organ,age,Tsoil,Ksoil,SRWC,t,Tr,soil_water_potential,proteins,sucrose,green_area,xylem_water_potential,plant,axis,amino_acids,mstruct,total_water_potential
phloem,NA,NA,NA,NA,765,NA,NA,NA,841.79531519,NA,NA,1,MS,22.38375133,NA,NA
roots,NA,NA,NA,NA,765,NA,NA,NA,379.40730820,NA,NA,1,MS,1.75884385,0.19675662,NA
xylem,NA,NA,NA,NA,765,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03681215
phloem,NA,NA,NA,NA,766,NA,NA,NA,876.56162671,NA,NA,1,MS,24.12036787,NA,NA
roots,NA,NA,NA,NA,766,NA,NA,NA,377.05728195,NA,NA,1,MS,1.19395781,0.19712948,NA
xylem,NA,NA,NA,NA,766,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03918996
phloem,NA,NA,NA,NA,767,NA,NA,NA,918.87234235,NA,NA,1,MS,25.82077408,NA,NA
roots,NA,NA,NA,NA,767,NA,NA,NA,379.70013960,NA,NA,1,MS,1.06104138,0.19750074,NA
xylem,NA,NA,NA,NA,767,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04075350
phloem,NA,NA,NA,NA,768,NA,NA,NA,967.83294716,NA,NA,1,MS,27.55520140,NA,NA
roots,NA,NA,NA,NA,768,NA,NA,NA,387.49886416,NA,NA,1,MS,1.13755753,0.19787415,NA
xylem,NA,NA,NA,NA,768,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04146440
phloem,NA,NA,NA,NA,769,NA,NA,NA,1022.39148390,NA,NA,1,MS,29.37000707,NA,NA
roots,NA,NA,NA,NA,769,NA,NA,NA,400.48733771,NA,NA,1,MS,1.29029785,0.19825348,NA
xylem,NA,NA,NA,NA,769,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04279459
phloem,NA,NA,NA,NA,770,NA,NA,NA,1071.07420691,NA,NA,1,MS,30.69315410,NA,NA
roots,NA,NA,NA,NA,770,NA,NA,NA,417.67629583,NA,NA,1,MS,1.45083082,0.19864216,NA
xylem,NA,NA,NA,NA,770,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04460389
phloem,NA,NA,NA,NA,771,NA,NA,NA,1111.84027465,NA,NA,1,MS,31.61341313,NA,NA
roots,NA,NA,NA,NA,771,NA,NA,NA,437.28134036,NA,NA,1,MS,1.56227729,0.19904247,NA
xylem,NA,NA,NA,NA,771,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04260294
phloem,NA,NA,NA,NA,772,NA,NA,NA,1141.14918068,NA,NA,1,MS,32.05021226,NA,NA
roots,NA,NA,NA,NA,772,NA,NA,NA,457.29532121,NA,NA,1,MS,1.82304805,0.19945509,NA
xylem,NA,NA,NA,NA,772,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04139320
phloem,NA,NA,NA,NA,773,NA,NA,NA,1144.21403655,NA,NA,1,MS,31.83349797,NA,NA
roots,NA,NA,NA,NA,773,NA,NA,NA,474.72949135,NA,NA,1,MS,2.40587237,0.19987935,NA
xylem,NA,NA,NA,NA,773,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03966870
phloem,NA,NA,NA,NA,774,NA,NA,NA,1126.79094960,NA,NA,1,MS,31.28373894,NA,NA
roots,NA,NA,NA,NA,774,NA,NA,NA,486.62114331,NA,NA,1,MS,2.99398834,0.20031313,NA
xylem,NA,NA,NA,NA,774,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03695875
phloem,NA,NA,NA,NA,775,NA,NA,NA,1096.89929803,NA,NA,1,MS,30.38895105,NA,NA
roots,NA,NA,NA,NA,775,NA,NA,NA,492.13978609,NA,NA,1,MS,3.54541916,0.20075322,NA
xylem,NA,NA,NA,NA,775,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03571837
phloem,NA,NA,NA,NA,776,NA,NA,NA,1066.95017826,NA,NA,1,MS,29.83867217,NA,NA
roots,NA,NA,NA,NA,776,NA,NA,NA,488.86693160,NA,NA,1,MS,3.92842104,0.20119640,NA
xylem,NA,NA,NA,NA,776,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497755
phloem,NA,NA,NA,NA,777,NA,NA,NA,1037.89648602,NA,NA,1,MS,29.27451195,NA,NA
roots,NA,NA,NA,NA,777,NA,NA,NA,482.87323800,NA,NA,1,MS,4.18651405,0.20163847,NA
xylem,NA,NA,NA,NA,777,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03456726
phloem,NA,NA,NA,NA,778,NA,NA,NA,1009.07326010,NA,NA,1,MS,28.70758288,NA,NA
roots,NA,NA,NA,NA,778,NA,NA,NA,474.75488119,NA,NA,1,MS,4.34908625,0.20207806,NA
xylem,NA,NA,NA,NA,778,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03456670
phloem,NA,NA,NA,NA,779,NA,NA,NA,981.41827612,NA,NA,1,MS,28.15258424,NA,NA
roots,NA,NA,NA,NA,779,NA,NA,NA,465.16386978,NA,NA,1,MS,4.44493586,0.20251396,NA
xylem,NA,NA,NA,NA,779,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03456952
phloem,NA,NA,NA,NA,780,NA,NA,NA,954.62337210,NA,NA,1,MS,27.60932204,NA,NA
roots,NA,NA,NA,NA,780,NA,NA,NA,454.59269723,NA,NA,1,MS,4.49549451,0.20294519,NA
xylem,NA,NA,NA,NA,780,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03456775
phloem,NA,NA,NA,NA,781,NA,NA,NA,928.22758363,NA,NA,1,MS,27.07824706,NA,NA
roots,NA,NA,NA,NA,781,NA,NA,NA,443.25123914,NA,NA,1,MS,4.51031631,0.20337094,NA
xylem,NA,NA,NA,NA,781,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457062
phloem,NA,NA,NA,NA,782,NA,NA,NA,902.38176288,NA,NA,1,MS,26.56102091,NA,NA
roots,NA,NA,NA,NA,782,NA,NA,NA,431.38933150,NA,NA,1,MS,4.50011783,0.20379044,NA
xylem,NA,NA,NA,NA,782,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457180
phloem,NA,NA,NA,NA,783,NA,NA,NA,877.02965074,NA,NA,1,MS,26.05651172,NA,NA
roots,NA,NA,NA,NA,783,NA,NA,NA,419.22244484,NA,NA,1,MS,4.47348857,0.20420295,NA
xylem,NA,NA,NA,NA,783,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457172
phloem,NA,NA,NA,NA,784,NA,NA,NA,852.23823391,NA,NA,1,MS,25.56488126,NA,NA
roots,NA,NA,NA,NA,784,NA,NA,NA,406.92309960,NA,NA,1,MS,4.43700698,0.20460784,NA
xylem,NA,NA,NA,NA,784,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457204
phloem,NA,NA,NA,NA,785,NA,NA,NA,827.64462470,NA,NA,1,MS,25.08554862,NA,NA
roots,NA,NA,NA,NA,785,NA,NA,NA,394.50503117,NA,NA,1,MS,4.39080229,0.20500454,NA
xylem,NA,NA,NA,NA,785,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457248
phloem,NA,NA,NA,NA,786,NA,NA,NA,803.12529697,NA,NA,1,MS,24.81092069,NA,NA
roots,NA,NA,NA,NA,786,NA,NA,NA,382.05036457,NA,NA,1,MS,4.32033111,0.20539242,NA
xylem,NA,NA,NA,NA,786,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03457270
phloem,NA,NA,NA,NA,787,NA,NA,NA,783.24984575,NA,NA,1,MS,26.38822899,NA,NA
roots,NA,NA,NA,NA,787,NA,NA,NA,371.02613432,NA,NA,1,MS,3.57433124,0.20577091,NA
xylem,NA,NA,NA,NA,787,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460703
phloem,NA,NA,NA,NA,788,NA,NA,NA,780.79578459,NA,NA,1,MS,27.10263144,NA,NA
roots,NA,NA,NA,NA,788,NA,NA,NA,361.16393250,NA,NA,1,MS,2.81741016,0.20614060,NA
xylem,NA,NA,NA,NA,788,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03612120
phloem,NA,NA,NA,NA,789,NA,NA,NA,802.18120891,NA,NA,1,MS,28.44730234,NA,NA
roots,NA,NA,NA,NA,789,NA,NA,NA,354.12086528,NA,NA,1,MS,1.85172288,0.20650204,NA
xylem,NA,NA,NA,NA,789,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03685396
phloem,NA,NA,NA,NA,790,NA,NA,NA,839.15043555,NA,NA,1,MS,29.91768267,NA,NA
roots,NA,NA,NA,NA,790,NA,NA,NA,351.47994056,NA,NA,1,MS,1.31322504,0.20685735,NA
xylem,NA,NA,NA,NA,790,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03925355
phloem,NA,NA,NA,NA,791,NA,NA,NA,884.77270386,NA,NA,1,MS,31.24823338,NA,NA
roots,NA,NA,NA,NA,791,NA,NA,NA,354.01183775,NA,NA,1,MS,1.22214376,0.20721034,NA
xylem,NA,NA,NA,NA,791,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04083206
phloem,NA,NA,NA,NA,792,NA,NA,NA,936.46989329,NA,NA,1,MS,32.55242848,NA,NA
roots,NA,NA,NA,NA,792,NA,NA,NA,361.76039925,NA,NA,1,MS,1.32609786,0.20756568,NA
xylem,NA,NA,NA,NA,792,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04155011
phloem,NA,NA,NA,NA,793,NA,NA,NA,994.38781150,NA,NA,1,MS,33.91331206,NA,NA
roots,NA,NA,NA,NA,793,NA,NA,NA,374.84384234,NA,NA,1,MS,1.49785179,0.20792796,NA
xylem,NA,NA,NA,NA,793,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04288634
phloem,NA,NA,NA,NA,794,NA,NA,NA,1045.57264004,NA,NA,1,MS,34.79160003,NA,NA
roots,NA,NA,NA,NA,794,NA,NA,NA,392.24428884,NA,NA,1,MS,1.66463585,0.20830148,NA
xylem,NA,NA,NA,NA,794,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04470897
phloem,NA,NA,NA,NA,795,NA,NA,NA,1088.60038991,NA,NA,1,MS,35.30337073,NA,NA
roots,NA,NA,NA,NA,795,NA,NA,NA,412.15928500,NA,NA,1,MS,1.77551904,0.20868906,NA
xylem,NA,NA,NA,NA,795,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04269659
phloem,NA,NA,NA,NA,796,NA,NA,NA,1119.51156560,NA,NA,1,MS,35.36806543,NA,NA
roots,NA,NA,NA,NA,796,NA,NA,NA,432.58464410,NA,NA,1,MS,2.03439067,0.20909162,NA
xylem,NA,NA,NA,NA,796,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04148060
phloem,NA,NA,NA,NA,797,NA,NA,NA,1123.22121699,NA,NA,1,MS,34.79377602,NA,NA
roots,NA,NA,NA,NA,797,NA,NA,NA,450.52091231,NA,NA,1,MS,2.67048128,0.20950841,NA
xylem,NA,NA,NA,NA,797,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03973749
phloem,NA,NA,NA,NA,798,NA,NA,NA,1105.85156548,NA,NA,1,MS,33.92497173,NA,NA
roots,NA,NA,NA,NA,798,NA,NA,NA,462.89687837,NA,NA,1,MS,3.30644960,0.20993687,NA
xylem,NA,NA,NA,NA,798,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03700023
phloem,NA,NA,NA,NA,799,NA,NA,NA,1074.25686315,NA,NA,1,MS,32.74994942,NA,NA
roots,NA,NA,NA,NA,799,NA,NA,NA,468.76837984,NA,NA,1,MS,3.89750532,0.21037306,NA
xylem,NA,NA,NA,NA,799,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03574977
phloem,NA,NA,NA,NA,800,NA,NA,NA,1043.62021434,NA,NA,1,MS,32.05433903,NA,NA
roots,NA,NA,NA,NA,800,NA,NA,NA,465.80934383,NA,NA,1,MS,4.30916118,0.21081299,NA
xylem,NA,NA,NA,NA,800,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03500163
phloem,NA,NA,NA,NA,801,NA,NA,NA,1013.69967970,NA,NA,1,MS,31.35999055,NA,NA
roots,NA,NA,NA,NA,801,NA,NA,NA,460.05629832,NA,NA,1,MS,4.57955796,0.21125157,NA
xylem,NA,NA,NA,NA,801,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458303
phloem,NA,NA,NA,NA,802,NA,NA,NA,984.36402992,NA,NA,1,MS,30.67868610,NA,NA
roots,NA,NA,NA,NA,802,NA,NA,NA,452.20782764,NA,NA,1,MS,4.74549962,0.21168709,NA
xylem,NA,NA,NA,NA,802,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458177
phloem,NA,NA,NA,NA,803,NA,NA,NA,956.18853763,NA,NA,1,MS,30.02149248,NA,NA
roots,NA,NA,NA,NA,803,NA,NA,NA,442.82151720,NA,NA,1,MS,4.83457825,0.21211816,NA
xylem,NA,NA,NA,NA,803,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458358
phloem,NA,NA,NA,NA,804,NA,NA,NA,928.40994422,NA,NA,1,MS,29.38147022,NA,NA
roots,NA,NA,NA,NA,804,NA,NA,NA,432.42769813,NA,NA,1,MS,4.87323911,0.21254357,NA
xylem,NA,NA,NA,NA,804,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458430
phloem,NA,NA,NA,NA,805,NA,NA,NA,901.15159804,NA,NA,1,MS,28.76213497,NA,NA
roots,NA,NA,NA,NA,805,NA,NA,NA,421.26351649,NA,NA,1,MS,4.87290634,0.21296237,NA
xylem,NA,NA,NA,NA,805,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458293
phloem,NA,NA,NA,NA,806,NA,NA,NA,874.22765650,NA,NA,1,MS,28.16498803,NA,NA
roots,NA,NA,NA,NA,806,NA,NA,NA,409.59392927,NA,NA,1,MS,4.84571655,0.21337365,NA
xylem,NA,NA,NA,NA,806,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458393
phloem,NA,NA,NA,NA,807,NA,NA,NA,847.84442557,NA,NA,1,MS,27.58793172,NA,NA
roots,NA,NA,NA,NA,807,NA,NA,NA,397.57349003,NA,NA,1,MS,4.79868320,0.21377661,NA
xylem,NA,NA,NA,NA,807,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458620
phloem,NA,NA,NA,NA,808,NA,NA,NA,821.71873936,NA,NA,1,MS,27.02910984,NA,NA
roots,NA,NA,NA,NA,808,NA,NA,NA,385.36992304,NA,NA,1,MS,4.73887325,0.21417049,NA
xylem,NA,NA,NA,NA,808,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458651
phloem,NA,NA,NA,NA,809,NA,NA,NA,795.41531476,NA,NA,1,MS,26.48905586,NA,NA
roots,NA,NA,NA,NA,809,NA,NA,NA,373.05144115,NA,NA,1,MS,4.66887666,0.21455461,NA
xylem,NA,NA,NA,NA,809,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458700
phloem,NA,NA,NA,NA,810,NA,NA,NA,769.65584676,NA,NA,1,MS,26.17997487,NA,NA
roots,NA,NA,NA,NA,810,NA,NA,NA,360.66863175,NA,NA,1,MS,4.57054636,0.21492831,NA
xylem,NA,NA,NA,NA,810,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03458756
phloem,NA,NA,NA,NA,811,NA,NA,NA,751.15023214,NA,NA,1,MS,27.66157647,NA,NA
roots,NA,NA,NA,NA,811,NA,NA,NA,349.63353233,NA,NA,1,MS,3.72257507,0.21529094,NA
xylem,NA,NA,NA,NA,811,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03462190
phloem,NA,NA,NA,NA,812,NA,NA,NA,750.70634302,NA,NA,1,MS,28.27569960,NA,NA
roots,NA,NA,NA,NA,812,NA,NA,NA,339.98147075,NA,NA,1,MS,2.87888318,0.21564317,NA
xylem,NA,NA,NA,NA,812,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03618115
phloem,NA,NA,NA,NA,813,NA,NA,NA,775.33683167,NA,NA,1,MS,29.54582771,NA,NA
roots,NA,NA,NA,NA,813,NA,NA,NA,333.25744274,NA,NA,1,MS,1.82837278,0.21598590,NA
xylem,NA,NA,NA,NA,813,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03695097
phloem,NA,NA,NA,NA,814,NA,NA,NA,815.49859107,NA,NA,1,MS,30.90267722,NA,NA
roots,NA,NA,NA,NA,814,NA,NA,NA,330.97601438,NA,NA,1,MS,1.29595204,0.21632176,NA
xylem,NA,NA,NA,NA,814,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03947040
phloem,NA,NA,NA,NA,815,NA,NA,NA,865.02512117,NA,NA,1,MS,32.08152199,NA,NA
roots,NA,NA,NA,NA,815,NA,NA,NA,334.01174220,NA,NA,1,MS,1.24512536,0.21665524,NA
xylem,NA,NA,NA,NA,815,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04114015
phloem,NA,NA,NA,NA,816,NA,NA,NA,921.50033683,NA,NA,1,MS,33.24149115,NA,NA
roots,NA,NA,NA,NA,816,NA,NA,NA,342.40126234,NA,NA,1,MS,1.36904633,0.21699186,NA
xylem,NA,NA,NA,NA,816,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04190140
phloem,NA,NA,NA,NA,817,NA,NA,NA,983.96292742,NA,NA,1,MS,34.44351224,NA,NA
roots,NA,NA,NA,NA,817,NA,NA,NA,356.32396613,NA,NA,1,MS,1.55174418,0.21733702,NA
xylem,NA,NA,NA,NA,817,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04340464
phloem,NA,NA,NA,NA,818,NA,NA,NA,1039.38588928,NA,NA,1,MS,35.13640702,NA,NA
roots,NA,NA,NA,NA,818,NA,NA,NA,374.80508502,NA,NA,1,MS,1.72257495,0.21769584,NA
xylem,NA,NA,NA,NA,818,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04533217
phloem,NA,NA,NA,NA,819,NA,NA,NA,1086.33716117,NA,NA,1,MS,35.46782846,NA,NA
roots,NA,NA,NA,NA,819,NA,NA,NA,396.01203087,NA,NA,1,MS,1.83356747,0.21807174,NA
xylem,NA,NA,NA,NA,819,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04317954
phloem,NA,NA,NA,NA,820,NA,NA,NA,1120.21333934,NA,NA,1,MS,35.38868067,NA,NA
roots,NA,NA,NA,NA,820,NA,NA,NA,417.79891992,NA,NA,1,MS,2.02550054,0.21846585,NA
xylem,NA,NA,NA,NA,820,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04186695
phloem,NA,NA,NA,NA,821,NA,NA,NA,1125.31624971,NA,NA,1,MS,34.66644332,NA,NA
roots,NA,NA,NA,NA,821,NA,NA,NA,437.04485433,NA,NA,1,MS,2.65209585,0.21887724,NA
xylem,NA,NA,NA,NA,821,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04000807
phloem,NA,NA,NA,NA,822,NA,NA,NA,1107.62248977,NA,NA,1,MS,33.66924867,NA,NA
roots,NA,NA,NA,NA,822,NA,NA,NA,450.54408798,NA,NA,1,MS,3.29231743,0.21930282,NA
xylem,NA,NA,NA,NA,822,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03711908
phloem,NA,NA,NA,NA,823,NA,NA,NA,1075.41596084,NA,NA,1,MS,32.39128464,NA,NA
roots,NA,NA,NA,NA,823,NA,NA,NA,457.32019827,NA,NA,1,MS,3.89481527,0.21973787,NA
xylem,NA,NA,NA,NA,823,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03580861
phloem,NA,NA,NA,NA,824,NA,NA,NA,1043.67193997,NA,NA,1,MS,31.66795593,NA,NA
roots,NA,NA,NA,NA,824,NA,NA,NA,454.91293289,NA,NA,1,MS,4.30980724,0.22017766,NA
xylem,NA,NA,NA,NA,824,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03502782
phloem,NA,NA,NA,NA,825,NA,NA,NA,1012.58931004,NA,NA,1,MS,30.95264861,NA,NA
roots,NA,NA,NA,NA,825,NA,NA,NA,449.53553394,NA,NA,1,MS,4.57709005,0.22061614,NA
xylem,NA,NA,NA,NA,825,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460227
phloem,NA,NA,NA,NA,826,NA,NA,NA,982.20568078,NA,NA,1,MS,30.25522603,NA,NA
roots,NA,NA,NA,NA,826,NA,NA,NA,441.98250871,NA,NA,1,MS,4.73788571,0.22105131,NA
xylem,NA,NA,NA,NA,826,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460257
phloem,NA,NA,NA,NA,827,NA,NA,NA,952.90068793,NA,NA,1,MS,29.58320705,NA,NA
roots,NA,NA,NA,NA,827,NA,NA,NA,432.85262754,NA,NA,1,MS,4.82164457,0.22148154,NA
xylem,NA,NA,NA,NA,827,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460401
phloem,NA,NA,NA,NA,828,NA,NA,NA,924.43592169,NA,NA,1,MS,28.93581514,NA,NA
roots,NA,NA,NA,NA,828,NA,NA,NA,422.61213840,NA,NA,1,MS,4.85086528,0.22190548,NA
xylem,NA,NA,NA,NA,828,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460341
phloem,NA,NA,NA,NA,829,NA,NA,NA,896.55925921,NA,NA,1,MS,28.31233147,NA,NA
roots,NA,NA,NA,NA,829,NA,NA,NA,411.55081084,NA,NA,1,MS,4.83952548,0.22232202,NA
xylem,NA,NA,NA,NA,829,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460425
phloem,NA,NA,NA,NA,830,NA,NA,NA,868.44651351,NA,NA,1,MS,27.71495897,NA,NA
roots,NA,NA,NA,NA,830,NA,NA,NA,399.91287366,NA,NA,1,MS,4.79910667,0.22273013,NA
xylem,NA,NA,NA,NA,830,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460530
phloem,NA,NA,NA,NA,831,NA,NA,NA,842.08459979,NA,NA,1,MS,27.14158039,NA,NA
roots,NA,NA,NA,NA,831,NA,NA,NA,388.06006089,NA,NA,1,MS,4.74452119,0.22312889,NA
xylem,NA,NA,NA,NA,831,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460607
phloem,NA,NA,NA,NA,832,NA,NA,NA,815.19201718,NA,NA,1,MS,26.58499902,NA,NA
roots,NA,NA,NA,NA,832,NA,NA,NA,375.95552316,NA,NA,1,MS,4.67456557,0.22351761,NA
xylem,NA,NA,NA,NA,832,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460609
phloem,NA,NA,NA,NA,833,NA,NA,NA,788.38745606,NA,NA,1,MS,26.04887575,NA,NA
roots,NA,NA,NA,NA,833,NA,NA,NA,363.75701418,NA,NA,1,MS,4.59541542,0.22389553,NA
xylem,NA,NA,NA,NA,833,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460778
phloem,NA,NA,NA,NA,834,NA,NA,NA,762.15360262,NA,NA,1,MS,25.75487020,NA,NA
roots,NA,NA,NA,NA,834,NA,NA,NA,351.54691656,NA,NA,1,MS,4.48971050,0.22426199,NA
xylem,NA,NA,NA,NA,834,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03460825
phloem,NA,NA,NA,NA,835,NA,NA,NA,744.28261177,NA,NA,1,MS,27.18265746,NA,NA
roots,NA,NA,NA,NA,835,NA,NA,NA,340.69962062,NA,NA,1,MS,3.62395737,0.22461637,NA
xylem,NA,NA,NA,NA,835,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03464461
phloem,NA,NA,NA,NA,836,NA,NA,NA,744.68027527,NA,NA,1,MS,27.72546467,NA,NA
roots,NA,NA,NA,NA,836,NA,NA,NA,331.27216414,NA,NA,1,MS,2.77916802,0.22495952,NA
xylem,NA,NA,NA,NA,836,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03624025
phloem,NA,NA,NA,NA,837,NA,NA,NA,771.64518445,NA,NA,1,MS,28.89836735,NA,NA
roots,NA,NA,NA,NA,837,NA,NA,NA,324.86653047,NA,NA,1,MS,1.74996620,0.22529249,NA
xylem,NA,NA,NA,NA,837,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03701235
phloem,NA,NA,NA,NA,838,NA,NA,NA,814.96782094,NA,NA,1,MS,30.13450365,NA,NA
roots,NA,NA,NA,NA,838,NA,NA,NA,323.01674686,NA,NA,1,MS,1.26238166,0.22561832,NA
xylem,NA,NA,NA,NA,838,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03957559
phloem,NA,NA,NA,NA,839,NA,NA,NA,867.14160197,NA,NA,1,MS,31.19433379,NA,NA
roots,NA,NA,NA,NA,839,NA,NA,NA,326.47263055,NA,NA,1,MS,1.22288686,0.22594200,NA
xylem,NA,NA,NA,NA,839,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04127024
phloem,NA,NA,NA,NA,840,NA,NA,NA,926.53672695,NA,NA,1,MS,32.22929144,NA,NA
roots,NA,NA,NA,NA,840,NA,NA,NA,335.46075133,NA,NA,1,MS,1.34548530,0.22626952,NA
xylem,NA,NA,NA,NA,840,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04204257
phloem,NA,NA,NA,NA,841,NA,NA,NA,992.05757379,NA,NA,1,MS,33.29742278,NA,NA
roots,NA,NA,NA,NA,841,NA,NA,NA,350.09126883,NA,NA,1,MS,1.52062261,0.22660690,NA
xylem,NA,NA,NA,NA,841,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04351292
phloem,NA,NA,NA,NA,842,NA,NA,NA,1050.12424561,NA,NA,1,MS,33.87151019,NA,NA
roots,NA,NA,NA,NA,842,NA,NA,NA,369.28139798,NA,NA,1,MS,1.68417667,0.22695974,NA
xylem,NA,NA,NA,NA,842,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04545340
phloem,NA,NA,NA,NA,843,NA,NA,NA,1099.05150169,NA,NA,1,MS,34.10526520,NA,NA
roots,NA,NA,NA,NA,843,NA,NA,NA,391.16332513,NA,NA,1,MS,1.79051411,0.22733174,NA
xylem,NA,NA,NA,NA,843,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04329112
phloem,NA,NA,NA,NA,844,NA,NA,NA,1134.15579770,NA,NA,1,MS,33.96334487,NA,NA
roots,NA,NA,NA,NA,844,NA,NA,NA,413.61027136,NA,NA,1,MS,1.94025894,0.22772407,NA
xylem,NA,NA,NA,NA,844,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04196684
phloem,NA,NA,NA,NA,845,NA,NA,NA,1139.11459806,NA,NA,1,MS,33.20090112,NA,NA
roots,NA,NA,NA,NA,845,NA,NA,NA,433.37549207,NA,NA,1,MS,2.53058887,0.22813568,NA
