Tillers_Photosynthesis,N_content_shoot,shoot_roots_ratio,sum_N_g,senesced_mstruct,plant,N_content_mstruct,axis,dry_mass_phloem,mstruct_laminae,sum_dry_mass_shoot,N_content_roots,sum_respi_shoot,Tillers_Photosynthesis_An,Total_Photosynthesis,t,mstruct_stem,N_content_mstruct_roots,C_N_ratio_shoot,mstruct_shoot,C_respired_shoot,sum_C_g,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,Cont_WSC_DM_stem,mstruct,sum_NSC_g,sum_respi_roots,sum_dry_mass,Cont_WSC_DM_roots,NNI,C_exudated,sum_dry_mass_roots,NS_stem,sum_dry_mass_laminae,NS_laminae,sum_N_g_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM,N_content_total_DM_shoot,sum_dry_mass_stem,Total_Transpiration,NS_shoot,NS,N_content,NS_roots,C_respired_roots,C_N_ratio,Cont_WSC_DM_laminae
0.00000000,3.43939615,1.24453879,0.01906906,0.00255050,1,2.85844005,MS,0.04517113,0.19075273,0.47781636,0.68633894,4.11532910,0.00000000,0.00000000,1092.00000000,0.13551178,0.77308673,12.33736341,0.32626452,10.60583559,0.36990750,0.95720916,5.03701648,8.449693282311875,0.66711428,0.07637722,2.43704549,0.86174683,9.757165221340307,0.78168094,5.36580274,0.38393047,38.29576307,0.25820132,26.12248008,0.01643400,8.798907888468719,9.225836278163907,3.26766427,0.21961504,0.00113398,31.71759198,22.58581520,2.21283806,11.22096475,10.08686141,19.39830640,9.095934945262213
0.00000000,3.44601498,1.24423971,0.01910465,0.00260851,1,2.85907593,MS,0.04406352,0.19097798,0.47736633,0.69189627,4.07114630,0.00000000,0.00000000,1093.00000000,0.13577329,0.77740901,12.31332053,0.32675126,10.57451625,0.36957185,0.95692551,5.03444580,8.309316732658983,0.66821072,0.07555914,2.40994472,0.86102740,9.520466112049588,0.78318522,4.95683001,0.38366106,38.17922498,0.25774229,25.90351400,0.01645012,8.595312781446218,9.00754741326353,3.27338873,0.21962404,0.00113500,31.55125475,22.39379106,2.21882044,10.99971109,9.92945230,19.34460022,8.839012056576154
0.00000000,3.45253487,1.24416503,0.01913951,0.00266652,1,2.85965460,MS,0.04298465,0.19120255,0.47696286,0.69704890,4.02494587,0.00000000,0.00000000,1094.00000000,0.13603484,0.78121584,12.28964717,0.32723739,10.52094996,0.36924350,0.95667437,5.03222118,8.168464193062338,0.66929462,0.07475387,2.38160059,0.86032267,9.281398110964641,0.78466702,4.58090767,0.38335980,38.06262256,0.25732999,25.69752660,0.01646731,8.399019498594212,8.792207432056703,3.27903356,0.21963287,0.00113599,31.39143231,22.20423228,2.22469025,10.77383925,9.75420381,19.29220843,8.595800001098246
0.00000000,3.45897762,1.24423473,0.01917356,0.00272455,1,2.86015587,MS,0.04192190,0.19142954,0.47658963,0.70187131,3.98025875,0.00000000,0.00000000,1095.00000000,0.13629647,0.78462002,12.26628294,0.32772601,10.50610745,0.36892065,0.95646821,5.03015570,8.026587482475312,0.67036783,0.07395881,2.34955833,0.85962798,9.042273658522202,0.78613128,4.33523700,0.38303835,37.94505622,0.25695126,25.49966695,0.01648513,8.206997308579405,8.579184913248186,3.28461389,0.21963837,0.00113699,31.23517782,22.01651836,2.23044913,10.54634206,9.55944772,19.24110922,8.361209122573232
0.00000000,3.46539322,1.24439003,0.01920681,0.00278257,1,2.86059853,MS,0.04089146,0.19165563,0.47623731,0.70636484,3.93393600,0.00000000,0.00000000,1096.00000000,0.13655815,0.78764958,12.24304941,0.32821377,10.44962256,0.36860380,0.95629939,5.02827633,7.879853008318919,0.67142614,0.07317630,2.31713767,0.85894474,8.805687341277963,0.78758937,4.10277197,0.38270743,37.82430004,0.25660464,25.31092881,0.01650350,8.018278996037811,8.369113002722765,3.29017347,0.21963267,0.00113715,31.08188592,21.83127702,2.23609334,10.31991156,9.35384264,19.19131126,8.136760362524889
0.00000000,3.47170052,1.24468274,0.01923923,0.00284060,1,2.86098651,MS,0.03986866,0.19188057,0.47591456,0.71056562,3.88700766,0.00000000,0.00000000,1097.00000000,0.13681988,0.79033094,12.22023112,0.32870045,10.38980842,0.36829279,0.95616926,5.02656080,7.737933100217941,0.67246852,0.07240664,2.28405805,0.85827268,8.569562557134027,0.78902285,3.89591189,0.38235812,37.70685001,0.25627583,25.12732387,0.01652233,7.834734316754844,8.16209828069802,3.29563954,0.21963872,0.00113815,30.93288505,21.64861668,2.24162250,10.09264806,9.13769038,19.14279950,7.917696863485276
2.85940830,3.47755355,1.24508586,0.01927085,0.00289863,1,2.86132534,MS,0.03888875,0.19210400,0.47562759,0.71482203,4.61029560,-0.07521129,1.15428920,1098.00000000,0.13708168,0.79308232,12.20003289,0.32918568,11.09572440,0.36801250,0.95607845,5.02458194,7.597267251853984,0.67349390,0.07167518,2.25051665,0.85763143,8.33420115423398,0.79035308,3.69221776,0.38200385,37.59375599,0.25596739,24.94981580,0.01654020,7.653141337435325,7.956497137240973,3.30069104,0.21966020,0.00118133,30.78919614,21.47047353,2.24698524,9.86786376,8.91252617,19.09684667,7.701090072430245
62.67169336,3.48036072,1.24761243,0.01930173,0.00295667,1,2.86167758,MS,0.03848972,0.19231443,0.47630266,0.71369504,13.08002014,60.67336325,25.33816811,1099.00000000,0.13734354,0.79014752,12.19768124,0.32965796,19.41106724,0.36834497,0.95599531,5.02856065,7.4759282063849755,0.67449016,0.07156930,2.21918533,0.85807398,8.154347234782538,0.79099107,4.10213460,0.38177133,37.56822555,0.25631286,24.96887235,0.01657705,7.577557794816562,7.834180970776552,3.30322867,0.21998980,0.00316290,30.78813277,21.39487163,2.24942533,9.67572228,8.68147345,19.08351732,7.664785073397655
97.06802566,3.47865659,1.25185322,0.01933217,0.00301471,1,2.86190147,MS,0.03865398,0.19255356,0.47803157,0.70787700,8.13010873,95.51529858,39.27309697,1100.00000000,0.13760530,0.78272921,12.20322528,0.33015886,14.80275318,0.36914624,0.95603442,5.03668955,7.420802488789698,0.67550087,0.07192585,2.18852104,0.85989068,8.078165330106243,0.79060377,4.42440320,0.38185912,37.56861843,0.25762110,25.25707089,0.01662908,7.728073468667882,7.88354179922382,3.30191438,0.22041047,0.00412067,30.93367080,21.44340128,2.24821245,9.56297679,8.47633897,19.09492047,7.99096241923673
175.40353440,3.46979135,1.25805534,0.01936235,0.00307275,1,2.86218610,MS,0.03989377,0.19278142,0.48123952,0.69651145,10.32316775,174.34941117,71.35375390,1101.00000000,0.13786708,0.77039789,12.23334041,0.33064850,16.86149913,0.37085229,0.95607473,5.05007805,7.512964657176166,0.67648810,0.07319753,2.16747216,0.86376604,8.1571956573283,0.78858894,5.41451249,0.38252651,37.67573991,0.26003019,25.86190837,0.01669801,8.13630498527112,8.145556606208531,3.29440758,0.22120933,0.00722336,31.29232219,21.68155844,2.24161955,9.59068578,8.30429113,19.15327034,8.666584544315576
207.67570990,3.45847740,1.26333183,0.01939253,0.00313080,1,2.86237221,MS,0.04168215,0.19303983,0.48475151,0.68476578,11.14071618,206.75928377,84.76107773,1102.00000000,0.13812871,0.75867149,12.27196036,0.33116854,18.04192022,0.37291323,0.95622271,5.06238347,7.705692187061495,0.67749847,0.07481391,2.16049907,0.86846029,8.34878790140931,0.78601759,7.00378227,0.38370878,37.84525026,0.26251796,26.46604685,0.01676502,8.59574721125064,8.486634041582741,3.28469685,0.22223355,0.00926090,31.68282446,21.98854957,2.23297808,9.74146354,8.20787222,19.22973819,9.349219832419973
219.73078004,3.44717509,1.26696946,0.01942299,0.00318884,1,2.86256275,MS,0.04375347,0.19330681,0.48815425,0.67363388,11.24485325,218.85483546,89.75924435,1103.00000000,0.13839028,0.74835896,12.31088205,0.33169709,18.24766514,0.37509351,0.95639387,5.07316222,7.950132816549302,0.67851769,0.07654573,2.17288864,0.87344708,8.626741169363541,0.78344888,8.89421672,0.38529283,38.04885286,0.26476810,26.99014245,0.01682753,9.03372503678751,8.854197312960382,3.27494157,0.22338615,0.01019427,32.05076164,22.31725200,2.22371740,9.98519254,8.22451503,19.31182700,9.94795714402811
239.47415449,3.43546203,1.26962587,0.01945411,0.00324687,1,2.86281414,MS,0.04610582,0.19357326,0.49166567,0.66187502,11.70396033,238.64258671,97.95302233,1104.00000000,0.13865185,0.73797268,12.35150241,0.33222511,18.70028744,0.37747891,0.95653887,5.08419953,8.243597877252986,0.67954514,0.07847905,2.20430522,0.87891808,8.988165227560756,0.78078683,10.94547798,0.38725241,38.28750891,0.26699179,27.49842219,0.01689099,9.484378292130263,9.265746194897567,3.26481923,0.22467388,0.01196035,32.42865450,22.68390423,2.21341612,10.31171716,8.36399658,19.40355131,10.528496350428375
262.03541172,3.42293365,1.27152521,0.01948623,0.00330490,1,2.86314452,MS,0.04873046,0.19383884,0.49536407,0.64947751,12.23300317,261.21941086,107.26030855,1105.00000000,0.13891334,0.72742565,12.39529663,0.33275218,19.21791064,0.38009983,0.95663411,5.09567925,8.583764853139295,0.68058859,0.08064085,2.25079835,0.88494666,9.42835993312657,0.77793947,13.09656153,0.38958258,38.55941380,0.26927030,28.01328790,0.01695598,9.960516567972396,9.726243739511423,3.25397422,0.22609377,0.01433549,32.82674431,23.09269914,2.20196717,10.71561535,8.61948063,19.50606850,11.116511061249698
237.68270492,3.41238104,1.27121561,0.01951971,0.00336292,1,2.86343624,MS,0.05098340,0.19413657,0.49832797,0.64153175,10.60251149,236.84281791,97.06427632,1106.00000000,0.13917473,0.72187941,12.43273953,0.33331130,17.97005979,0.38241776,0.95675446,5.10179198,8.890783388316326,0.68168835,0.08247489,2.31145729,0.89033697,9.8647111704648,0.77554115,14.92024514,0.39200901,38.79853831,0.27092371,28.34271712,0.01700485,10.31535205932121,10.116938096693156,3.24472809,0.22740426,0.01172915,33.11406935,23.43479245,2.19239590,11.13034457,8.97934974,19.59136361,11.511087134549737
219.99631602,3.40379185,1.26975668,0.01955480,0.00342094,1,2.86390841,MS,0.05290349,0.19441829,0.50082623,0.63578757,9.77723525,219.09934561,89.58440161,1107.00000000,0.13943637,0.71865385,12.46344158,0.33385467,16.95666220,0.38451683,0.95675033,5.10613868,9.165400567025197,0.68280115,0.08408432,2.38075628,0.89525316,10.281139382867313,0.77358906,16.08577028,0.39442693,39.01389384,0.27218993,28.57256247,0.01704708,10.595778952183242,10.45715635375095,3.23716427,0.22863630,0.01013241,33.33922044,23.73094132,2.18427599,11.53076469,9.40377998,19.66355256,11.797279735562634
187.77418727,3.39859137,1.26721463,0.01959148,0.00347896,1,2.86446406,MS,0.05429360,0.19470551,0.50264181,0.63248125,8.88052349,186.74139691,76.10992254,1108.00000000,0.13969816,0.71771518,12.48213739,0.33440367,16.12715118,0.38622915,0.95668084,5.10841918,9.37555506138555,0.68394936,0.08529143,2.44657769,0.89929270,10.635845649460803,0.77240713,16.50583507,0.39665089,39.18188003,0.27294355,28.66455141,0.01708274,10.760984366548737,10.705789452273656,3.23255727,0.22969826,0.00786769,33.47078122,23.94585613,2.17854361,11.87573172,9.83678825,19.71413487,11.92690564612776
103.40593213,3.40167065,1.26226402,0.01962960,0.00353698,1,2.86507642,MS,0.05446972,0.19500082,0.50273918,0.63474171,7.58700623,101.87869662,41.64283352,1109.00000000,0.13996016,0.72195023,12.47119278,0.33496098,14.93281857,0.38694769,0.95655932,5.10552940,9.43232192275696,0.68513369,0.08548887,2.50846907,0.90102288,10.825874842908517,0.77310697,15.76699304,0.39828370,39.23750113,0.27239947,28.41365962,0.01710153,10.643840160147006,10.724305871209088,3.23517550,0.23033971,0.00431985,33.37281254,23.96045550,2.17859106,12.07957589,10.24176438,19.71245556,11.668294248002898
42.63918717,3.41021292,1.25670077,0.01966879,0.00359499,1,2.86588027,MS,0.05376841,0.19526424,0.50180936,0.64011506,7.01021547,40.11763952,17.13144260,1110.00000000,0.14022246,0.72858100,12.44064666,0.33548670,13.97896625,0.38696707,0.95628695,5.10087812,9.373098956310939,0.68630890,0.08499116,2.56040856,0.90111631,10.86266843296282,0.77504839,13.90770175,0.39930695,39.21431189,0.27112601,27.98026380,0.01711277,10.360833318137555,10.583208885595557,3.24259078,0.23068335,0.00268025,33.14459116,23.83792239,2.18271396,12.14222457,10.57078634,19.67416627,11.201231716538295
0.00000000,3.42200245,1.25164105,0.01970860,0.00365302,1,2.86681359,MS,0.05244871,0.19550274,0.50036766,0.64687505,6.01296300,0.00000000,0.00000000,1111.00000000,0.14048490,0.73573465,12.39783069,0.33598764,12.68597426,0.38651560,0.95590487,5.09619751,9.248189557005174,0.68747412,0.08402699,2.59426848,0.90013695,10.770285001491988,0.77772783,11.61812891,0.39976929,39.14406263,0.26951936,27.46244996,0.01712259,9.996911676459828,10.340382642208999,3.25287987,0.23084830,0.00169808,32.85184789,23.62560905,2.18951142,12.07766980,10.78695826,19.61151834,10.638205975307171
0.00000000,3.42984237,1.24859858,0.01974863,0.00371106,1,2.86781357,MS,0.05129912,0.19572500,0.49936066,0.65544063,4.45075647,0.00000000,0.00000000,1112.00000000,0.14074745,0.74436768,12.36969088,0.33647246,10.93145860,0.38612267,0.95545926,5.09024836,9.103532749107586,0.68863028,0.08312534,2.60458671,0.89929758,10.602317934174181,0.77950963,8.39796995,0.39993692,39.02681442,0.26852566,27.11124888,0.01712728,9.71892903949229,10.111791021792026,3.25959965,0.23083500,0.00115399,32.61935109,23.42576056,2.19600643,11.94665651,10.88453094,19.55186839,10.247947386939654
0.00000000,3.43740812,1.24644662,0.01978830,0.00376911,1,2.86875596,MS,0.05013982,0.19595016,0.49852701,0.66304249,4.40377658,0.00000000,0.00000000,1113.00000000,0.14101010,0.75161419,12.34249636,0.33696025,10.92015558,0.38574200,0.95503058,5.08558733,8.948911244774333,0.68978692,0.08223576,2.59769643,0.89848559,10.410517482683982,0.78122912,7.42412432,0.39995857,38.90361301,0.26772761,26.80988026,0.01713641,9.464506080181891,9.885620650677666,3.26611280,0.23079940,0.00115502,32.40882727,23.22782611,2.20240631,11.78419828,10.84667936,19.49343508,9.908983893124265
0.00000000,3.44478492,1.24490350,0.01982748,0.00382717,1,2.86965855,MS,0.04899681,0.19617214,0.49781527,0.66989965,4.35799675,0.00000000,0.00000000,1114.00000000,0.14127281,0.75781813,12.31595840,0.33744496,10.83749314,0.38537238,0.95460928,5.08191488,8.789241086059274,0.69093508,0.08136094,2.58303553,0.89769789,10.203975791730931,0.78290566,6.67049594,0.39988262,38.77820148,0.26705953,26.54366621,0.01714867,9.227747326714434,9.662611659922362,3.27248387,0.23075574,0.00115601,32.21482450,23.03256022,2.20870272,11.60152726,10.76576466,19.43627839,9.606643481587213
0.00000000,3.45201851,1.24379621,0.01986605,0.00388523,1,2.87051263,MS,0.04787506,0.19639169,0.49719226,0.67616388,4.31293982,0.00000000,0.00000000,1115.00000000,0.14153561,0.76321128,12.28993160,0.33792730,10.76437749,0.38501203,0.95420341,5.07895301,8.62665266875437,0.69207328,0.08049979,2.56272828,0.89692998,9.98802247914752,0.78454966,6.08675811,0.39973772,38.65159647,0.26648437,26.30273431,0.01716317,9.0039942826286,9.44254934837257,3.27874574,0.23070789,0.00115713,32.03287169,22.83976467,2.21489430,11.40541296,10.65158873,19.38040104,9.330676438851974
0.00000000,3.45914665,1.24298979,0.01990394,0.00394330,1,2.87133753,MS,0.04678107,0.19660328,0.49663338,0.68193847,4.26875765,0.00000000,0.00000000,1116.00000000,0.14179845,0.76796102,12.26428775,0.33840174,10.62581567,0.38466051,0.95380199,5.07659243,8.46304249975404,0.69319418,0.07965507,2.53835061,0.89618081,9.767210650410066,0.78616969,5.63604561,0.39954743,38.52550653,0.26597112,26.08096682,0.01717928,8.790916490852068,9.226181138218417,3.28492633,0.23066226,0.00115818,31.86085540,22.65018759,2.22097419,11.20142156,10.51135783,19.32584306,9.075263728226945
0.00000000,3.46617736,1.24243545,0.01994111,0.00400137,1,2.87208360,MS,0.04570227,0.19681851,0.49612628,0.68729488,4.22479141,0.00000000,0.00000000,1117.00000000,0.14206139,0.77216439,12.23902003,0.33887990,10.62645659,0.38431534,0.95344155,5.07454605,8.29765561399626,0.69430798,0.07881983,2.51108701,0.89544383,9.542506009035764,0.78776758,5.26799611,0.39931755,38.39787933,0.26551508,25.87294308,0.01719662,8.584637748958516,9.011793081744443,3.29102948,0.23061120,0.00115910,31.69482902,22.46213954,2.22695218,10.99111886,10.35066952,19.27251922,8.833894009723572
0.00000000,3.47312871,1.24206275,0.01997750,0.00405945,1,2.87277546,MS,0.04464399,0.19703141,0.49565888,0.69228145,4.18049009,0.00000000,0.00000000,1118.00000000,0.14232441,0.77590577,12.21406353,0.33935582,10.55535884,0.38397683,0.95310826,5.07280853,8.1320151328067,0.69540752,0.07799752,2.48170294,0.89471994,9.316558396302781,0.78934743,4.96703962,0.39906106,38.27035150,0.26509803,25.67601672,0.01721487,8.384632159709954,8.800287892968313,3.29706847,0.23056086,0.00115999,31.53440180,22.27651505,2.23282120,10.77763878,10.17302254,19.22046766,8.604338049336633
0.00000000,3.48000878,1.24183352,0.02001309,0.00411753,1,2.87341359,MS,0.04360475,0.19724211,0.49522379,0.69693340,4.13572265,0.00000000,0.00000000,1119.00000000,0.14258749,0.77924172,12.18939412,0.33982960,10.48516856,0.38364455,0.95280495,5.07131555,7.96665607234094,0.69649189,0.07718811,2.45080528,0.89400815,9.090685790385525,0.79091109,4.71393540,0.39878436,38.14319141,0.26471158,25.48792015,0.01723383,8.189866472280592,8.591689047509979,3.30304864,0.23051221,0.00116089,31.37857921,22.09333961,2.23858057,10.56261784,9.98142504,19.16967814,8.384239235846023
0.00000000,3.48682291,1.24172064,0.02004788,0.00417562,1,2.87400001,MS,0.04258361,0.19745055,0.49481581,0.70127596,4.09044765,0.00000000,0.00000000,1120.00000000,0.14285064,0.78221374,12.16499585,0.34030119,10.41382231,0.38331825,0.95253357,5.07002367,7.8020169135919,0.69756019,0.07639176,2.41884431,0.89330786,8.865881610070728,0.79245975,4.49466588,0.39849205,38.01665064,0.26434965,25.30705144,0.01725335,7.999642595407268,8.386059618457034,3.30897344,0.23046616,0.00116180,31.22669357,21.91267751,2.24422965,10.34727156,9.77821108,19.12013886,8.17193725040881
0.00000000,3.49357372,1.24170521,0.02008185,0.00423371,1,2.87453694,MS,0.04157976,0.19765676,0.49443134,0.70532839,4.04465669,0.00000000,0.00000000,1121.00000000,0.14311387,0.78485358,12.14086161,0.34077063,10.34236938,0.38299777,0.95229598,5.06890024,7.63846852905195,0.69861172,0.07560861,2.38613980,0.89261871,8.642873456351142,0.79399403,4.29945767,0.39818737,37.89094183,0.26400783,25.13223591,0.01727332,7.813468639871739,8.183456992040194,3.31484428,0.23042351,0.00116269,31.07827038,21.73458742,2.24976819,10.13248762,9.56522249,19.07183520,7.966207062336517
2.89442274,3.49963355,1.24199558,0.02011502,0.00429181,1,2.87502953,MS,0.04055438,0.19786045,0.49411861,0.70949583,4.77888118,-0.12566753,1.15554179,1122.00000000,0.14337717,0.78755954,12.12011319,0.34123763,11.04754470,0.38270851,0.95209285,5.06753627,7.503113046707408,0.69964556,0.07486446,2.35295443,0.89196109,8.41244532236727,0.79537126,4.08550266,0.39784248,37.78778814,0.26365393,24.95448299,0.01729234,7.635986447628539,7.982311338981536,3.32009110,0.23046468,0.00120862,30.94013805,21.56097794,2.25514505,9.91210256,9.34400867,19.02601019,7.752133495679859
63.57682750,3.50286508,1.24423295,0.02014746,0.00434992,1,2.87554538,MS,0.04014789,0.19804903,0.49474442,0.70850623,13.79897689,61.50916608,25.40347357,1123.00000000,0.14364055,0.78483474,12.11648565,0.34168957,19.88801513,0.38303593,0.95189066,5.07192225,7.379163666686847,0.70064842,0.07475062,2.32230302,0.89237448,8.236794163183053,0.79610570,4.49385767,0.39763006,37.76935932,0.26392477,24.96004553,0.01733023,7.553510211038252,7.857972344745516,3.32301222,0.23081965,0.00322108,30.93614390,21.48493283,2.25773638,9.72542461,9.11695403,19.01162069,7.705987783206296
98.77618778,3.50172719,1.24820811,0.02017949,0.00440803,1,2.87593403,MS,0.04031258,0.19826759,0.49646697,0.70260531,8.52219829,97.16648136,39.47704803,1124.00000000,0.14390381,0.77735766,12.11992657,0.34217139,14.96789639,0.38384554,0.95180896,5.08076342,7.32869912345037,0.70166726,0.07511195,2.29208884,0.89421072,8.164580871026978,0.79584709,4.82317310,0.39774375,37.77991295,0.26518506,25.23425517,0.01738492,7.697245359871772,7.90511557820376,3.32222131,0.23128191,0.00419539,31.07871990,21.53222397,2.25668147,9.61621032,8.91538497,19.02157046,8.018674016318052
178.18524846,3.47944705,1.25218653,0.02011478,0.00446614,1,2.86268660,MS,0.04159090,0.19846577,0.49895174,0.69115692,10.78332997,177.09383996,70.69881328,1125.00000000,0.14416709,0.76495947,12.19827776,0.34263286,16.98608421,0.38530090,0.95170262,5.06687001,7.4242293664016845,0.70265378,0.07613323,2.27137431,0.89741612,8.248081215019575,0.79078342,5.87497909,0.39846438,37.89691777,0.26681013,25.61535643,0.01736076,8.100964855568792,8.166286425329732,3.31939885,0.23214160,0.00732437,31.32945884,21.70256753,2.24141011,9.64790392,8.74702840,19.15511787,8.689767304137447
211.11043950,3.46919429,1.25710673,0.02014644,0.00452427,1,2.86305481,MS,0.04340395,0.19870016,0.50246675,0.67923203,11.60710331,210.14741147,83.85588538,1126.00000000,0.14443018,0.75301016,12.23288075,0.34313033,18.24007996,0.38738820,0.95171435,5.08015351,7.6171726104221475,0.70366954,0.07777360,2.26576936,0.90216769,8.440249932549511,0.78845325,7.54567441,0.39970094,38.07218292,0.26924332,26.20052529,0.01743155,8.54388491024568,8.49796994476238,3.31057821,0.23322342,0.00938041,31.71083748,22.00235671,2.23311528,9.79776018,8.65788702,19.22861372,9.346619823930672
223.37171119,3.45891246,1.26047449,0.02017847,0.00458244,1,2.86342227,MS,0.04548200,0.19894609,0.50587681,0.66792471,11.70711451,222.44524861,88.75413260,1127.00000000,0.14469319,0.74243869,12.26788951,0.34363928,18.47734867,0.38959603,0.95175502,5.09191965,7.858065492372206,0.70469782,0.07952899,2.28050690,0.90721521,8.714901392367985,0.78611647,9.50321841,0.40133840,38.27807745,0.27144926,26.70965860,0.01749784,8.966447195842674,8.855167106508206,3.30167970,0.23442755,0.01032112,32.07056083,22.32297075,2.22422135,10.03638209,8.68567311,19.30750660,9.923661861069558
242.81974850,3.44824381,1.26291997,0.02021125,0.00464062,1,2.86378706,MS,0.04781899,0.19920898,0.50938998,0.65607792,12.14207652,241.93744748,96.52292245,1128.00000000,0.14495620,0.73184080,12.30446926,0.34416518,19.11490113,0.39200271,0.95181723,5.10365642,8.143513232321034,0.70575265,0.08147154,2.31505705,0.91273302,9.06750349782431,0.78369177,11.58042497,0.40334304,38.51451145,0.27363321,27.19853680,0.01756501,9.397314614815047,9.25156879909523,3.29243095,0.23575677,0.01206935,32.43581612,22.67698941,2.21436637,10.35237226,8.83847432,19.39526978,10.477564188781848
266.06343520,3.43671187,1.26464642,0.02024506,0.00469881,1,2.86431799,MS,0.05044926,0.19944902,0.51310458,0.64356554,12.70005957,265.18738427,105.75171556,1129.00000000,0.14521912,0.72104138,12.34429157,0.34466814,19.39908676,0.39465587,0.95176948,5.11620426,8.475766037664869,0.70680220,0.08366290,2.36167181,0.91883426,9.498114547985463,0.78107088,13.73277171,0.40572968,38.78576067,0.27587364,27.70276132,0.01763393,9.859450029944988,9.699895108370068,3.28241299,0.23723094,0.01447486,32.82692211,23.07620328,2.20334215,10.74499161,9.10294433,19.49393187,11.049316008302961
241.48768762,3.42696468,1.26430764,0.02028023,0.00475700,1,2.86478273,MS,0.05268495,0.19972784,0.51609156,0.63546037,11.02429282,240.59157278,95.92776397,1130.00000000,0.14548188,0.71516857,12.37845853,0.34520972,18.18442981,0.39700319,0.95176332,5.12334230,8.772387397728275,0.70791514,0.08552053,2.42140133,0.92429249,9.922060051910623,0.77885561,15.53286990,0.40820093,39.02114326,0.27751398,28.02963019,0.01768628,10.205034403932412,10.080062714195654,3.27384487,0.23857758,0.01185643,33.11076078,23.41005202,2.19413560,11.14537182,9.46823273,19.57587149,11.436674919684718
223.54522753,3.41905820,1.26290426,0.02031712,0.00481520,1,2.86539066,MS,0.05457578,0.20000143,0.51861576,0.62956841,10.17102654,222.59564377,88.69577820,1131.00000000,0.14574499,0.71161617,12.40636761,0.34574642,17.27305911,0.39912778,0.95166762,5.12854897,9.035696405487714,0.70905228,0.08714478,2.49409230,0.92926902,10.324453215081379,0.77705868,16.65401313,0.41065326,39.23150014,0.27877935,28.25815976,0.01773177,10.477495858146991,10.409864785343851,3.26686172,0.23983641,0.01024857,33.33283509,23.69784592,2.18635480,11.52977700,9.89947291,19.64490181,11.717889072608878
190.56663947,3.41446829,1.26039926,0.02035560,0.00487340,1,2.86612647,MS,0.05594495,0.20026991,0.52043812,0.62613540,9.24588788,189.49174741,75.34135978,1132.00000000,0.14600697,0.71040179,12.42261235,0.34627689,16.28917430,0.40085824,0.95147708,5.13178765,9.237100820601057,0.71021302,0.08836451,2.55974111,0.93335341,10.667852755954454,0.77601552,17.04424915,0.41291529,39.39728208,0.27951333,28.35049496,0.01777019,10.638175264752117,10.651304578581334,3.26277949,0.24092480,0.00795587,33.46434964,23.90738429,2.18091060,11.86179227,10.33314888,19.69277104,11.845822778322447
104.38983394,3.41800556,1.25566686,0.02039561,0.00493160,1,2.86694281,MS,0.05606218,0.20054146,0.52053666,0.62806382,7.91977037,102.84281952,41.15475533,1133.00000000,0.14627056,0.71411946,12.41001593,0.34681201,15.00287034,0.40157636,0.95122735,5.13014871,9.285578724964571,0.71140625,0.08855761,2.62428996,0.93508663,10.846051717941759,0.77681945,16.18435761,0.41454997,39.45177337,0.27895971,28.11096159,0.01779197,10.525144157914958,10.667411425318669,3.26584294,0.24157695,0.00437718,33.37414262,23.92081893,2.18114661,12.05059369,10.74090835,19.68935249,11.598598194623209
42.92370514,3.42683761,1.25034200,0.02043666,0.00498979,1,2.86794799,MS,0.05530210,0.20077922,0.51960077,0.63305991,7.32484750,40.37187664,16.90640314,1134.00000000,0.14653453,0.72022196,12.37861798,0.34731376,14.00941055,0.40158849,0.95082933,5.12674036,9.221388567229194,0.71258831,0.08804963,2.67489023,0.93516768,10.875040392846506,0.77882673,14.24118890,0.41556692,39.43049523,0.27767287,27.69216969,0.01780587,10.251246101858683,10.528445875213373,3.27357831,0.24192790,0.00272491,33.15757437,23.80101227,2.18534734,12.10210976,11.06541566,19.65039541,11.14852957000641
0.00000000,3.43895269,1.24538445,0.02047830,0.00504798,1,2.86907464,MS,0.05396474,0.20099186,0.51813030,0.63937217,6.30242567,0.00000000,0.00000000,1135.00000000,0.14679869,0.72684972,12.33496532,0.34779055,12.68907171,0.40112718,0.95032712,5.12327204,9.080667722607446,0.71375985,0.08707285,2.70752239,0.93417075,10.783719809509293,0.78158016,11.91682018,0.41604045,39.35505516,0.27606777,27.19473914,0.01781826,9.895501605912422,10.291076717841788,3.28423178,0.24206253,0.00173564,32.87585232,23.59428414,2.19213702,12.03516350,11.27606459,19.58791166,10.609966582868868
0.00000000,3.44700267,1.24241056,0.02052011,0.00510617,1,2.87026243,MS,0.05278439,0.20118719,0.51710698,0.64760567,4.60530511,0.00000000,0.00000000,1136.00000000,0.14706299,0.73510536,12.30626309,0.34825018,10.78713469,0.40072654,0.94976255,5.11835810,8.938086803249751,0.71492097,0.08616131,2.71626961,0.93331962,10.617165626039345,0.78340970,8.67565822,0.41621264,39.24500891,0.27504787,26.85375417,0.01782469,9.626400022297075,10.068230622081492,3.29119712,0.24205911,0.00117930,32.65413243,23.40019904,2.19861531,11.90301445,11.36801579,19.52848082,10.232158154971179
