C_exudation,Total_Organic_Nitrogen,N_tot,cytokinins,N_exudation,sucrose,Unloading_Amino_Acids,plant,axis,senesced_mstruct,Export_cytokinins,S_grain_structure,Conc_Amino_Acids,WSC_g,R_grain_growth_starch,t,regul_transpiration,Nstruct,R_Nnit_red,Conc_cytokinins,Unloading_Sucrose,amino_acids,mstruct,nitrates,Uptake_Nitrates,Export_Amino_Acids,organ,Export_Nitrates,sucrose_consumption_mstruct,S_Proteins,S_grain_starch,Conc_Nitrates,proteins,RGR_Structure,Conc_Sucrose,R_grain_growth_struct,R_residual,structure,sum_respi,S_Amino_Acids,starch,Proteins_N_Mass,age_from_flowering,Respi_growth,AA_consumption_mstruct,R_Nnit_upt,S_cytokinins,synthetized_mstruct,HATS_LATS,Dry_Mass
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1774.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00528763,NA,NA,2235.29008229,NA,1,MS,NA,NA,NA,198.11294606974906,0.06386543092266901,NA,1775.00000000,NA,NA,NA,NA,NA,377.68769510,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,122.1357148143413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.13905917,393.87528858,0.00615269,11.79792634,0.32541083,1274.72125283,19.54855434,1,MS,0.00000000,1.15520740,NA,13.6245242620765,0.03642060722371518,NA,1775.00000000,0.01628678,0.00526328,2.46293740,11.208190463762762,115.69529587,17.92674899,1.05261651,45.60251023,6.18182153,17.92674899,roots,13.36892735,42.87594327,NA,NA,43.32300487659335,NA,NA,100.9168771100117,NA,1.22184610,NA,6.12520545,1.18172930,NA,NA,NA,14.76514999,0.42756226,2.45418315,0.34490707,NA,69.85803239,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1775.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00532281,NA,NA,2398.00678031,NA,1,MS,NA,NA,NA,199.24703045453037,0.06851447943731827,NA,1776.00000000,NA,NA,NA,NA,NA,380.20092389,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,130.905490787965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30.53926742,398.95423505,0.00609652,10.83579599,0.52005341,1325.27299132,24.20980996,1,MS,0.00000000,1.24562576,NA,17.132046233521507,0.037864942609013214,NA,1776.00000000,0.01912088,0.00526941,2.44675888,10.282184422679927,152.69633710,22.56808357,1.05384182,36.51118167,6.42267687,22.56808357,roots,12.56626413,43.88372068,NA,NA,34.645789184614635,NA,NA,104.79695663254823,NA,1.26474519,NA,6.24520576,1.17260179,NA,NA,NA,15.11219739,0.43761189,2.54980272,0.32104330,NA,70.28891295,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1776.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00534258,NA,NA,2592.17360915,NA,1,MS,NA,NA,NA,199.79509887576023,0.07406210311868856,NA,1777.00000000,NA,NA,NA,NA,NA,381.61290787,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,141.3691432766486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.33459374,403.88006149,0.00605357,9.73725250,0.73703984,1406.02814723,28.21758492,1,MS,0.00000000,1.34043732,NA,20.4963790165078,0.04017223277788191,NA,1777.00000000,0.02289766,0.00527586,2.42566416,9.22846512051969,191.67296870,27.03299185,1.05513239,28.51814108,6.78211045,27.03299185,roots,11.75397670,46.22087261,NA,NA,27.02802152597115,NA,NA,111.04673956160195,NA,1.32282993,NA,6.42485835,1.16107032,NA,NA,NA,15.91704030,0.46091816,2.69249785,0.29726874,NA,70.68138406,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1777.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00534626,NA,NA,2767.40307184,NA,1,MS,NA,NA,NA,199.72778510624985,0.07906865919549201,NA,1778.00000000,NA,NA,NA,NA,NA,381.87550561,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,150.77101860769278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.76740386,407.62302031,0.00605914,8.98809424,0.85774615,1509.72528638,29.50749050,1,MS,0.00000000,1.01383528,NA,22.927393198668316,0.04313500818222476,NA,1778.00000000,0.01876207,0.00528281,2.43078960,8.507236237325166,213.83701928,30.27915956,1.05652341,25.17245907,7.21211564,30.27915956,roots,8.50117503,49.81821290,NA,NA,23.82574662335145,NA,NA,119.07965249837854,NA,1.38713421,NA,6.66839649,1.16199178,NA,NA,NA,17.15585313,0.49679111,2.86320991,0.29711956,NA,70.90329278,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1778.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00535624,NA,NA,2909.62732346,NA,1,MS,NA,NA,NA,199.87858749731484,0.08313220924166778,NA,1779.00000000,NA,NA,NA,NA,NA,382.58828609,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,158.34368080878932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43.63486298,409.44734369,0.00607014,8.45865577,0.85022554,1619.87687497,28.68784484,1,MS,0.00000000,0.81782509,NA,23.86558708204767,0.046282196427743574,NA,1779.00000000,0.01608200,0.00529038,2.45439885,7.9946775081292945,218.17431491,31.56330974,1.05803590,24.13378114,7.65013843,31.56330974,roots,6.98615118,54.16856900,NA,NA,22.80998334021889,NA,NA,127.5852172964759,NA,1.44526432,NA,6.93032864,1.17160049,NA,NA,NA,18.65398135,0.54017321,3.03710496,0.30997648,NA,71.04565669,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1779.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00538359,NA,NA,3006.65262633,NA,1,MS,NA,NA,NA,200.65990476922778,0.08590436075222568,NA,1780.00000000,NA,NA,NA,NA,NA,384.54201852,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,163.42888656547507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.06559313,409.42736108,0.00608410,8.17914566,0.73837964,1721.88903833,26.26084227,1,MS,0.00000000,0.60457410,NA,23.373670744234126,0.049196829666655846,NA,1780.00000000,0.01229483,0.00529854,2.49621106,7.718592321169241,205.32796566,30.96041509,1.05966805,25.15093430,8.03915468,30.96041509,roots,5.56607749,58.45441927,NA,NA,23.734729312184058,NA,NA,135.41104061664745,NA,1.49012268,NA,7.17795088,1.18972414,NA,NA,NA,20.12989575,0.58291204,3.19154441,0.33637871,NA,71.11799708,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1780.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00542904,NA,NA,3025.48285298,NA,1,MS,NA,NA,NA,202.09776437883104,0.0864423672280923,NA,1781.00000000,NA,NA,NA,NA,NA,387.78865636,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,164.24413539114846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33.90230472,407.56763344,0.00610919,8.23622709,0.53669358,1799.12197888,21.72699340,1,MS,0.00000000,0.31795940,NA,21.466813329405447,0.05140348511098782,NA,1781.00000000,0.00642132,0.00530721,2.55469873,7.759757013945939,169.51152362,28.48116718,1.06140271,28.80298956,8.31594183,28.48116718,roots,3.32915836,62.12549196,NA,NA,27.136721446621326,NA,NA,141.2534854053319,NA,1.51511641,NA,7.37815750,1.21561013,NA,NA,NA,21.39409974,0.61952026,3.30142891,0.38063901,NA,71.09702838,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1781.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00545404,NA,NA,2989.65112122,NA,1,MS,NA,NA,NA,202.7601553040069,0.0854186034635042,NA,1782.00000000,NA,NA,NA,NA,NA,389.57459952,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,162.0844159214363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.97006560,411.47261960,0.00623042,8.46214395,0.44786557,1840.52532714,16.92049924,1,MS,0.00000000,0.19855114,NA,23.882916971667147,0.05258643791837554,NA,1782.00000000,0.00390277,0.00531625,2.60455788,7.959052341782572,129.85032802,31.74069487,1.06320999,33.55712665,8.45085580,20.06801632,roots,2.35738368,64.72657596,NA,NA,31.56208744247243,NA,NA,144.2585304364363,NA,1.54561153,NA,7.49049090,1.23722810,NA,NA,NA,22.28983270,0.64545848,3.35498975,0.42551186,NA,71.03882523,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1782.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00545041,NA,NA,2922.12792046,NA,1,MS,NA,NA,NA,202.3521937767005,0.083489369156012,NA,1783.00000000,NA,NA,NA,NA,NA,389.31480846,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,158.21038397282769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.22937822,416.54678679,0.00637682,8.80088986,0.37593531,1849.40871228,12.80964062,1,MS,0.00000000,0.13049206,NA,27.15806630279558,0.05284024892230408,NA,1783.00000000,0.00246626,0.00532547,2.64178330,8.263321851587342,96.14689112,36.15603305,1.06505471,38.94003448,8.46221897,14.44555751,roots,1.72865113,66.06737275,NA,NA,36.56153444441076,NA,NA,144.70373322107199,NA,1.56703890,NA,7.54923423,1.25273751,NA,NA,NA,22.75156168,0.65882901,3.35950093,0.46551473,NA,70.95888193,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1783.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00544929,NA,NA,2855.45300715,NA,1,MS,NA,NA,NA,202.03790100270666,0.08158437163285241,NA,1784.00000000,NA,NA,NA,NA,NA,389.23493048,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,154.39201120242643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.03928128,420.22942798,0.00650759,9.21426895,0.30131082,1825.40970893,9.56867205,1,MS,0.00000000,0.09285375,NA,29.37604837244318,0.05215456311214921,NA,1784.00000000,0.00167618,0.00533474,2.66511034,8.636426047715117,70.19640642,39.17691311,1.06690764,44.59823949,8.35168177,10.63811822,roots,1.34558087,66.36140575,NA,NA,41.80140600206272,NA,NA,142.57792315733195,NA,1.56942123,NA,7.53639576,1.26160435,NA,NA,NA,22.85281756,0.66176113,3.31561766,0.49626121,NA,70.86861313,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1784.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00544372,NA,NA,2785.40047706,NA,1,MS,NA,NA,NA,201.56206709549102,0.0795828707731598,NA,1785.00000000,NA,NA,NA,NA,NA,388.83703413,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,150.40337933062588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.26643475,422.09825798,0.00660878,9.65161410,0.27630388,1793.16789970,8.56186417,1,MS,0.00000000,0.09720120,NA,30.23483861915763,0.05123336856295824,NA,1785.00000000,0.00167515,0.00534390,2.67974592,9.030837688909726,61.33217376,40.39146268,1.06873963,49.95722917,8.21199356,10.96117965,roots,1.50634187,65.61124195,NA,NA,46.74405992888615,NA,NA,139.8195168922038,NA,1.56118735,NA,7.49418259,1.26635805,NA,NA,NA,22.59448433,0.65428043,3.26016145,0.51855887,NA,70.78800209,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1785.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00543893,NA,NA,2714.73741567,NA,1,MS,NA,NA,NA,201.1210256366081,0.0775639261620088,NA,1786.00000000,NA,NA,NA,NA,NA,388.49508128,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,146.39577599295282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.99339371,422.92624111,0.00669105,10.10440938,0.25407647,1755.62483636,7.86610034,1,MS,0.00000000,0.10170713,NA,30.321483450648973,0.05016070961022951,NA,1786.00000000,0.00167425,0.00535291,2.68823574,9.438587426775204,54.96696856,40.57554747,1.07054254,55.00602056,8.05363664,11.00527542,roots,1.65769354,64.57012568,NA,NA,51.38144295190265,NA,NA,136.66161215423247,NA,1.54642458,NA,7.42892656,1.26823061,NA,NA,NA,22.23595606,0.64389834,3.19729375,0.53378868,NA,70.71697731,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1786.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00543622,NA,NA,2644.24668181,NA,1,MS,NA,NA,NA,200.7615850345326,0.07554990519443405,NA,1787.00000000,NA,NA,NA,NA,NA,388.30136696,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,142.4106377786486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.09581590,423.12194312,0.00676009,10.56606168,0.23637941,1714.38228786,7.41273336,1,MS,0.00000000,0.10630510,NA,29.946450977789034,0.04898235108176171,NA,1787.00000000,0.00167349,0.00536175,2.69208185,9.853547509714085,50.47907952,40.13986431,1.07231042,59.74148186,7.88218568,10.88210466,roots,1.79957719,63.31530488,NA,NA,55.712861409895815,NA,NA,133.23118744401813,NA,1.52729921,NA,7.34790237,1.26795121,NA,NA,NA,21.80383455,0.63138517,3.12922772,0.54295888,NA,70.65531118,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1787.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00543371,NA,NA,2574.31477086,NA,1,MS,NA,NA,NA,200.41646413363415,0.07355185059594399,NA,1788.00000000,NA,NA,NA,NA,NA,388.12217925,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,138.4698909291739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.39248124,423.08574219,0.00682155,11.02984768,0.22187107,1671.58587816,7.08038956,1,MS,0.00000000,0.11092105,NA,29.41163831160125,0.04775959651882841,NA,1788.00000000,0.00167273,0.00537039,2.69256875,10.269509819432477,46.96240620,39.48653542,1.07403838,64.16757596,7.70534057,10.70014185,roots,1.93202895,61.88559183,NA,NA,59.74421139563012,NA,NA,129.69631803512252,NA,1.50619563,NA,7.25791346,1.26614024,NA,NA,NA,21.31148555,0.61712796,3.05902021,0.54719666,NA,70.60257353,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1788.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00543161,NA,NA,2505.12625654,NA,1,MS,NA,NA,NA,200.09327998944957,0.0715750359011717,NA,1789.00000000,NA,NA,NA,NA,NA,387.97239170,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,134.58295728291822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.84724919,422.91203977,0.00687681,11.49152428,0.21041888,1627.64110229,6.85092901,1,MS,0.00000000,0.11552063,NA,28.788861342275204,0.04650403149403357,NA,1789.00000000,0.00167210,0.00537881,2.69027397,10.682602017870042,44.23624595,38.71106247,1.07572334,68.28845630,7.52440694,10.48607683,roots,2.05533553,60.34554821,NA,NA,63.4814305785325,NA,NA,126.08888729156247,NA,1.48360653,NA,7.16167942,1.26307963,NA,NA,NA,20.78114212,0.60177052,2.98718956,0.54709292,NA,70.55844487,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1789.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00543008,NA,NA,2437.26760430,NA,1,MS,NA,NA,NA,199.79698352554988,0.06963621726581752,NA,1790.00000000,NA,NA,NA,NA,NA,387.86260834,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,130.7805008659508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.43820682,422.63011835,0.00692632,11.94647899,0.20171354,1583.10296161,6.71420918,1,MS,0.00000000,0.12041996,NA,28.101027573607073,0.045231513188835865,NA,1790.00000000,0.00167664,0.00538701,2.68566666,11.088634925836079,42.19103408,37.84374020,1.07736246,72.10718281,7.34130640,10.27894715,roots,2.17615888,58.70399716,NA,NA,66.92936274006034,NA,NA,122.45205475836822,NA,1.45986959,NA,7.06100873,1.25899812,NA,NA,NA,20.21584266,0.58540085,2.91449864,0.54320754,NA,70.52266021,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1790.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00542702,NA,NA,2369.99288632,NA,1,MS,NA,NA,NA,199.45137800769112,0.06771408246620224,NA,1791.00000000,NA,NA,NA,NA,NA,387.64436980,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,127.02212385141169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.03336601,422.44110071,0.00697311,12.39094899,0.19358414,1539.01923384,6.56982795,1,MS,0.00000000,0.12486861,NA,27.498156703821806,0.043971978109683674,NA,1791.00000000,0.00167622,0.00539496,2.67932025,11.484230198301034,40.16683003,37.08653640,1.07895338,75.63814591,7.15988503,10.07073194,roots,2.28214443,56.97770826,NA,NA,70.10325682976274,NA,NA,118.86667690184038,NA,1.43617320,NA,6.95861041,1.25417100,NA,NA,NA,19.62136211,0.56818616,2.84247436,0.53629903,NA,70.49454445,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1791.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00542315,NA,NA,2304.02233535,NA,1,MS,NA,NA,NA,199.08298166709218,0.0658292095814271,NA,1792.00000000,NA,NA,NA,NA,NA,387.36793897,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,123.34624004611287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.67181634,422.28197961,0.00701646,12.82218079,0.18662287,1495.40524674,6.44919027,1,MS,0.00000000,0.12917777,NA,26.933504118047434,0.042725864192547224,NA,1792.00000000,0.00167574,0.00540267,2.67142371,11.866952255626988,38.35908171,36.37689059,1.08049485,78.89399926,6.98011168,9.87523661,roots,2.37970651,55.20661851,NA,NA,73.01654358964365,NA,NA,115.33336228264511,NA,1.41229697,NA,6.85535719,1.24869072,NA,NA,NA,19.01145352,0.55052472,2.77110434,0.52673152,NA,70.47355982,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1792.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00541869,NA,NA,2239.36654946,NA,1,MS,NA,NA,NA,198.70039442721705,0.0639819014131511,NA,1793.00000000,NA,NA,NA,NA,NA,387.04895001,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,119.75310676507415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.34091819,422.14556236,0.00705644,13.23780520,0.18047910,1452.41051082,6.34396963,1,MS,0.00000000,0.13332285,NA,26.401851342394398,0.04149744316616195,NA,1793.00000000,0.00167521,0.00541013,2.66216151,12.234732276148481,36.70459093,35.70803155,1.08198569,81.88562694,6.80249622,9.69059769,roots,2.46916335,53.39326225,NA,NA,75.68087820618504,NA,NA,111.863041046698,NA,1.38828967,NA,6.75149080,1.24264677,NA,NA,NA,18.38698966,0.53244179,2.70059100,0.51487590,NA,70.45923690,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1793.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00542132,NA,NA,2175.30615480,NA,1,MS,NA,NA,NA,198.58494015650413,0.06215160442295638,NA,1794.00000000,NA,NA,NA,NA,NA,387.23715785,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,116.20329477383895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.01131395,421.65994031,0.00708663,13.63058183,0.17260269,1409.89335162,6.24059579,1,MS,0.00000000,0.14254288,NA,25.62863972916444,0.0402826671892507,NA,1794.00000000,0.00173945,0.00541732,2.65146506,12.58101150944776,35.05656975,34.70838482,1.08342496,84.52825804,6.62676765,9.78051174,roots,2.64658950,51.54639500,NA,NA,78.01948591290964,NA,NA,108.44416316309662,NA,1.36287257,NA,6.64673399,1.23600971,NA,NA,NA,17.75098565,0.51402468,2.63082676,0.50072657,NA,70.45482515,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1794.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00558932,NA,NA,2106.50237564,NA,1,MS,NA,NA,NA,204.52724003610336,0.06018578216114467,NA,1795.00000000,NA,NA,NA,NA,NA,399.23701994,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,112.41158538443308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.15854182,410.60476046,0.00690513,13.76015481,0.12079861,1372.34401762,6.78364985,1,MS,0.00000000,0.38566037,NA,17.077960339416368,0.03920982907476546,NA,1795.00000000,0.00466190,0.00542426,2.63643584,12.684372453547445,35.79270911,23.15796258,1.08481163,82.61870345,6.48576816,17.48952799,roots,6.93287878,49.66290675,NA,NA,76.15949244365663,NA,NA,105.4210683932313,NA,1.30608993,NA,6.55254107,1.22743268,NA,NA,NA,17.10237049,0.49524239,2.57484996,0.47742173,NA,70.62315971,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1795.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00576800,NA,NA,2072.31837770,NA,1,MS,NA,NA,NA,210.85482028746273,0.05920909650562568,NA,1796.00000000,NA,NA,NA,NA,NA,411.99979198,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,110.47697707494535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.97899392,403.07679346,0.00674464,13.73869014,0.09044478,1336.68640457,7.93156079,1,MS,0.00000000,0.50748974,NA,11.160017239953525,0.03819104013069526,NA,1796.00000000,0.00614417,0.00543095,2.61870832,12.648974448220873,39.89496962,15.15182312,1.08615052,78.68306927,6.35766027,15.08144212,roots,8.70195360,47.95113451,NA,NA,72.44214133933514,NA,NA,102.55533830325088,NA,1.26207813,NA,6.42834848,1.21767650,NA,NA,NA,16.51288903,0.47817246,2.52399113,0.45004300,NA,70.86657196,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,1796.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00591549,NA,NA,2094.84117142,NA,1,MS,NA,NA,NA,216.03814760548875,0.059852604897787966,NA,1797.00000000,NA,NA,NA,NA,NA,422.53482226,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,111.57009591183058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
