LAI_turgor,mstruct,Total_Transpiration_turgor,xylem_water_potential,Tr,plant_WC_DM,total_water_influx,plant,plant_water_content,delta_plant_water_content,Growth,axis,t,green_area
0.00000000,0.81228455,0.03467344,-0.03495096,NA,90.13603060,0.03467280,1,0.49967334,0.00066406,0.00066471,MS,1241,0.00633596
0.00000000,0.81335769,0.03588457,-0.03495191,NA,90.14669586,0.03588383,1,0.50027338,0.00066243,0.00066317,MS,1242,0.00633955
0.00000000,0.81443577,0.09179959,-0.03499546,NA,90.15634466,0.09179699,1,0.50081735,0.00065884,0.00066144,MS,1243,0.00634310
0.00000000,0.81547439,0.11726238,-0.03700827,NA,90.16945361,0.11726188,1,0.50155810,0.00064977,0.00065028,MS,1244,0.00634665
0.00000000,0.81649266,0.20044591,-0.03792460,NA,90.17948843,0.20044222,1,0.50212648,0.00064185,0.00064553,MS,1245,0.00635102
0.00000000,0.81750640,0.25468735,-0.04091892,NA,90.19065619,0.25468591,1,0.50276039,0.00062833,0.00062978,MS,1246,0.00635408
0.00000000,0.81852659,0.27947978,-0.04287113,NA,90.20239722,0.27948151,1,0.50342841,0.00062156,0.00061983,MS,1247,0.00635751
0.00000000,0.81955915,0.32537010,-0.04376341,NA,90.21395157,0.32536800,1,0.50408737,0.00061839,0.00062049,MS,1248,0.00636136
0.00000000,0.82060735,0.38824399,-0.04541535,NA,90.22490970,0.38824404,1,0.50471376,0.00061482,0.00061476,MS,1249,0.00636509
0.00000000,0.82169415,0.31906015,-0.04767868,NA,90.23887588,0.31905740,1,0.50551414,0.00060341,0.00060616,MS,1250,0.00636860
0.00000000,0.82281755,0.27663186,-0.04518765,NA,90.25281295,0.27662891,1,0.50631514,0.00062419,0.00062714,MS,1251,0.00637340
0.00000000,0.82398200,0.21658089,-0.04366098,NA,90.26674750,0.21658033,1,0.50711829,0.00064046,0.00064102,MS,1252,0.00637801
0.00000000,0.82518160,0.12209482,-0.04149973,NA,90.28134812,0.12209421,1,0.50796229,0.00065771,0.00065832,MS,1253,0.00638278
0.00000000,0.82639927,0.07805707,-0.03809885,NA,90.29419048,0.07805793,1,0.50870676,0.00068205,0.00068119,MS,1254,0.00638780
0.00000000,0.82762568,0.05155908,-0.03651437,NA,90.30586592,0.05156135,1,0.50938530,0.00069273,0.00069046,MS,1255,0.00639214
0.00000000,0.82885992,0.03506020,-0.03556083,NA,90.31701897,0.03506161,1,0.51003500,0.00069970,0.00069830,MS,1256,0.00639610
0.00000000,0.83009358,0.03508957,-0.03496712,NA,90.32802889,0.03508763,1,0.51067784,0.00070023,0.00070217,MS,1257,0.00639991
0.00000000,0.83131516,0.03509788,-0.03496820,NA,90.33903557,0.03509649,1,0.51132195,0.00069935,0.00070074,MS,1258,0.00640366
0.00000000,0.83252538,0.03512622,-0.03496846,NA,90.35009657,0.03512438,1,0.51197072,0.00069735,0.00069919,MS,1259,0.00640733
0.00000000,0.83372238,0.03513198,-0.03496941,NA,90.36116574,0.03512992,1,0.51262145,0.00069559,0.00069766,MS,1260,0.00641096
0.00000000,0.83483095,0.03515706,-0.03496956,NA,90.37272155,0.03515542,1,0.51330240,0.00069457,0.00069621,MS,1261,0.00641418
0.00000000,0.83592344,0.03518232,-0.03497042,NA,90.38408392,0.03517871,1,0.51397354,0.00069106,0.00069467,MS,1262,0.00641744
0.00000000,0.83699870,0.03520599,-0.03497121,NA,90.39528603,0.03520239,1,0.51463677,0.00068970,0.00069331,MS,1263,0.00642054
0.00000000,0.83805583,0.03522843,-0.03497201,NA,90.40636304,0.03522500,1,0.51529412,0.00068855,0.00069199,MS,1264,0.00642347
0.00000000,0.83909147,0.03524976,-0.03497278,NA,90.41733718,0.03524731,1,0.51594686,0.00068829,0.00069075,MS,1265,0.00642625
0.00000000,0.84011006,0.03648564,-0.03497353,NA,90.42798739,0.03648247,1,0.51658176,0.00068630,0.00068947,MS,1266,0.00642885
0.00000000,0.84110156,0.09267521,-0.03501795,NA,90.43746248,0.09267286,1,0.51714780,0.00068584,0.00068819,MS,1267,0.00643118
0.00000000,0.84208688,0.12011684,-0.03704076,NA,90.44906860,0.12011331,1,0.51784268,0.00067293,0.00067646,MS,1268,0.00643291
0.00000000,0.84304849,0.20655569,-0.03802820,NA,90.45869030,0.20655499,1,0.51842003,0.00067112,0.00067182,MS,1269,0.00643535
0.00000000,0.84399093,0.26314583,-0.04113993,NA,90.46929024,0.26314537,1,0.51905742,0.00065455,0.00065500,MS,1270,0.00643683
0.00000000,0.84496320,0.28883573,-0.04317658,NA,90.48067191,0.28883432,1,0.51974341,0.00064323,0.00064464,MS,1271,0.00643834
0.00000000,0.84594791,0.33743938,-0.04410101,NA,90.49176359,0.33743585,1,0.52041349,0.00063965,0.00064318,MS,1272,0.00644052
0.00000000,0.84694675,0.40310963,-0.04585061,NA,90.50234663,0.40310634,1,0.52105431,0.00063314,0.00063644,MS,1273,0.00644248
0.00000000,0.84799278,0.33108711,-0.04821450,NA,90.51588430,0.33108407,1,0.52187612,0.00062278,0.00062583,MS,1274,0.00644420
0.00000000,0.84908030,0.28607413,-0.04562132,NA,90.52948958,0.28607247,1,0.52270440,0.00064621,0.00064787,MS,1275,0.00644710
0.00000000,0.85020398,0.22350386,-0.04400170,NA,90.54311506,0.22350240,1,0.52353629,0.00066143,0.00066289,MS,1276,0.00644984
0.00000000,0.85136323,0.12507347,-0.04174971,NA,90.55745498,0.12507297,1,0.52441440,0.00068010,0.00068059,MS,1277,0.00645257
0.00000000,0.85254261,0.07953544,-0.03820689,NA,90.57014003,0.07953301,1,0.52519340,0.00070478,0.00070720,MS,1278,0.00645549
0.00000000,0.85372596,0.05219030,-0.03656841,NA,90.58162523,0.05218832,1,0.52590053,0.00071641,0.00071839,MS,1279,0.00645772
0.00000000,0.85490759,0.03548079,-0.03558440,NA,90.59245163,0.03548118,1,0.52656867,0.00072528,0.00072488,MS,1280,0.00645943
0.00000000,0.85608757,0.03548998,-0.03498318,NA,90.60328071,0.03548613,1,0.52723853,0.00072325,0.00072709,MS,1281,0.00646059
0.00000000,0.85725824,0.03551739,-0.03498344,NA,90.61406660,0.03551489,1,0.52790724,0.00072351,0.00072602,MS,1282,0.00646182
0.00000000,0.85841751,0.03552647,-0.03498444,NA,90.62488414,0.03552405,1,0.52857946,0.00072244,0.00072485,MS,1283,0.00646295
0.00000000,0.85956345,0.03558324,-0.03498472,NA,90.63569214,0.03558087,1,0.52925265,0.00072134,0.00072371,MS,1284,0.00646399
0.00000000,0.86069463,0.03559115,-0.03498673,NA,90.64647787,0.03558865,1,0.52992599,0.00072004,0.00072254,MS,1285,0.00646494
0.00000000,0.86181226,0.03559834,-0.03498697,NA,90.65722588,0.03559718,1,0.53059853,0.00072075,0.00072191,MS,1286,0.00646578
0.00000000,0.86291263,0.03560507,-0.03498725,NA,90.66794376,0.03560323,1,0.53127073,0.00071863,0.00072048,MS,1287,0.00646657
0.00000000,0.86399232,0.03561200,-0.03498742,NA,90.67863484,0.03560978,1,0.53194278,0.00071715,0.00071937,MS,1288,0.00646739
0.00000000,0.86505306,0.03561548,-0.03498761,NA,90.68929032,0.03561350,1,0.53261413,0.00071642,0.00071839,MS,1289,0.00646793
0.00000000,0.86609655,0.03687957,-0.03498771,NA,90.69989060,0.03687622,1,0.53328353,0.00071383,0.00071718,MS,1290,0.00646839
0.00000000,0.86711195,0.09444996,-0.03503313,NA,90.70929237,0.09444728,1,0.53387853,0.00071342,0.00071610,MS,1291,0.00646878
0.00000000,0.86812108,0.12143478,-0.03710565,NA,90.72017142,0.12143394,1,0.53456851,0.00070444,0.00070528,MS,1292,0.00646854
0.00000000,0.86911500,0.20881852,-0.03807678,NA,90.72957512,0.20881574,1,0.53516623,0.00069565,0.00069843,MS,1293,0.00646876
0.00000000,0.87010922,0.26581169,-0.04122227,NA,90.73979929,0.26581097,1,0.53581748,0.00068338,0.00068410,MS,1294,0.00646840
0.00000000,0.87110902,0.29175673,-0.04327359,NA,90.75077143,0.29175407,1,0.53651798,0.00066651,0.00066916,MS,1295,0.00646817
0.00000000,0.87212119,0.34027761,-0.04420700,NA,90.76146496,0.34027442,1,0.53720229,0.00066371,0.00066690,MS,1296,0.00646848
0.00000000,0.87315041,0.40595137,-0.04595365,NA,90.77166177,0.40594890,1,0.53785629,0.00065665,0.00065911,MS,1297,0.00646861
0.00000000,0.87423038,0.33371148,-0.04831765,NA,90.78469305,0.33371018,1,0.53869419,0.00064506,0.00064635,MS,1298,0.00646850
0.00000000,0.87534249,0.28843555,-0.04571660,NA,90.79788462,0.28843277,1,0.53954481,0.00066741,0.00067019,MS,1299,0.00646973
0.00000000,0.87649255,0.22532909,-0.04408747,NA,90.81113179,0.22532494,1,0.54040148,0.00068134,0.00068549,MS,1300,0.00647068
0.00000000,0.87771036,0.12597453,-0.04181614,NA,90.82512950,0.12597105,1,0.54130938,0.00070135,0.00070483,MS,1301,0.00647169
0.00000000,0.87890906,0.08000670,-0.03824010,NA,90.83765267,0.08000312,1,0.54212398,0.00072821,0.00073178,MS,1302,0.00647356
0.00000000,0.88011669,0.05241685,-0.03658622,NA,90.84899562,0.05241363,1,0.54286374,0.00074048,0.00074370,MS,1303,0.00647405
0.00000000,0.88132108,0.03561786,-0.03559343,NA,90.85971304,0.03561438,1,0.54356439,0.00074657,0.00075005,MS,1304,0.00647414
0.00000000,0.88251839,0.03561731,-0.03498888,NA,90.87036400,0.03561436,1,0.54426232,0.00075069,0.00075364,MS,1305,0.00647391
0.00000000,0.88370826,0.03561549,-0.03498901,NA,90.88095186,0.03561294,1,0.54495774,0.00075023,0.00075279,MS,1306,0.00647351
0.00000000,0.88488645,0.03561538,-0.03498893,NA,90.89155433,0.03561296,1,0.54565574,0.00074944,0.00075186,MS,1307,0.00647305
0.00000000,0.88605113,0.03561272,-0.03498890,NA,90.90214080,0.03561060,1,0.54635430,0.00074889,0.00075101,MS,1308,0.00647253
0.00000000,0.88720094,0.03560840,-0.03498878,NA,90.91270301,0.03560601,1,0.54705289,0.00074759,0.00074998,MS,1309,0.00647178
0.00000000,0.88833678,0.03560396,-0.03498858,NA,90.92322767,0.03560249,1,0.54775061,0.00074851,0.00074998,MS,1310,0.00647109
0.00000000,0.88945532,0.03559974,-0.03498845,NA,90.93373456,0.03559678,1,0.54844877,0.00074517,0.00074813,MS,1311,0.00647037
0.00000000,0.89055571,0.03559492,-0.03498818,NA,90.94420151,0.03559302,1,0.54914588,0.00074564,0.00074753,MS,1312,0.00646956
0.00000000,0.89163332,0.03558950,-0.03498802,NA,90.95469352,0.03558757,1,0.54984628,0.00074541,0.00074734,MS,1313,0.00646867
0.00000000,0.89269440,0.03684313,-0.03498782,NA,90.96515814,0.03684024,1,0.55054648,0.00074475,0.00074764,MS,1314,0.00646764
0.00000000,0.89390275,0.09448668,-0.03503293,NA,90.97447211,0.09448464,1,0.55117105,0.00074556,0.00074760,MS,1315,0.00646657
0.00000000,0.89476040,0.12155434,-0.03710812,NA,90.98503236,0.12155273,1,0.55188075,0.00073335,0.00073496,MS,1316,0.00646507
0.00000000,0.89576970,0.20941646,-0.03808212,NA,90.99424600,0.20941423,1,0.55250132,0.00072655,0.00072878,MS,1317,0.00646389
0.00000000,0.89678240,0.26664341,-0.04124491,NA,91.00410394,0.26664194,1,0.55316668,0.00070998,0.00071145,MS,1318,0.00646207
0.00000000,0.89780195,0.29264635,-0.04330449,NA,91.01474412,0.29264457,1,0.55388649,0.00069517,0.00069694,MS,1319,0.00646064
0.00000000,0.89883288,0.34154698,-0.04424006,NA,91.02503736,0.34154462,1,0.55458444,0.00069110,0.00069346,MS,1320,0.00645957
0.00000000,0.89988490,0.40734502,-0.04600033,NA,91.03486851,0.40734254,1,0.55525256,0.00068201,0.00068449,MS,1321,0.00645831
0.00000000,0.90099048,0.33485596,-0.04836874,NA,91.04741537,0.33485321,1,0.55610737,0.00066836,0.00067111,MS,1322,0.00645688
0.00000000,0.90212299,0.28935748,-0.04575864,NA,91.06021523,0.28935486,1,0.55698189,0.00069213,0.00069474,MS,1323,0.00645656
0.00000000,0.90329274,0.22587613,-0.04412155,NA,91.07310959,0.22587382,1,0.55786540,0.00070775,0.00071005,MS,1324,0.00645615
0.00000000,0.90450358,0.12597223,-0.04183678,NA,91.08678589,0.12596941,1,0.55880529,0.00072781,0.00073064,MS,1325,0.00645582
0.00000000,0.90572252,0.07985607,-0.03824097,NA,91.09912152,0.07985332,1,0.55965551,0.00075642,0.00075917,MS,1326,0.00645580
0.00000000,0.90694656,0.05226546,-0.03658181,NA,91.11030896,0.05226350,1,0.56042864,0.00076837,0.00077034,MS,1327,0.00645502
0.00000000,0.90816660,0.03549897,-0.03558898,NA,91.12089321,0.03549633,1,0.56116187,0.00077559,0.00077823,MS,1328,0.00645381
0.00000000,0.90938183,0.03548983,-0.03498565,NA,91.13140904,0.03548797,1,0.56189210,0.00078009,0.00078195,MS,1329,0.00645246
0.00000000,0.91058623,0.03547851,-0.03498548,NA,91.14290814,0.03547684,1,0.56269259,0.00078165,0.00078332,MS,1330,0.00645080
0.00000000,0.91178053,0.03546653,-0.03498513,NA,91.15331846,0.03546430,1,0.56341909,0.00077869,0.00078092,MS,1331,0.00644907
0.00000000,0.91296118,0.03545436,-0.03498459,NA,91.16370193,0.03545248,1,0.56414541,0.00077867,0.00078055,MS,1332,0.00644732
0.00000000,0.91411664,0.03544176,-0.03498415,NA,91.16931407,0.03543916,1,0.56453869,0.00077624,0.00077885,MS,1333,0.00644552
0.00000000,0.91539581,0.03542866,-0.03498361,NA,92.21945827,0.03542711,1,0.64811518,0.00077537,0.00077692,MS,1334,0.00644367
0.00000000,0.91677522,0.03541484,-0.03498311,NA,92.23326962,0.03537633,1,0.64936495,0.00128668,0.00132519,MS,1335,0.00644208
0.00000000,0.91804391,0.03541210,-0.03500102,NA,92.24714062,0.03545608,1,0.65062459,0.00136917,0.00132519,MS,1336,0.00644202
0.00000000,0.91929080,0.03540082,-0.03500389,NA,92.26103236,0.03539778,1,0.65189064,0.00132253,0.00132557,MS,1337,0.00644081
0.00000000,0.92050778,0.03664785,-0.03500180,NA,92.27489840,0.03667644,1,0.65315889,0.00135455,0.00132596,MS,1338,0.00643956
0.00000000,0.92168967,0.09373802,-0.03504785,NA,92.28794669,0.09373501,1,0.65435651,0.00132347,0.00132649,MS,1339,0.00643815
0.00000000,0.92287698,0.12050559,-0.03710198,NA,92.30136660,0.12049258,1,0.65559247,0.00128567,0.00129869,MS,1340,0.00643607
0.00000000,0.92403113,0.20755684,-0.03806425,NA,92.31382684,0.20755377,1,0.65674391,0.00128408,0.00128715,MS,1341,0.00643454
0.00000000,0.92518759,0.26422642,-0.04119804,NA,92.32622998,0.26422324,1,0.65789379,0.00124121,0.00124439,MS,1342,0.00643232
0.00000000,0.92635320,0.28998662,-0.04323660,NA,92.33921358,0.28996286,1,0.65910147,0.00119489,0.00121865,MS,1343,0.00643065
0.00000000,0.92752368,0.33874085,-0.04416230,NA,92.35191273,0.33907554,1,0.66028666,0.00154466,0.00120997,MS,1344,0.00642920
0.00000000,0.92871220,0.40423370,-0.04593004,NA,92.36407319,0.40423029,1,0.66142527,0.00118527,0.00118869,MS,1345,0.00642756
0.00000000,0.92993317,0.33229015,-0.04827485,NA,92.37805307,0.33227900,1,0.66273873,0.00114801,0.00115916,MS,1346,0.00642576
0.00000000,0.93121036,0.28716592,-0.04568354,NA,92.39292159,0.28716234,1,0.66414097,0.00120011,0.00120369,MS,1347,0.00642503
0.00000000,0.93252429,0.22426863,-0.04406094,NA,92.40793927,0.22426498,1,0.66556286,0.00122962,0.00123327,MS,1348,0.00642457
0.00000000,0.93387604,0.12490357,-0.04179770,NA,92.42380872,0.12489989,1,0.66707152,0.00126834,0.00127202,MS,1349,0.00642423
0.00000000,0.93523487,0.07915910,-0.03822195,NA,92.43918445,0.07915539,1,0.66853928,0.00132555,0.00132926,MS,1350,0.00642404
0.00000000,0.93660084,0.05181051,-0.03657721,NA,92.45372252,0.05196030,1,0.66993258,0.00150655,0.00135676,MS,1351,0.00642343
0.00000000,0.93796505,0.03518597,-0.03559918,NA,92.46778892,0.03518236,1,0.67128580,0.00136860,0.00137221,MS,1352,0.00642247
0.00000000,0.93932373,0.03516477,-0.03499573,NA,92.48167357,0.03516123,1,0.67262649,0.00137856,0.00138210,MS,1353,0.00642126
0.00000000,0.94067498,0.03515080,-0.03499532,NA,92.49536352,0.03514732,1,0.67395325,0.00137917,0.00138265,MS,1354,0.00641991
0.00000000,0.94201079,0.03513455,-0.03499484,NA,92.50902845,0.03518267,1,0.67528241,0.00143128,0.00138317,MS,1355,0.00641856
0.00000000,0.94332413,0.03511874,-0.03499613,NA,92.52262863,0.03511539,1,0.67661010,0.00138028,0.00138363,MS,1356,0.00641716
0.00000000,0.94463207,0.03510287,-0.03499373,NA,92.53618540,0.03510619,1,0.67793837,0.00138758,0.00138426,MS,1357,0.00641580
0.00000000,0.94592143,0.03521034,-0.03499342,NA,92.54969364,0.03520716,1,0.67926669,0.00138156,0.00138474,MS,1358,0.00641441
0.00000000,0.94719559,0.03520088,-0.03499707,NA,92.56315797,0.03521542,1,0.68059550,0.00139973,0.00138519,MS,1359,0.00641300
0.00000000,0.94845061,0.03519179,-0.03499739,NA,92.57658238,0.03519739,1,0.68192516,0.00139127,0.00138567,MS,1360,0.00641162
0.00000000,0.94968421,0.03518263,-0.03499675,NA,92.58996785,0.03517965,1,0.68325577,0.00138319,0.00138617,MS,1361,0.00641025
0.00000000,0.95089828,0.03640610,-0.03499613,NA,92.60329072,0.03640436,1,0.68458493,0.00138495,0.00138669,MS,1362,0.00640886
0.00000000,0.95208137,0.09308416,-0.03504024,NA,92.61582735,0.09312520,1,0.68584004,0.00142819,0.00138715,MS,1363,0.00640748
0.00000000,0.95326186,0.11984496,-0.03708221,NA,92.62864763,0.11984566,1,0.68712796,0.00135937,0.00135866,MS,1364,0.00640532
0.00000000,0.95441396,0.20699949,-0.03804312,NA,92.64060401,0.20708685,1,0.68833313,0.00143465,0.00134729,MS,1365,0.00640381
0.00000000,0.95557110,0.26367327,-0.04118339,NA,92.65260175,0.26369386,1,0.68954641,0.00132364,0.00130305,MS,1366,0.00640172
0.00000000,0.95673532,0.28938905,-0.04321965,NA,92.66507460,0.28942905,1,0.69081196,0.00131692,0.00127693,MS,1367,0.00640004
0.00000000,0.95791136,0.33783535,-0.04414518,NA,92.67723739,0.33786130,1,0.69205019,0.00129433,0.00126838,MS,1368,0.00639873
0.00000000,0.95910726,0.40310568,-0.04588843,NA,92.68895254,0.40312768,1,0.69324674,0.00126838,0.00124639,MS,1369,0.00639732
0.00000000,0.96036179,0.33152978,-0.04823723,NA,92.70231246,0.33159169,1,0.69461598,0.00127613,0.00121422,MS,1370,0.00639594
0.00000000,0.96165123,0.28649030,-0.04566078,NA,92.71644916,0.28651785,1,0.69607030,0.00128650,0.00125896,MS,1371,0.00639575
0.00000000,0.96232823,0.22526528,-0.04403973,NA,92.73068645,0.22526188,1,0.69754068,0.00128475,0.00128815,MS,1372,0.00638496
0.00000000,0.96305301,0.12489608,-0.04183556,NA,92.74579809,0.12490305,1,0.69910767,0.00133468,0.00132770,MS,1373,0.00637431
0.00000000,0.96378809,0.07892696,-0.03822407,NA,92.76049717,0.07896338,1,0.70063817,0.00142535,0.00138893,MS,1374,0.00636409
0.00000000,0.96452972,0.05159720,-0.03657245,NA,92.77442396,0.05162075,1,0.70209399,0.00144139,0.00141784,MS,1375,0.00635328
0.00000000,0.96526970,0.03505107,-0.03558915,NA,92.78793549,0.03511196,1,0.70351178,0.00149610,0.00143521,MS,1376,0.00634210
0.00000000,0.96600732,0.03504364,-0.03499546,NA,92.80132258,0.03509085,1,0.70492176,0.00149345,0.00144624,MS,1377,0.00633049
0.00000000,0.96675604,0.03500446,-0.03499510,NA,92.81455538,0.03510227,1,0.70632066,0.00154437,0.00144655,MS,1378,0.00631900
0.00000000,0.96746854,0.03499971,-0.03499552,NA,92.82774460,0.03512606,1,0.70772008,0.00157439,0.00144804,MS,1379,0.00630785
0.00000000,0.96816610,0.03499289,-0.03499643,NA,92.84091097,0.03504105,1,0.70912222,0.00149580,0.00144764,MS,1380,0.00629632
0.00000000,0.96884864,0.03496999,-0.03499336,NA,92.85403375,0.03505583,1,0.71052487,0.00153403,0.00144819,MS,1381,0.00628479
0.00000000,0.96951339,0.03497206,-0.03499391,NA,92.86710788,0.03506028,1,0.71192744,0.00153675,0.00144852,MS,1382,0.00627330
0.00000000,0.97016062,0.03496565,-0.03499408,NA,92.88012802,0.03504287,1,0.71332934,0.00152670,0.00144948,MS,1383,0.00626183
0.00000000,0.97078538,0.03496051,-0.03499349,NA,92.89311122,0.03501504,1,0.71473238,0.00150485,0.00145032,MS,1384,0.00625052
0.00000000,0.97139166,0.03495409,-0.03499252,NA,92.90606800,0.03496880,1,0.71613768,0.00146630,0.00145159,MS,1385,0.00623902
0.00000000,0.97197453,0.03620748,-0.03499090,NA,92.91897974,0.03624833,1,0.71754321,0.00149282,0.00145197,MS,1386,0.00622760
0.00000000,0.97252657,0.09367647,-0.03503697,NA,92.93110633,0.09374151,1,0.71886795,0.00151708,0.00145203,MS,1387,0.00621618
0.00000000,0.97307432,0.12112284,-0.03710673,NA,92.94351661,0.12116294,1,0.72022840,0.00146261,0.00142251,MS,1388,0.00620426
0.00000000,0.97359429,0.21100289,-0.03809284,NA,92.95512158,0.21101347,1,0.72150490,0.00142154,0.00141096,MS,1389,0.00619279
0.00000000,0.97411713,0.26961489,-0.04132704,NA,92.96668401,0.26965468,1,0.72278092,0.00140183,0.00136204,MS,1390,0.00618080
0.00000000,0.97465218,0.29621665,-0.04343637,NA,92.97869890,0.29621923,1,0.72411131,0.00133468,0.00133210,MS,1391,0.00616873
0.00000000,0.97519911,0.34655537,-0.04439161,NA,92.99036602,0.34656578,1,0.72540757,0.00133179,0.00132137,MS,1392,0.00615758
0.00000000,0.97576979,0.41341474,-0.04620370,NA,93.00158260,0.41344259,1,0.72665784,0.00132466,0.00129680,MS,1393,0.00614636
0.00000000,0.97640362,0.33982714,-0.04861038,NA,93.01433746,0.33983899,1,0.72808446,0.00127442,0.00126257,MS,1394,0.00613505
0.00000000,0.97707768,0.29328630,-0.04595942,NA,93.02786702,0.29335160,1,0.72960343,0.00138065,0.00131534,MS,1395,0.00612516
0.00000000,0.97779746,0.22849809,-0.04428777,NA,93.04153160,0.22856555,1,0.73114356,0.00140994,0.00134248,MS,1396,0.00611528
0.00000000,0.97855875,0.12591406,-0.04195645,NA,93.05593365,0.12598554,1,0.73277337,0.00145434,0.00138286,MS,1397,0.00610560
0.00000000,0.97941667,0.07915737,-0.03826493,NA,92.72093466,0.07922573,1,0.69653292,0.00151881,0.00145045,MS,1398,0.00609904
0.00000000,0.98028170,0.05145690,-0.03658411,NA,92.73562746,0.05151584,1,0.69805232,0.00154115,0.00148221,MS,1399,0.00609207
0.00000000,0.98114425,0.03498855,-0.03558769,NA,92.74995116,0.03499318,1,0.69953947,0.00150671,0.00150208,MS,1400,0.00608472
0.00000000,0.98199468,0.03501042,-0.03499359,NA,92.76411561,0.03508990,1,0.70101588,0.00158732,0.00150784,MS,1401,0.00607714
0.00000000,0.98283982,0.03502914,-0.03499728,NA,92.77814113,0.03507537,1,0.70248351,0.00156003,0.00151379,MS,1402,0.00606932
0.00000000,0.98367030,0.03504995,-0.03499697,NA,92.79214705,0.03506727,1,0.70395480,0.00153293,0.00151561,MS,1403,0.00606159
0.00000000,0.98448589,0.03507063,-0.03499675,NA,92.80607971,0.03513751,1,0.70542407,0.00158390,0.00151702,MS,1404,0.00605384
0.00000000,0.98528354,0.03509143,-0.03499933,NA,92.81996124,0.03515184,1,0.70689362,0.00157744,0.00151704,MS,1405,0.00604611
0.00000000,0.98606527,0.03511222,-0.03499984,NA,92.83383273,0.03512585,1,0.70836779,0.00153167,0.00151803,MS,1406,0.00603837
0.00000000,0.98682460,0.03513339,-0.03499894,NA,92.84767080,0.03516065,1,0.70984411,0.00154734,0.00152007,MS,1407,0.00603069
0.00000000,0.98756246,0.03515513,-0.03500027,NA,92.86147434,0.03518458,1,0.71132245,0.00155151,0.00152207,MS,1408,0.00602298
0.00000000,0.98827788,0.03517615,-0.03500120,NA,92.87524478,0.03520534,1,0.71280295,0.00155325,0.00152406,MS,1409,0.00601528
0.00000000,0.98896869,0.03646683,-0.03500202,NA,92.88896199,0.03649686,1,0.71428343,0.00155599,0.00152596,MS,1410,0.00600757
0.00000000,0.98962750,0.09445981,-0.03504859,NA,92.90191106,0.09448239,1,0.71568626,0.00154977,0.00152719,MS,1411,0.00599985
0.00000000,0.99028147,0.12224392,-0.03713611,NA,92.91511534,0.12226249,1,0.71712201,0.00151504,0.00149646,MS,1412,0.00599159
0.00000000,0.99090407,0.21321987,-0.03813509,NA,92.92744175,0.21324234,1,0.71846715,0.00150469,0.00148223,MS,1413,0.00598377
0.00000000,0.99153130,0.27253333,-0.04140985,NA,92.93970728,0.27253256,1,0.71981030,0.00142897,0.00142974,MS,1414,0.00597535
0.00000000,0.99216653,0.29947267,-0.04354241,NA,92.95242408,0.29950514,1,0.72120781,0.00143125,0.00139879,MS,1415,0.00596734
0.00000000,0.99281547,0.35030685,-0.04451230,NA,92.96476213,0.35034767,1,0.72256853,0.00142608,0.00138526,MS,1416,0.00595967
0.00000000,0.99348873,0.41780196,-0.04634215,NA,92.97664112,0.41782841,1,0.72388314,0.00138728,0.00136083,MS,1417,0.00595185
0.00000000,0.99422914,0.34365053,-0.04877058,NA,92.99005226,0.34368647,1,0.72537265,0.00136182,0.00132588,MS,1418,0.00594384
0.00000000,0.99501342,0.29671005,-0.04610021,NA,93.00426041,0.29673735,1,0.72695692,0.00141671,0.00138941,MS,1419,0.00593720
0.00000000,0.99584798,0.23118424,-0.04441233,NA,93.01848101,0.23120064,1,0.72854903,0.00142781,0.00141141,MS,1420,0.00593048
0.00000000,0.99673172,0.12748130,-0.04205380,NA,93.03348209,0.12751291,1,0.73023557,0.00148791,0.00145631,MS,1421,0.00592392
0.00000000,0.99763148,0.08023395,-0.03832266,NA,93.04803948,0.08024403,1,0.73187919,0.00153596,0.00152587,MS,1422,0.00591774
0.00000000,0.99853781,0.05227148,-0.03662348,NA,93.06178499,0.05230473,1,0.73343746,0.00159056,0.00155731,MS,1423,0.00591098
0.00000000,0.99947540,0.03553870,-0.03561880,NA,93.07514605,0.03554288,1,0.73495809,0.00158261,0.00157843,MS,1424,0.00590384
0.00000000,1.00037729,0.03556324,-0.03501613,NA,93.08855501,0.03556007,1,0.73649008,0.00158650,0.00158967,MS,1425,0.00589690
0.00000000,1.00126729,0.03558573,-0.03501715,NA,93.10169933,0.03559233,1,0.73799761,0.00159849,0.00159188,MS,1426,0.00588942
0.00000000,1.00214204,0.03560799,-0.03501840,NA,93.11475063,0.03564818,1,0.73950017,0.00163396,0.00159377,MS,1427,0.00588188
0.00000000,1.00300158,0.03563018,-0.03502047,NA,93.12774341,0.03566108,1,0.74100166,0.00162463,0.00159374,MS,1428,0.00587434
0.00000000,1.00383988,0.03565259,-0.03502094,NA,93.14068112,0.03569087,1,0.74250244,0.00163382,0.00159554,MS,1429,0.00586682
0.00000000,1.00465836,0.03567468,-0.03502207,NA,93.15358394,0.03571337,1,0.74400482,0.00163577,0.00159707,MS,1430,0.00585926
0.00000000,1.00545596,0.03569687,-0.03502294,NA,93.16643531,0.03570509,1,0.74550684,0.00160362,0.00159540,MS,1431,0.00585172
0.00000000,1.00622890,0.03571918,-0.03502258,NA,93.17927756,0.03575527,1,0.74701346,0.00163618,0.00160009,MS,1432,0.00584418
0.00000000,1.00697768,0.03574132,-0.03502456,NA,93.19208138,0.03574789,1,0.74852123,0.00160371,0.00159714,MS,1433,0.00583662
