t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
830,1,MS,roots,0.11063463,9.14179987,0.42376270,0.34103727,0.04098216,13.35587858,NA,0.09332885,0.00104455,NA,0.52640573,0.54039620,NA,NA,NA,0.26435735,3.82058269,NA,1.27285789,NA,0.62705299,NA,NA,77.66466118,NA,NA,1.13321129,45.70899933,1.36119950,NA,NA,3.05425927,7.95928461,0.00030978,NA,0.20886973,22.12215971,NA,0.00000000,0.00085645,0.00000000,NA,NA,NA,299.17251009,11.09444107,1.33115927,NA,NA
830,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16188691,NA
831,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.85502036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709.07307046,NA,NA,NA,NA
831,1,MS,roots,0.10707524,8.21898459,0.41826967,0.35250589,0.04148849,13.34871087,NA,0.08531896,0.00104604,NA,0.52414856,0.52552133,NA,NA,NA,0.25995027,3.69766489,NA,1.26558341,NA,0.60962988,NA,NA,77.72694769,NA,NA,1.03480264,41.09492294,1.32373130,NA,NA,3.00947054,8.04372900,0.00029981,NA,0.20916954,22.82667273,NA,0.00000000,0.00085793,0.00000000,NA,NA,NA,289.90968896,10.73750489,1.30962016,NA,NA
831,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16212487,NA
832,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.48790845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.97771094,NA,NA,NA,NA
832,1,MS,roots,0.10324892,7.40808613,0.41139737,0.36314688,0.04195760,13.34262967,NA,0.07807781,0.00104749,NA,0.52155894,0.51033882,NA,NA,NA,0.25526554,3.56552940,NA,1.25759251,NA,0.58949603,NA,NA,77.77677048,NA,NA,0.94843455,37.04043063,1.28548822,NA,NA,2.95604441,8.12374139,0.00028910,NA,0.20945863,23.48411866,NA,0.00000000,0.00085908,0.00000000,NA,NA,NA,280.47189110,10.35380178,1.28716331,NA,NA
832,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16236313,NA
833,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.13910300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658.17879803,NA,NA,NA,NA
833,1,MS,roots,0.09920778,6.74531895,0.40366894,0.37307419,0.04240067,13.33757816,NA,0.07210874,0.00104888,NA,0.51866422,0.49501298,NA,NA,NA,0.25036876,3.42597549,NA,1.24895635,NA,0.56702127,NA,NA,77.81671317,NA,NA,0.87824704,33.72659476,1.24688408,NA,NA,2.89677931,8.19896181,0.00027778,NA,0.20973641,24.09504759,NA,0.00000000,0.00086019,0.00000000,NA,NA,NA,270.97548032,9.94855662,1.26404596,NA,NA
833,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16260107,NA
834,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.04216103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.95477542,NA,NA,NA,NA
834,1,MS,roots,0.09499823,6.08552333,0.40848305,0.39659232,0.04443378,13.33406240,NA,0.06564482,0.00105021,NA,0.51546430,0.47963756,NA,NA,NA,0.24529034,3.28060544,NA,1.23967866,NA,0.54238361,NA,NA,77.83546908,NA,NA,0.81925654,30.42761663,1.20815507,NA,NA,2.82053700,8.26736426,0.00026600,NA,0.21000241,24.64589343,NA,0.00000000,0.00089398,0.00000000,NA,NA,NA,261.47445433,9.52642222,1.24039221,NA,NA
834,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16283991,NA
835,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.27328264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.59344985,NA,NA,NA,NA
835,1,MS,roots,0.09064608,7.27255399,0.85643008,1.03697330,0.11666199,13.35644486,NA,0.06463384,0.00105148,NA,0.51216331,0.46689707,NA,NA,NA,0.24063857,3.13031115,NA,1.23025297,NA,0.51550523,NA,NA,77.35532621,NA,NA,1.07069640,36.36276994,1.17606315,NA,NA,2.24974805,8.25785739,0.00025381,NA,0.21025622,24.51613764,NA,0.00000000,0.00234987,0.00000000,NA,NA,NA,253.14007244,9.08998849,1.21969895,NA,NA
835,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16312349,NA
836,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.68670167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624.91615321,NA,NA,NA,NA
836,1,MS,roots,0.08671174,8.61454267,0.84149449,1.30878277,0.14905059,13.39014452,NA,0.06022025,0.00105269,NA,0.50907810,0.45643143,NA,NA,NA,0.23507026,2.99444528,NA,1.22143163,NA,0.49000461,NA,NA,76.91248739,NA,NA,1.28799190,43.07271333,1.14970133,NA,NA,1.72019749,8.21025752,0.00024279,NA,0.21049901,24.07892613,NA,0.00000000,0.00301966,0.00000000,NA,NA,NA,246.07526424,8.69545289,1.20057979,NA,NA
836,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16536760,NA
837,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.51814701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654.18784718,NA,NA,NA,NA
837,1,MS,roots,0.08329181,11.85823625,0.91921125,2.10888509,0.24912225,13.45708684,NA,0.05418946,0.00105386,NA,0.50648371,0.45077142,NA,NA,NA,0.23093155,2.87634376,NA,1.21386204,NA,0.46620688,NA,NA,76.37865588,NA,NA,1.76899341,59.29118127,1.13544438,NA,NA,1.10307418,8.05560094,0.00023322,NA,0.21073223,22.77638600,NA,0.00000000,0.00514394,0.00000000,NA,NA,NA,241.38485182,8.35250249,1.18818668,NA,NA
837,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.16689765,NA
838,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.37406434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.06228736,NA,NA,NA,NA
838,1,MS,roots,0.08096925,16.15993722,0.81133062,2.46609311,0.30635797,13.53913450,NA,0.05460054,0.00105499,NA,0.50516089,0.45106963,NA,NA,NA,0.22847213,2.79613796,NA,1.20939061,NA,0.44982968,NA,NA,76.16788157,NA,NA,2.36165122,80.79968610,1.13619555,NA,NA,0.81133062,7.83783703,0.00022671,NA,0.21095894,21.07283568,NA,0.00000000,0.00650151,0.00000000,NA,NA,NA,240.12677875,8.11959597,1.18470266,NA,NA
838,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17060090,NA
839,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.10763016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.15157572,NA,NA,NA,NA
839,1,MS,roots,0.08031160,21.10964997,0.78433925,2.47268833,0.32415420,13.62116993,NA,0.06817533,0.00105612,NA,0.50559569,0.45782104,NA,NA,NA,0.22923268,2.77342736,NA,1.20914264,NA,0.44404123,NA,NA,76.22120180,NA,NA,2.97783697,105.54824986,1.15320162,NA,NA,0.78433925,7.59929043,0.00022487,NA,0.21118382,19.36142145,NA,0.00000000,0.00709512,0.00000000,NA,NA,NA,242.86096538,8.05364757,1.19264941,NA,NA
839,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17384371,NA
840,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.81509260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804.96312382,NA,NA,NA,NA
840,1,MS,roots,0.08161176,26.47499106,0.85450148,2.60033800,0.36279775,13.70813600,NA,0.09057133,0.00105726,NA,0.50760446,0.47153690,NA,NA,NA,0.23307135,2.81832603,NA,1.21263454,NA,0.44651120,NA,NA,76.37297579,NA,NA,3.58745863,132.37495532,1.18775037,NA,NA,0.85450148,7.32034033,0.00022851,NA,0.21141233,17.52439184,NA,0.00000000,0.00824355,0.00000000,NA,NA,NA,249.78012178,8.18402706,1.21221271,NA,NA
840,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17642434,NA
841,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.54586300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.36989581,NA,NA,NA,NA
841,1,MS,roots,0.08492332,32.25566261,0.95868202,2.74007239,0.41144608,13.80081654,NA,0.11852101,0.00105845,NA,0.51076200,0.49223168,NA,NA,NA,0.23936281,2.93268536,NA,1.21880685,NA,0.45372658,NA,NA,76.56207965,NA,NA,4.19216619,161.27831306,1.23987827,NA,NA,0.95868202,6.99105088,0.00023779,NA,0.21165011,15.55027380,NA,0.00000000,0.00978930,0.00000000,NA,NA,NA,260.90668439,8.51611065,1.24235649,NA,NA
841,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17995641,NA
842,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.91415765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.24120169,NA,NA,NA,NA
842,1,MS,roots,0.09014391,36.93162941,1.05962048,2.05992403,0.32286870,13.86245182,NA,0.14185608,0.00105971,NA,0.51580519,0.51781076,NA,NA,NA,0.24751771,3.11296966,NA,1.22937508,NA,0.47360225,NA,NA,76.75316202,NA,NA,4.57811866,184.65814705,1.30430922,NA,NA,1.05962048,6.75754600,0.00025240,NA,0.21190252,14.39994179,NA,0.00000000,0.00794727,0.00000000,NA,NA,NA,275.86769960,9.03963119,1.28113366,NA,NA
842,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18437228,NA
843,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.03762865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.54587811,NA,NA,NA,NA
843,1,MS,roots,0.09691239,40.05080014,1.12849434,1.72049877,0.27603904,13.90815248,NA,0.15410029,0.00106107,NA,0.52174960,0.54633761,NA,NA,NA,0.25652801,3.34670791,NA,1.24195264,NA,0.49933483,NA,NA,76.91894827,NA,NA,4.74360892,200.25400071,1.37616527,NA,NA,1.12849434,6.57815527,0.00027135,NA,0.21217387,13.69412992,NA,0.00000000,0.00697987,0.00000000,NA,NA,NA,293.29666965,9.71837458,1.32461523,NA,NA
843,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18460600,NA
844,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.90705268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.23153739,NA,NA,NA,NA
844,1,MS,roots,0.10440673,41.27257601,1.10268834,1.33332506,0.21379712,13.93649401,NA,0.16398823,0.00106253,NA,0.52820135,0.57509369,NA,NA,NA,0.26544126,3.60551252,NA,1.25558017,NA,0.52964026,NA,NA,77.13309215,NA,NA,4.68392553,206.36288003,1.44859871,NA,NA,1.23823149,6.46914603,0.00029234,NA,0.21246621,13.47496397,NA,0.00000000,0.00549713,0.00000000,NA,NA,NA,311.63824151,10.46990722,1.36873630,NA,NA
844,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18554417,NA
845,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.36470758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018.14602874,NA,NA,NA,NA
845,1,MS,roots,0.11183020,38.57205877,0.81548609,0.78391427,0.12180407,13.94187067,NA,0.18854989,0.00106409,NA,0.53476871,0.59992519,NA,NA,NA,0.27340237,3.86186952,NA,1.26932067,NA,0.56462041,NA,NA,77.61194934,NA,NA,4.23639041,192.86029383,1.51114658,NA,NA,1.60525848,6.46079945,0.00031312,NA,0.21277933,13.88799300,NA,0.00000000,0.00313586,0.00000000,NA,NA,NA,328.39120077,11.21433231,1.40809627,NA,NA
845,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18546515,NA
846,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.66064211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.57289170,NA,NA,NA,NA
846,1,MS,roots,0.11820078,33.36949702,0.64530982,0.52748491,0.07843191,13.93656703,NA,0.19436147,0.00106575,NA,0.54025393,0.61755406,NA,NA,NA,0.28023960,4.08186698,NA,1.28034883,NA,0.59606658,NA,NA,78.11066981,NA,NA,3.60115712,166.84748508,1.55555180,NA,NA,1.98577817,6.50356181,0.00033096,NA,0.21311030,14.60881570,NA,0.00000000,0.00200596,0.00000000,NA,NA,NA,340.93392734,11.85317435,1.43804759,NA,NA
846,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18381268,NA
847,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75200974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.56062411,NA,NA,NA,NA
847,1,MS,roots,0.12272470,27.29362858,0.49333384,0.36219178,0.05127616,13.92460918,NA,0.18423837,0.00106747,NA,0.54426918,0.62662475,NA,NA,NA,0.28477804,4.23809290,NA,1.28778810,NA,0.62106493,NA,NA,78.59693106,NA,NA,2.91188864,136.46814289,1.57839987,NA,NA,2.34931472,6.57978662,0.00034363,NA,0.21345393,15.52320483,NA,0.00000000,0.00129624,0.00000000,NA,NA,NA,348.03457688,12.30683271,1.45567197,NA,NA
847,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18320621,NA
848,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28500468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.44576214,NA,NA,NA,NA
848,1,MS,roots,0.12520119,19.93308195,0.37364931,0.26205845,0.03532737,13.90906466,NA,0.15032938,0.00106922,NA,0.54614646,0.62427033,NA,NA,NA,0.28607776,4.32361449,NA,1.29011110,NA,0.63484597,NA,NA,78.99333669,NA,NA,2.14517735,99.66540977,1.57246933,NA,NA,2.62051915,6.67621701,0.00035056,NA,0.21380449,16.54107892,NA,0.00000000,0.00088016,0.00000000,NA,NA,NA,347.47049026,12.55517550,1.45649454,NA,NA
848,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18283797,NA
849,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.82233867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.88432622,NA,NA,NA,NA
849,1,MS,roots,0.12501599,17.23763883,0.39938921,0.27806735,0.03588895,13.89449401,NA,0.14003672,0.00107097,NA,0.54713848,0.61830410,NA,NA,NA,0.28598623,4.31721887,NA,1.29034190,NA,0.64291744,NA,NA,79.29564917,NA,NA,1.87148747,86.18819415,1.55744106,NA,NA,2.79781564,6.77453648,0.00035004,NA,0.21415453,17.53134687,NA,0.00000000,0.00088118,0.00000000,NA,NA,NA,344.39349711,12.53660352,1.45142882,NA,NA
849,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18262984,NA
850,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.40004425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.05606865,NA,NA,NA,NA
850,1,MS,roots,0.12395416,15.09348198,0.41530982,0.29335321,0.03642890,13.88099821,NA,0.12929620,0.00107271,NA,0.54742193,0.60971282,NA,NA,NA,0.28474289,4.28055017,NA,1.28892146,NA,0.64606726,NA,NA,79.52989895,NA,NA,1.65608398,75.46740991,1.53580055,NA,NA,2.90811127,6.87354723,0.00034707,NA,0.21450161,18.48724417,NA,0.00000000,0.00088155,0.00000000,NA,NA,NA,339.48038242,12.43012272,1.44187764,NA,NA
850,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18290207,NA
851,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.01353040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855.38013201,NA,NA,NA,NA
851,1,MS,roots,0.12222028,13.30006212,0.42444163,0.30822354,0.03699112,13.86865391,NA,0.11852200,0.00107442,NA,0.54709783,0.59910116,NA,NA,NA,0.28259406,4.22067357,NA,1.28610649,NA,0.64474296,NA,NA,79.71289365,NA,NA,1.47817985,66.50031059,1.50907093,NA,NA,2.96888570,6.97218701,0.00034222,NA,0.21484382,19.40366710,NA,0.00000000,0.00088249,0.00000000,NA,NA,NA,333.15641876,12.25624939,1.42879305,NA,NA
851,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18317482,NA
852,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.66139323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827.40635656,NA,NA,NA,NA
852,1,MS,roots,0.11992880,11.83698984,0.42827870,0.32244326,0.03754748,13.85747728,NA,0.10874025,0.00107610,NA,0.54624255,0.58694208,NA,NA,NA,0.27971975,4.14154133,NA,1.28209201,NA,0.63932495,NA,NA,79.85653352,NA,NA,1.33486237,59.18494920,1.47844353,NA,NA,2.99259676,7.06965974,0.00033580,NA,0.21517962,20.27764565,NA,0.00000000,0.00088341,0.00000000,NA,NA,NA,325.76104401,12.02646035,1.41290438,NA,NA
852,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18344844,NA
853,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799.83569819,NA,NA,NA,NA
853,1,MS,roots,0.11716725,10.60123690,0.42798832,0.33560307,0.03805118,13.84746945,NA,0.09983000,0.00107774,NA,0.54492661,0.57366707,NA,NA,NA,0.27627549,4.04617584,NA,1.27705633,NA,0.63022332,NA,NA,79.97192620,NA,NA,1.21515771,53.00618451,1.44500521,NA,NA,2.99082218,7.16511048,0.00032807,NA,0.21550769,21.10702898,NA,0.00000000,0.00088334,0.00000000,NA,NA,NA,317.60408317,11.74953225,1.39486917,NA,NA
