plant,proteins,mstruct,axis,organ,Ksoil,Tsoil,green_area,sucrose,t,Tr,soil_water_potential,xylem_water_potential,age,total_water_potential,amino_acids,SRWC
1,NA,0.45325026,MS,roots,NA,NA,NA,777.77749160,1183,NA,NA,NA,NA,NA,63.89703236,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1183,NA,-0.11900251,NA,NA,-0.79900876,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1250.16805532,1184,NA,NA,NA,NA,NA,335.19478023,NA
1,NA,0.45403059,MS,roots,NA,NA,NA,773.98966164,1184,NA,NA,NA,NA,NA,69.68701337,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1184,NA,-0.11900251,NA,NA,-0.79287059,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1222.52036550,1185,NA,NA,NA,NA,NA,331.64365576,NA
1,NA,0.45480766,MS,roots,NA,NA,NA,766.32522857,1185,NA,NA,NA,NA,NA,73.79189959,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1185,NA,-0.11900251,NA,NA,-0.78639380,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1194.91949114,1186,NA,NA,NA,NA,NA,328.85717539,NA
1,NA,0.45557788,MS,roots,NA,NA,NA,755.70926872,1186,NA,NA,NA,NA,NA,76.61860242,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1186,NA,-0.11900251,NA,NA,-0.78029509,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1167.84696652,1187,NA,NA,NA,NA,NA,326.74623887,NA
1,NA,0.45633834,MS,roots,NA,NA,NA,743.02710582,1187,NA,NA,NA,NA,NA,78.52572798,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1187,NA,-0.11900251,NA,NA,-0.77424373,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1141.42737832,1188,NA,NA,NA,NA,NA,325.15641832,NA
1,NA,0.45708681,MS,roots,NA,NA,NA,728.96608175,1188,NA,NA,NA,NA,NA,79.78086673,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1188,NA,-0.11900251,NA,NA,-0.76823807,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1115.69873968,1189,NA,NA,NA,NA,NA,323.96086867,NA
1,NA,0.45782158,MS,roots,NA,NA,NA,714.00446763,1189,NA,NA,NA,NA,NA,80.56571034,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1189,NA,-0.11900251,NA,NA,-0.76228057,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1090.72030303,1190,NA,NA,NA,NA,NA,323.08025408,NA
1,NA,0.45854132,MS,roots,NA,NA,NA,698.43374837,1190,NA,NA,NA,NA,NA,80.99035201,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1190,NA,-0.11900251,NA,NA,-0.75636842,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1066.30428578,1191,NA,NA,NA,NA,NA,322.38678087,NA
1,NA,0.45924490,MS,roots,NA,NA,NA,682.64821443,1191,NA,NA,NA,NA,NA,81.19557110,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1191,NA,-0.11900251,NA,NA,-0.75050244,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1042.44580117,1192,NA,NA,NA,NA,NA,321.83212609,NA
1,NA,0.45993158,MS,roots,NA,NA,NA,666.82070634,1192,NA,NA,NA,NA,NA,81.24191068,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1192,NA,-0.11900251,NA,NA,-0.74468201,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1019.13957893,1193,NA,NA,NA,NA,NA,321.38128538,NA
1,NA,0.46060079,MS,roots,NA,NA,NA,651.07806886,1193,NA,NA,NA,NA,NA,81.17224257,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1193,NA,-0.11900251,NA,NA,-0.73890681,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,996.26492395,1194,NA,NA,NA,NA,NA,321.18811209,NA
1,NA,0.46125208,MS,roots,NA,NA,NA,635.57906678,1194,NA,NA,NA,NA,NA,80.85040435,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1194,NA,-0.11900251,NA,NA,-0.73317646,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,970.47663793,1195,NA,NA,NA,NA,NA,328.01454397,NA
1,NA,0.46188522,MS,roots,NA,NA,NA,622.93948529,1195,NA,NA,NA,NA,NA,71.58691416,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1195,NA,-0.11900251,NA,NA,-0.72752539,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,953.45577962,1196,NA,NA,NA,NA,NA,338.27296212,NA
1,NA,0.46250316,MS,roots,NA,NA,NA,609.87935795,1196,NA,NA,NA,NA,NA,60.60116203,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1196,NA,-0.11900251,NA,NA,-0.72382322,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,956.21726149,1197,NA,NA,NA,NA,NA,352.45145152,NA
1,NA,0.46310502,MS,roots,NA,NA,NA,598.77909818,1197,NA,NA,NA,NA,NA,42.64637991,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1197,NA,-0.11900251,NA,NA,-0.72010732,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,985.21037515,1198,NA,NA,NA,NA,NA,366.27795444,NA
1,NA,0.46369292,MS,roots,NA,NA,NA,593.25836688,1198,NA,NA,NA,NA,NA,30.22511618,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1198,NA,-0.11900251,NA,NA,-0.71939693,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1032.47743776,1199,NA,NA,NA,NA,NA,375.02663326,NA
1,NA,0.46427366,MS,roots,NA,NA,NA,596.09887763,1199,NA,NA,NA,NA,NA,25.34779709,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1199,NA,-0.11900251,NA,NA,-0.71915085,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1089.53370210,1200,NA,NA,NA,NA,NA,380.25692267,NA
1,NA,0.46485778,MS,roots,NA,NA,NA,608.17230786,1200,NA,NA,NA,NA,NA,23.13098430,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1200,NA,-0.11900251,NA,NA,-0.71877225,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1151.68926100,1201,NA,NA,NA,NA,NA,383.88925462,NA
1,NA,0.46545678,MS,roots,NA,NA,NA,629.06658685,1201,NA,NA,NA,NA,NA,23.16011966,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1201,NA,-0.11900251,NA,NA,-0.71995895,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1210.25589018,1202,NA,NA,NA,NA,NA,384.81455041,NA
1,NA,0.46608106,MS,roots,NA,NA,NA,657.17181835,1202,NA,NA,NA,NA,NA,26.88092019,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1202,NA,-0.11900251,NA,NA,-0.72272677,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1259.13311304,1203,NA,NA,NA,NA,NA,383.91345971,NA
1,NA,0.46673821,MS,roots,NA,NA,NA,689.23448101,1203,NA,NA,NA,NA,NA,31.21505418,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1203,NA,-0.11900251,NA,NA,-0.72081242,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1295.53085379,1204,NA,NA,NA,NA,NA,381.58555283,NA
1,NA,0.46743115,MS,roots,NA,NA,NA,721.80982156,1204,NA,NA,NA,NA,NA,37.43900044,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1204,NA,-0.11900251,NA,NA,-0.71906814,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1309.43874815,1205,NA,NA,NA,NA,NA,376.43561084,NA
1,NA,0.46815862,MS,roots,NA,NA,NA,750.76208231,1205,NA,NA,NA,NA,NA,48.48852573,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1205,NA,-0.11900251,NA,NA,-0.71561721,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1299.83522752,1206,NA,NA,NA,NA,NA,370.04183776,NA
1,NA,0.46891527,MS,roots,NA,NA,NA,771.63263368,1206,NA,NA,NA,NA,NA,58.90691185,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1206,NA,-0.11900251,NA,NA,-0.70979429,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1275.12760768,1207,NA,NA,NA,NA,NA,363.91851242,NA
1,NA,0.46969215,MS,roots,NA,NA,NA,782.37352514,1207,NA,NA,NA,NA,NA,67.78425925,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1207,NA,-0.11900251,NA,NA,-0.70435540,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1248.59115793,1208,NA,NA,NA,NA,NA,359.27630984,NA
1,NA,0.47047921,MS,roots,NA,NA,NA,778.69679161,1208,NA,NA,NA,NA,NA,74.25978504,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1208,NA,-0.11900251,NA,NA,-0.69884557,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1220.55071567,1209,NA,NA,NA,NA,NA,355.18054035,NA
1,NA,0.47126292,MS,roots,NA,NA,NA,771.01072760,1209,NA,NA,NA,NA,NA,78.84955374,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1209,NA,-0.11900251,NA,NA,-0.69310278,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1192.60517699,1210,NA,NA,NA,NA,NA,351.96557597,NA
1,NA,0.47203941,MS,roots,NA,NA,NA,760.29081779,1210,NA,NA,NA,NA,NA,82.01286324,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1210,NA,-0.11900251,NA,NA,-0.68772842,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1165.22298041,1211,NA,NA,NA,NA,NA,349.52365034,NA
1,NA,0.47280557,MS,roots,NA,NA,NA,747.44748952,1211,NA,NA,NA,NA,NA,84.14659683,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1211,NA,-0.11900251,NA,NA,-0.68239520,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1138.55676322,1212,NA,NA,NA,NA,NA,347.68333413,NA
1,NA,0.47355905,MS,roots,NA,NA,NA,733.17503308,1212,NA,NA,NA,NA,NA,85.54189465,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1212,NA,-0.11900251,NA,NA,-0.67710361,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1112.71117273,1213,NA,NA,NA,NA,NA,346.32166190,NA
1,NA,0.47429802,MS,roots,NA,NA,NA,717.90909530,1213,NA,NA,NA,NA,NA,86.38015036,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1213,NA,-0.11900251,NA,NA,-0.67185407,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1087.48498548,1214,NA,NA,NA,NA,NA,345.26026489,NA
1,NA,0.47502101,MS,roots,NA,NA,NA,702.17137192,1214,NA,NA,NA,NA,NA,86.86563964,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1214,NA,-0.11900251,NA,NA,-0.66664482,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1062.86540221,1215,NA,NA,NA,NA,NA,344.42007893,NA
1,NA,0.47572702,MS,roots,NA,NA,NA,686.21334788,1215,NA,NA,NA,NA,NA,87.09674673,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1215,NA,-0.11900251,NA,NA,-0.66147602,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1038.83849431,1216,NA,NA,NA,NA,NA,343.74351155,NA
1,NA,0.47641529,MS,roots,NA,NA,NA,670.21763196,1216,NA,NA,NA,NA,NA,87.14317403,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1216,NA,-0.11900251,NA,NA,-0.65634737,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1015.39412397,1217,NA,NA,NA,NA,NA,343.18936318,NA
1,NA,0.47708525,MS,roots,NA,NA,NA,654.31683666,1217,NA,NA,NA,NA,NA,87.05416098,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1217,NA,-0.11900251,NA,NA,-0.65125841,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,992.42544924,1218,NA,NA,NA,NA,NA,342.93536444,NA
1,NA,0.47773649,MS,roots,NA,NA,NA,638.66127937,1218,NA,NA,NA,NA,NA,86.64110912,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1218,NA,-0.11900251,NA,NA,-0.64620885,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,966.57623974,1219,NA,NA,NA,NA,NA,350.55678613,NA
1,NA,0.47836879,MS,roots,NA,NA,NA,625.87424514,1219,NA,NA,NA,NA,NA,75.52139823,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1219,NA,-0.11900251,NA,NA,-0.64123732,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,949.47644361,1220,NA,NA,NA,NA,NA,362.22986039,NA
1,NA,0.47898523,MS,roots,NA,NA,NA,612.69822826,1220,NA,NA,NA,NA,NA,62.53355956,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1220,NA,-0.11900251,NA,NA,-0.63829434,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,952.26318370,1221,NA,NA,NA,NA,NA,378.50120287,NA
1,NA,0.47958497,MS,roots,NA,NA,NA,601.52231872,1221,NA,NA,NA,NA,NA,42.05388620,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1221,NA,-0.11900251,NA,NA,-0.63529599,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,981.98799357,1222,NA,NA,NA,NA,NA,393.71948556,NA
1,NA,0.48017025,MS,roots,NA,NA,NA,596.01219470,1222,NA,NA,NA,NA,NA,28.88976002,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1222,NA,-0.11900251,NA,NA,-0.63545247,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1030.85008594,1223,NA,NA,NA,NA,NA,402.67667749,NA
1,NA,0.48074819,MS,roots,NA,NA,NA,599.09288533,1223,NA,NA,NA,NA,NA,24.31759681,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1223,NA,-0.11900251,NA,NA,-0.63590646,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1090.15340813,1224,NA,NA,NA,NA,NA,407.52556402,NA
1,NA,0.48132989,MS,roots,NA,NA,NA,611.77014664,1224,NA,NA,NA,NA,NA,22.74764919,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1224,NA,-0.11900251,NA,NA,-0.63612273,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1155.34113122,1225,NA,NA,NA,NA,NA,410.18812518,NA
1,NA,0.48192759,MS,roots,NA,NA,NA,633.72492060,1225,NA,NA,NA,NA,NA,24.34594890,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1225,NA,-0.11900251,NA,NA,-0.63795811,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1216.85862033,1226,NA,NA,NA,NA,NA,410.71652148,NA
1,NA,0.48255255,MS,roots,NA,NA,NA,663.38299587,1226,NA,NA,NA,NA,NA,27.55219967,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1226,NA,-0.11900251,NA,NA,-0.64128477,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1267.73400307,1227,NA,NA,NA,NA,NA,410.67843304,NA
1,NA,0.48321311,MS,roots,NA,NA,NA,697.39655370,1227,NA,NA,NA,NA,NA,31.83599927,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1227,NA,-0.11900251,NA,NA,-0.63969171,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1305.26084923,1228,NA,NA,NA,NA,NA,409.36233282,NA
1,NA,0.48391264,MS,roots,NA,NA,NA,731.91745557,1228,NA,NA,NA,NA,NA,38.31682922,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1228,NA,-0.11900251,NA,NA,-0.63840411,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1319.24569785,1229,NA,NA,NA,NA,NA,404.79810954,NA
1,NA,0.48464971,MS,roots,NA,NA,NA,762.53928927,1229,NA,NA,NA,NA,NA,50.38120682,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1229,NA,-0.11900251,NA,NA,-0.63545670,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1309.05657554,1230,NA,NA,NA,NA,NA,398.71939646,NA
1,NA,0.48541841,MS,roots,NA,NA,NA,784.72237246,1230,NA,NA,NA,NA,NA,62.00419254,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1230,NA,-0.11900251,NA,NA,-0.63000587,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1283.58675497,1231,NA,NA,NA,NA,NA,392.80426885,NA
1,NA,0.48620910,MS,roots,NA,NA,NA,796.27681742,1231,NA,NA,NA,NA,NA,72.22688272,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1231,NA,-0.11900251,NA,NA,-0.62508096,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1256.46682574,1232,NA,NA,NA,NA,NA,388.50828429,NA
1,NA,0.48701099,MS,roots,NA,NA,NA,792.88137121,1232,NA,NA,NA,NA,NA,79.63101223,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1232,NA,-0.11900251,NA,NA,-0.62008731,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1227.92736547,1233,NA,NA,NA,NA,NA,384.92117474,NA
1,NA,0.48780969,MS,roots,NA,NA,NA,785.33560015,1233,NA,NA,NA,NA,NA,84.94920307,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1233,NA,-0.11900251,NA,NA,-0.61495678,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1199.54035479,1234,NA,NA,NA,NA,NA,382.32892706,NA
1,NA,0.48860111,MS,roots,NA,NA,NA,774.67309419,1234,NA,NA,NA,NA,NA,88.69748840,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1234,NA,-0.11900251,NA,NA,-0.61018980,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1171.87317912,1235,NA,NA,NA,NA,NA,380.60835387,NA
1,NA,0.48938201,MS,roots,NA,NA,NA,761.74238777,1235,NA,NA,NA,NA,NA,91.27606833,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1235,NA,-0.11900251,NA,NA,-0.60545870,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1144.87934342,1236,NA,NA,NA,NA,NA,379.54533541,NA
1,NA,0.49014985,MS,roots,NA,NA,NA,747.41212238,1236,NA,NA,NA,NA,NA,93.06632264,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1236,NA,-0.11900251,NA,NA,-0.60076562,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1118.56567552,1237,NA,NA,NA,NA,NA,378.96133672,NA
1,NA,0.49090281,MS,roots,NA,NA,NA,732.19474907,1237,NA,NA,NA,NA,NA,94.29327718,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1237,NA,-0.11900251,NA,NA,-0.59610853,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1092.90679940,1238,NA,NA,NA,NA,NA,378.72499906,NA
1,NA,0.49163952,MS,roots,NA,NA,NA,716.46061147,1238,NA,NA,NA,NA,NA,95.11643209,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1238,NA,-0.11900251,NA,NA,-0.59148754,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1067.87527875,1239,NA,NA,NA,NA,NA,378.74164649,NA
1,NA,0.49235893,MS,roots,NA,NA,NA,700.47573753,1239,NA,NA,NA,NA,NA,95.64827341,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1239,NA,-0.11900251,NA,NA,-0.58690242,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1043.44981867,1240,NA,NA,NA,NA,NA,378.94384887,NA
1,NA,0.49306028,MS,roots,NA,NA,NA,684.43128438,1240,NA,NA,NA,NA,NA,95.96799688,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1240,NA,-0.11900251,NA,NA,-0.58235284,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1019.61677211,1241,NA,NA,NA,NA,NA,379.28390409,NA
1,NA,0.49374297,MS,roots,NA,NA,NA,668.46507284,1241,NA,NA,NA,NA,NA,96.13135160,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1241,NA,-0.11900251,NA,NA,-0.57783856,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,996.29129242,1242,NA,NA,NA,NA,NA,379.99536378,NA
1,NA,0.49440660,MS,roots,NA,NA,NA,652.71351715,1242,NA,NA,NA,NA,NA,95.87988557,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1242,NA,-0.11900251,NA,NA,-0.57335931,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,970.10271394,1243,NA,NA,NA,NA,NA,389.78182683,NA
1,NA,0.49505091,MS,roots,NA,NA,NA,639.88743152,1243,NA,NA,NA,NA,NA,82.67137749,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1243,NA,-0.11900251,NA,NA,-0.56895734,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,952.75320012,1244,NA,NA,NA,NA,NA,404.22171749,NA
1,NA,0.49567912,MS,roots,NA,NA,NA,626.70580111,1244,NA,NA,NA,NA,NA,67.41015209,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1244,NA,-0.11900251,NA,NA,-0.56664743,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,955.39345793,1245,NA,NA,NA,NA,NA,424.20731321,NA
1,NA,0.49629044,MS,roots,NA,NA,NA,615.57556015,1245,NA,NA,NA,NA,NA,43.81854645,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1245,NA,-0.11900251,NA,NA,-0.56421709,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,985.33179215,1246,NA,NA,NA,NA,NA,442.25188658,NA
1,NA,0.49688721,MS,roots,NA,NA,NA,610.31685894,1246,NA,NA,NA,NA,NA,29.51873286,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1246,NA,-0.11900251,NA,NA,-0.56505702,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1035.10620654,1247,NA,NA,NA,NA,NA,452.57007673,NA
1,NA,0.49747689,MS,roots,NA,NA,NA,614.03639775,1247,NA,NA,NA,NA,NA,25.19017067,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1247,NA,-0.11900251,NA,NA,-0.56608159,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1095.52465968,1248,NA,NA,NA,NA,NA,457.58799767,NA
1,NA,0.49807117,MS,roots,NA,NA,NA,627.84498359,1248,NA,NA,NA,NA,NA,25.33548278,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1248,NA,-0.11900251,NA,NA,-0.56672826,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1162.25776230,1249,NA,NA,NA,NA,NA,460.26772824,NA
1,NA,0.49868303,MS,roots,NA,NA,NA,651.42646058,1249,NA,NA,NA,NA,NA,27.92286741,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1249,NA,-0.11900251,NA,NA,-0.56905233,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1225.35808223,1250,NA,NA,NA,NA,NA,461.55718208,NA
1,NA,0.49932437,MS,roots,NA,NA,NA,683.21131363,1250,NA,NA,NA,NA,NA,30.72678165,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1250,NA,-0.11900251,NA,NA,-0.57278779,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1277.27888303,1251,NA,NA,NA,NA,NA,461.60680691,NA
1,NA,0.50000407,MS,roots,NA,NA,NA,719.41824213,1251,NA,NA,NA,NA,NA,34.92977503,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1251,NA,-0.11900251,NA,NA,-0.57141140,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1315.17837362,1252,NA,NA,NA,NA,NA,459.79515040,NA
1,NA,0.50072543,MS,roots,NA,NA,NA,755.90844698,1252,NA,NA,NA,NA,NA,41.96282575,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1252,NA,-0.11900251,NA,NA,-0.57050079,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1328.67312852,1253,NA,NA,NA,NA,NA,453.89870759,NA
1,NA,0.50148657,MS,roots,NA,NA,NA,787.99710323,1253,NA,NA,NA,NA,NA,55.71844600,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1253,NA,-0.11900251,NA,NA,-0.56785278,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1317.66580345,1254,NA,NA,NA,NA,NA,446.23148180,NA
1,NA,0.50228094,MS,roots,NA,NA,NA,810.89114123,1254,NA,NA,NA,NA,NA,69.05133951,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1254,NA,-0.11900251,NA,NA,-0.56272932,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1291.41378336,1255,NA,NA,NA,NA,NA,438.69662531,NA
1,NA,0.50309804,MS,roots,NA,NA,NA,822.52325818,1255,NA,NA,NA,NA,NA,81.01299463,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1255,NA,-0.11900251,NA,NA,-0.55820574,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1263.71539900,1256,NA,NA,NA,NA,NA,433.21470205,NA
1,NA,0.50392643,MS,roots,NA,NA,NA,818.58995589,1256,NA,NA,NA,NA,NA,89.52090191,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1256,NA,-0.11900251,NA,NA,-0.55363969,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1234.63415411,1257,NA,NA,NA,NA,NA,428.65494708,NA
1,NA,0.50475110,MS,roots,NA,NA,NA,810.31773565,1257,NA,NA,NA,NA,NA,95.58860835,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1257,NA,-0.11900251,NA,NA,-0.54902371,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1205.68216848,1258,NA,NA,NA,NA,NA,425.33175172,NA
1,NA,0.50556776,MS,roots,NA,NA,NA,798.83906586,1258,NA,NA,NA,NA,NA,99.84659316,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1258,NA,-0.11900251,NA,NA,-0.54476668,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1177.30924019,1259,NA,NA,NA,NA,NA,422.99812134,NA
1,NA,0.50637304,MS,roots,NA,NA,NA,785.15703527,1259,NA,NA,NA,NA,NA,102.80919615,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1259,NA,-0.11900251,NA,NA,-0.54054229,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1149.62984908,1260,NA,NA,NA,NA,NA,421.43457984,NA
1,NA,0.50716443,MS,roots,NA,NA,NA,770.01487615,1260,NA,NA,NA,NA,NA,104.84706539,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1260,NA,-0.11900251,NA,NA,-0.53635037,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1122.64721383,1261,NA,NA,NA,NA,NA,420.68220136,NA
1,NA,0.50794001,MS,roots,NA,NA,NA,753.97832492,1261,NA,NA,NA,NA,NA,106.23954000,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,1261,NA,-0.11900251,NA,NA,-0.53219109,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,1096.33670923,1262,NA,NA,NA,NA,NA,420.40068774,NA
