N_content_shoot,plant,N_content,NS_roots,sum_respi_shoot,C_respired_roots,sum_NSC_g,mstruct_shoot,mstruct_stem,C_respired_shoot,C_N_ratio_shoot,NS_laminae,N_content_mstruct_shoot,sum_dry_mass,Cont_WSC_DM_roots,Total_Transpiration,dry_mass_phloem,Cont_WSC_DM,NNI,C_N_ratio,shoot_roots_ratio,N_content_mstruct,Cont_WSC_DM_stem,sum_N_g_shoot,shoot_roots_mstruct_ratio,Total_Photosynthesis,NS_shoot,C_exudated,mstruct,sum_respi_roots,NS_stem,sum_N_g,NS,N_content_total_DM_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_C_g,Tillers_Photosynthesis_An,sum_dry_mass_stem,sum_dry_mass_shoot,axis,Cont_WSC_DM_laminae,mstruct_laminae,t,Cont_WSC_DM_shoot,sum_dry_mass_roots,N_content_roots,senesced_mstruct,N_content_mstruct_roots
3.54752231,1,2.20531288,13.38573609,6.68100539,4.52177206,0.03729054,0.12697302,0.03672853,11.02817952,11.93203116,33.21484210,5.52048885,0.37889862,11.65234052462704,0.00730950,0.02598295,11.750854980435285,0.80625507,19.41814481,1.08979341,2.94208796,10.519115369459849,0.00700953,0.80854158,98.31993129,35.73898239,7.32704472,0.28401258,1.09994406,41.19947633,0.00835590,25.04259193,3.47595924,0.13512657,157.34421864,0.16225608,156.69368556,0.06246292,0.19758949,MS,12.452416697304658,0.09024449,649.00000000,11.84125234836321,0.18130913,0.74258189,0.00167700,0.85734365
3.53302780,1,2.19163704,13.95323809,5.81271867,4.69659889,0.03840037,0.12720149,0.03671242,10.32029779,11.97983224,33.59726397,5.53152385,0.38199497,12.249741344806012,0.00595546,0.02744210,12.288654499239641,0.80296086,19.54068605,1.08922452,2.94237764,10.990279658973556,0.00703618,0.80850953,87.34268298,36.12921326,8.50630614,0.28452987,1.13460810,41.61632305,0.00837194,25.51476039,3.46016476,0.13627311,140.75072162,0.16359351,140.09877655,0.06288130,0.19915441,MS,12.939981840544368,0.09048907,650.00000000,12.324380057929057,0.18284055,0.73056132,0.00182611,0.84902826
3.52159745,1,2.18036469,14.48946370,5.30998574,4.90211047,0.03935063,0.12742256,0.03669661,9.72909909,12.01792544,33.85872304,5.53860334,0.38474495,12.802429574375045,0.00509624,0.02862493,12.741986834969895,0.80036306,19.64205127,1.08714039,2.94290334,11.371967329301553,0.00705743,0.80836118,78.94858450,36.41722954,9.27182269,0.28505330,1.17304143,41.96722805,0.00838884,25.91110071,3.44729000,0.13716995,128.04329972,0.16477408,127.37431220,0.06323429,0.20040424,MS,13.292327134666293,0.09072595,651.00000000,12.686388919631147,0.18434071,0.72225639,0.00197520,0.84464023
3.51520281,1,2.17284753,14.94070738,4.68679165,5.11256450,0.04002937,0.12764492,0.03668094,9.12122275,12.03946372,33.94874289,5.54092599,0.38689389,13.254970442794924,0.00388340,0.02940794,13.055053413141799,0.79890973,19.70945530,1.08354275,2.94357626,11.62455210034072,0.00707271,0.80815064,64.50383998,36.55928954,9.55410170,0.28559186,1.21265100,42.22220771,0.00840661,26.18341307,3.43919756,0.13771726,105.84190448,0.16568979,105.11982171,0.06348623,0.20120349,MS,13.44494254395994,0.09096398,652.00000000,12.870550281858186,0.18569040,0.71834820,0.00212430,0.84452642
3.52117869,1,2.17361550,15.17279301,3.78243248,5.30492808,0.04007674,0.12788465,0.03666549,8.42432270,12.01961103,33.66014977,5.53497386,0.38760927,13.461035670246785,0.00200630,0.02935107,13.043851370996773,0.80026788,19.70144725,1.07737380,2.94419918,11.604734984490465,0.00707838,0.80798581,31.82001114,36.38310166,9.05622284,0.28616050,1.24830675,42.27749653,0.00842514,26.17294660,3.44281734,0.13750281,53.31234364,0.16598736,52.37094885,0.06352027,0.20102308,MS,13.142556458780641,0.09121916,653.00000000,12.65662801542832,0.18658619,0.72178622,0.00227340,0.85089000
3.53345587,1,2.17940352,15.19644848,3.38202680,5.45669205,0.03973847,0.12814565,0.03665033,8.27815535,11.97877942,33.22199610,5.52626537,0.38745559,13.451117102510537,0.00118651,0.02872408,12.832535243629344,0.80305815,19.64812172,1.07153457,2.94469475,11.396705168589007,0.00708167,0.80790461,12.48784073,36.06069131,7.81701055,0.28676048,1.27606391,42.19507732,0.00844422,25.98881363,3.45239714,0.13701415,21.09113272,0.16591308,19.55465822,0.06340348,0.20041763,MS,12.652541713851148,0.09149532,654.00000000,12.255249289250953,0.18703795,0.72848961,0.00242253,0.85903195
3.54925797,1,2.18823213,15.06742715,2.84129857,5.55461028,0.03917153,0.12839866,0.03663528,7.64237470,11.92556224,32.73140397,5.51800559,0.38678110,13.289097189678747,0.00071299,0.02778838,12.508450622958783,0.80664954,19.56710553,1.06657287,2.94532908,11.088488564473048,0.00708505,0.80774017,0.00000000,35.67860857,6.38828473,0.28735900,1.29320859,42.03926196,0.00846367,25.70500362,3.46529811,0.13641340,0.00000000,0.16560949,0.00000000,0.06320706,0.19962046,MS,12.09533370684543,0.09176338,655.00000000,11.776530107143781,0.18716064,0.73659889,0.00257168,0.86727490
3.55984850,1,2.19667175,14.86873002,1.95288026,5.60114801,0.03864176,0.12864153,0.03662027,6.63343020,11.89041273,32.37738715,5.50837140,0.38618851,13.047909058823445,0.00048561,0.02698744,12.203205079164842,0.80905648,19.49008117,1.06370475,2.94609205,10.810599614133807,0.00708605,0.80749583,0.00000000,35.37384744,4.50235138,0.28795074,1.29843440,41.84887139,0.00848329,25.43777619,3.47318836,0.13608060,0.00000000,0.16534009,0.00000000,0.06297430,0.19905490,MS,11.686054640178245,0.09202126,656.00000000,11.409090000216949,0.18713361,0.74665416,0.00272088,0.87706217
3.56969675,1,2.20498194,14.64209755,1.92691742,5.59347728,0.03812321,0.12887910,0.03660525,6.54493465,11.85780166,32.06329107,5.50002829,0.38561618,12.783471984570758,0.00048635,0.02622665,11.903193671605896,0.81129471,19.41478794,1.06162192,2.94685672,10.537732346433867,0.00708839,0.80722117,0.00000000,35.09675666,3.86989305,0.28853684,1.29505812,41.66295790,0.00850277,25.17512219,3.48036596,0.13582326,0.00000000,0.16507942,0.00000000,0.06274787,0.19857113,MS,11.321762244702823,0.09227385,657.00000000,11.07401117618948,0.18704505,0.75617079,0.00287013,0.88588258
3.57902011,1,2.21317547,14.39463211,1.90237867,5.56652577,0.03761124,0.12911769,0.03659021,6.53296372,11.82700994,31.77479864,5.49247822,0.38505773,12.502056990068672,0.00048674,0.02549765,11.605854290902599,0.81341366,19.34111837,1.06012804,2.94754217,10.271265615640445,0.00709176,0.80696207,0.00000000,34.83779151,3.38116863,0.28912235,1.28780025,41.48135767,0.00852200,24.91454452,3.48703761,0.13562068,0.00000000,0.16482507,0.00000000,0.06252744,0.19814812,MS,10.986033736748785,0.09252748,658.00000000,10.760482163421191,0.18690961,0.76520526,0.00301943,0.89387532
3.58798454,1,2.22123870,14.13425067,1.87896306,5.52415613,0.03710823,0.12935186,0.03657511,6.45762494,11.79746765,31.50615847,5.48573316,0.38451217,12.210796821757523,0.00048709,0.02480165,11.312702014086193,0.81545103,19.26915941,1.05903565,2.94819068,10.012895110894753,0.00709590,0.80668968,0.00000000,34.59425693,3.00863844,0.28970084,1.27759032,41.30671566,0.00854093,24.65756337,3.49335943,0.13545270,0.00000000,0.16457660,0.00000000,0.06231566,0.19776836,MS,10.67251300652088,0.09277676,659.00000000,10.464671251193149,0.18674381,0.77380613,0.00316879,0.90118136
3.59664696,1,2.22917666,13.86364446,1.85617879,5.46926305,0.03661190,0.12958473,0.03655992,6.42018453,11.76899168,31.25023854,5.47951684,0.38397611,11.91183241856694,0.00048744,0.02412860,11.02249234982238,0.81741976,19.19885537,1.05826961,2.94876185,9.76516034746305,0.00710062,0.80642759,0.00000000,34.36196906,2.71733893,0.29027457,1.26516379,41.14057392,0.00855951,24.40296055,3.49938474,0.13530928,0.00000000,0.16433272,0.00000000,0.06211396,0.19742324,MS,10.373526690072707,0.09302481,660.00000000,10.182120428886101,0.18655288,0.78202438,0.00331823,0.90789119
3.60518435,1,2.23695357,13.59224573,1.83416607,5.40377283,0.03613079,0.12980088,0.03654465,6.19986539,11.74096086,31.01095459,5.47431827,0.38345368,11.614095943910385,0.00048769,0.02349445,10.740323163510931,0.81936008,19.13044578,1.05763403,2.94940570,9.523782499134082,0.00710571,0.80608368,0.00000000,34.14368380,2.50379021,0.29082743,1.25108381,40.98245351,0.00857768,24.15578614,3.50527890,0.13517542,0.00000000,0.16409486,0.00000000,0.06192166,0.19709708,MS,10.09299315636345,0.09325623,661.00000000,9.914165192437617,0.18635660,0.78986614,0.00346778,0.91411488
3.61357325,1,2.24459715,13.31762006,1.81241335,5.32961521,0.03565738,0.13001280,0.03652922,6.12957631,11.71348565,30.78045042,5.46956675,0.38293873,11.314963612058197,0.00048793,0.02287911,10.461869521447737,0.82126665,19.06370072,1.05716122,2.94999279,9.288843354680159,0.00711114,0.80573890,0.00000000,33.93309903,2.33330487,0.29137129,1.23582998,40.82984833,0.00859543,23.91177509,3.51101930,0.13505373,0.00000000,0.16386074,0.00000000,0.06173589,0.19678962,MS,9.822236010150382,0.09348358,662.00000000,9.654902640351896,0.18614911,0.79736871,0.00361748,0.91987404
3.62208777,1,2.25201867,13.03733414,1.78983506,5.24777173,0.03519637,0.13022727,0.03652852,5.96170982,11.68562762,30.55256768,5.46603599,0.38244865,11.017195780156449,0.00048813,0.02226497,10.189559144046493,0.82320177,18.99934034,1.05700818,2.95047976,9.068222136158582,0.00711827,0.80543776,0.00000000,33.73465209,2.19659261,0.29191236,1.21967415,40.70386437,0.00861281,23.67279716,3.51710601,0.13492040,0.00000000,0.16363780,0.00000000,0.06160354,0.19652394,MS,9.561042073912107,0.09369876,663.00000000,9.406559874512975,0.18592471,0.80384443,0.00114615,0.92435578
3.62961478,1,2.25905823,12.75581935,1.76894632,5.15924586,0.03474304,0.13049091,0.03658090,5.89417213,11.66114883,30.33036842,5.46081798,0.38201827,10.719653014582095,0.00048796,0.02166832,9.919694624643787,0.82491245,18.93874076,1.05726331,2.95046516,8.849948146657272,0.00712587,0.80547029,0.00000000,33.53349637,2.07216822,0.29249677,1.20300669,40.55028058,0.00863002,23.43382808,3.52305454,0.13479332,0.00000000,0.16344162,0.00000000,0.06153250,0.19632582,MS,9.305999053841488,0.09391001,664.00000000,9.16306344090018,0.18569245,0.81001907,0.00122807,0.92845054
3.63703505,1,2.26595688,12.47547777,1.74817928,5.06390768,0.03429738,0.13075065,0.03663328,5.82704050,11.63707404,30.11371257,5.45585931,0.38159396,10.4244165480177,0.00048755,0.02108685,9.65375880537506,0.82659887,18.87975506,1.05758774,2.95039618,8.635880607751746,0.00713357,0.80551008,0.00000000,33.33708146,1.97335885,0.29307097,1.18560707,40.39962259,0.00864675,23.19821675,3.52889691,0.13467215,0.00000000,0.16324861,0.00000000,0.06146485,0.19613700,MS,9.05704963288985,0.09411737,665.00000000,8.92506489563467,0.18545696,0.81592142,0.00130999,0.93222036
3.64370146,1,2.27266693,12.19921337,2.11148457,4.96257022,0.03386917,0.13101093,0.03668567,6.19677031,11.61664245,29.89918208,5.45006116,0.38118327,10.12938891987326,0.00050993,0.02053170,9.388236204861109,0.82811397,18.82371130,1.05795979,2.95023069,8.422822529996807,0.00714018,0.80558647,0.82695849,33.14384275,1.88926758,0.29363894,1.16763955,40.25410698,0.00866303,22.96646732,3.53400959,0.13455657,1.42189776,0.16307030,-0.49938910,0.06140284,0.19595940,MS,8.808554101332401,0.09432525,666.00000000,8.687687164023115,0.18522387,0.82216752,0.00139192,0.93640109
3.64379518,1,2.27560009,11.98962976,5.85092295,4.85777265,0.03377155,0.13125987,0.03673807,9.80094495,11.62400146,29.85537574,5.44828657,0.38138704,9.908857851260978,0.00145602,0.02034857,9.24019857156947,0.82813527,18.80601288,1.06016780,2.95009709,8.290609487496118,0.00715141,0.80562841,18.76179256,33.12034643,2.12209789,0.29418841,1.15119574,40.27305826,0.00867884,22.86355245,3.53303376,0.13475272,32.12698049,0.16321445,30.84836391,0.06151005,0.19626278,MS,8.755044908017878,0.09452179,667.00000000,8.609487771802339,0.18512426,0.82508372,0.00147386,0.93748466
3.64091077,1,2.27425728,11.87578998,3.83059155,4.76086927,0.03392551,0.13151392,0.03679033,7.84171689,11.63286392,30.04068986,5.45598259,0.38229512,9.830840459139758,0.00194895,0.02051401,9.284224081278495,0.82747972,18.81786225,1.06402001,2.94988114,8.288923325131083,0.00717538,0.80573387,29.95601013,33.26755143,2.35874638,0.29473644,1.13513967,40.35125803,0.00869437,22.90342638,3.52946710,0.13539811,51.14362091,0.16360954,50.10270835,0.06167830,0.19707641,MS,8.989868999616988,0.09472359,668.00000000,8.770496543753412,0.18521871,0.82011063,0.00155580,0.93063033
3.62759044,1,2.26502822,11.95032877,4.93655670,4.67771084,0.03466112,0.13176314,0.03684256,8.89008532,11.67400986,30.60792196,5.47397967,0.38453141,9.976779797829675,0.00362540,0.02143026,9.63413763883433,0.82445237,18.89626133,1.07068172,2.94971768,8.542887229833793,0.00721269,0.80583795,60.05028428,33.73029019,2.97098160,0.29527385,1.12338659,40.61465821,0.00870975,23.21203370,3.51634897,0.13678878,100.83126359,0.16458162,99.94507147,0.06203982,0.19882860,MS,9.66390153615815,0.09492058,669.00000000,9.314115214892077,0.18570281,0.80615776,0.00163775,0.91557157
3.61108851,1,2.25259872,12.18674792,5.65474439,4.62839961,0.03564326,0.13202468,0.03689455,9.75543923,11.72560700,31.22009290,5.49250091,0.38733768,10.281112098036832,0.00474297,0.02273497,10.104655412181645,0.82070194,19.00297242,1.07657874,2.94948429,8.924802167155066,0.00725146,0.80603469,74.25230279,34.25420269,3.98947257,0.29581997,1.11864789,40.96862327,0.00872516,23.62737003,3.50029047,0.13831094,123.54967686,0.16580404,122.66981930,0.06249989,0.20081083,MS,10.399836651292622,0.09513014,670.00000000,9.94075036797215,0.18652684,0.79007750,0.00171970,0.89972468
3.59436891,1,2.23926713,12.54295855,5.92887655,4.63544632,0.03671004,0.13228878,0.03694642,10.05999678,11.77858496,31.76533844,5.50832857,0.39034307,10.690681573929034,0.00526161,0.02418870,10.611799574165248,0.81690203,19.11859557,1.08058631,2.94930712,9.360946604031023,0.00728690,0.80624585,79.67041757,34.74665017,5.19652621,0.29636873,1.12461144,41.35847236,0.00874082,24.07480660,3.48399358,0.13972717,132.22434307,0.16711228,131.33161701,0.06300385,0.20273101,MS,11.069901876404073,0.09534236,671.00000000,10.538800315234843,0.18761205,0.77496270,0.00180165,0.88610670
3.57685809,1,2.22437019,12.99913650,6.41109770,4.70557228,0.03791821,0.13255766,0.03699826,10.59937776,11.83461521,32.32326755,5.52495005,0.39368146,11.199830836795305,0.00622195,0.02579435,11.180542232985035,0.81292229,19.24942192,1.08376571,2.94919158,9.846879790824302,0.00732374,0.80646440,88.47866629,35.25990177,6.48479582,0.29692656,1.14190338,41.78432977,0.00875693,24.57695161,3.46699136,0.14119978,146.25066974,0.16856590,145.32918572,0.06355379,0.20475357,MS,11.755012981838494,0.09555940,672.00000000,11.162744471395541,0.18892789,0.75859017,0.00188360,0.87193407
3.55802567,1,2.20780673,13.55258210,6.98004495,4.83561641,0.03928283,0.13283467,0.03705000,11.26532761,11.89555058,32.90812649,5.54225592,0.39739479,11.804565709920618,0.00751056,0.02754972,11.814741983061216,0.80864220,19.39694791,1.08626741,2.94913812,10.378629806834578,0.00736204,0.80669102,98.36086866,35.80185171,7.85562790,0.29750078,1.17000520,42.24215364,0.00877371,25.13722188,3.44878757,0.14276643,162.07259909,0.17018317,161.10046968,0.06414712,0.20691356,MS,12.473586284728174,0.09578468,673.00000000,11.82411009361315,0.19048123,0.74110791,0.00196555,0.85729328
3.54386015,1,2.19433919,14.10169991,6.06326979,5.01626341,0.04041988,0.13312251,0.03710156,10.47790297,11.94202278,33.27354926,5.55253442,0.40063547,12.388270812124953,0.00609540,0.02901002,12.33665515333768,0.80542276,19.51733932,1.08600659,2.94913547,10.826179998917814,0.00739167,0.80692507,87.10697574,36.17580941,9.03854488,0.29809757,1.20586277,42.63340988,0.00879130,25.59381528,3.43483780,0.14390238,144.48874042,0.17158281,143.55325512,0.06467451,0.20857689,MS,12.946624281039293,0.09602095,674.00000000,12.289127210896025,0.19205858,0.72875052,0.00204751,0.84838760
3.53257348,1,2.18316615,14.61937167,5.54268037,5.22595600,0.04139901,0.13340145,0.03715344,9.85100388,11.97943046,33.52614355,5.55917199,0.40353340,12.92821605242345,0.00522219,0.03018826,12.779113741505524,0.80285761,19.61753635,1.08435581,2.94939001,11.192305002304517,0.00741602,0.80703721,78.94327573,36.45504258,9.78354576,0.29869921,1.24593256,42.96512773,0.00880980,25.97906204,3.42351825,0.14479076,131.81922905,0.17282666,130.88487330,0.06514162,0.20993239,MS,13.29365582426621,0.09624800,675.00000000,12.641610617999099,0.19360102,0.71992847,0.00212946,0.84319884
3.52612091,1,2.17569883,15.04797417,4.90164555,5.43807206,0.04209163,0.13369635,0.03720546,9.40063614,12.00109145,33.60716493,5.56061848,0.40581036,13.364547676129071,0.00397989,0.03094293,13.08010315164371,0.80139112,19.68433473,1.08135594,2.94965071,11.431426505509448,0.00743434,0.80717747,64.52600201,36.58761302,10.00745941,0.29933074,1.28633942,43.20040928,0.00882921,26.23876376,3.41664408,0.14533328,109.01455205,0.17379715,108.07250055,0.06550305,0.21083633,MS,13.441576080526248,0.09649089,676.00000000,12.817058843547672,0.19497403,0.71541190,0.00221142,0.84213636
3.53172048,1,2.17632213,15.26524110,3.96729344,5.63045061,0.04214730,0.13398794,0.03725774,8.42681384,11.98262796,33.32458434,5.55466411,0.40662141,13.562141465790031,0.00205316,0.03084833,13.070265725396405,0.80266374,19.67760217,1.07580468,2.95007647,11.416095435934265,0.00744258,0.80723569,31.84457816,36.41882911,9.45091737,0.29997160,1.32273085,43.25569179,0.00884939,26.22828076,3.42089124,0.14507626,54.91719336,0.17413481,53.85826678,0.06565899,0.21073525,MS,13.154769509263772,0.09673020,677.00000000,12.613049143760819,0.19588616,0.71817824,0.00229338,0.84756037
3.54348238,1,2.18186467,15.27952044,3.55363433,5.78144477,0.04180842,0.13429768,0.03731035,8.22992119,11.94375236,32.89587765,5.54609199,0.40653962,13.549098309288453,0.00120947,0.03017807,12.865574112271805,0.80533691,19.62654364,1.07055605,2.95041479,11.219099337293954,0.00744827,0.80735439,12.48780591,36.10848159,8.13600450,0.30064059,1.35078621,43.17974179,0.00887014,26.04888375,3.43084627,0.14453259,21.70485208,0.17409027,20.09444073,0.06566382,0.21019641,MS,12.685050746939622,0.09698733,678.00000000,12.227098248803824,0.19634321,0.72417659,0.00237535,0.85478339
3.55862850,1,2.19038734,15.14269936,2.99456155,5.87813308,0.04123247,0.13460335,0.03736309,7.62250816,11.89302044,32.41444746,5.53779131,0.40592178,13.385542775668815,0.00072241,0.02919163,12.549560639948071,0.80877921,19.54838102,1.06620573,2.95084853,10.927329332135725,0.00745405,0.80741696,0.00000000,35.73920888,6.62569899,0.30131195,1.36794217,43.03270285,0.00889126,25.77093264,3.44394195,0.14387730,0.00000000,0.17380972,0.00000000,0.06558690,0.20946420,MS,12.147566010195906,0.09724026,679.00000000,11.765488570650014,0.19645758,0.73156077,0.00245734,0.86210705
3.56854585,1,2.19853119,14.93744377,2.04659986,5.92253571,0.04068991,0.13490835,0.03741587,6.66676536,11.86032163,32.06424888,5.52756662,0.40538606,13.14336335198377,0.00049149,0.02834950,12.24944027789073,0.81103315,19.47410122,1.06390288,2.95131006,10.663988594928277,0.00745715,0.80745969,0.00000000,35.44092541,4.65882283,0.30198586,1.37268401,42.84333582,0.00891254,25.50660057,3.45210780,0.14350688,0.00000000,0.17356369,0.00000000,0.06546196,0.20896884,MS,11.749149954447356,0.09749248,680.00000000,11.409210318245577,0.19641722,0.74096865,0.00253935,0.87108674
3.57774584,1,2.20653993,14.70527887,2.02106340,5.91211160,0.04015885,0.13520816,0.03746868,6.57950830,11.83004340,31.75229537,5.51862032,0.40487109,12.878976012750117,0.00049173,0.02755072,11.954547203212579,0.81312405,19.40156462,1.06235963,2.95176687,10.406789968222109,0.00746162,0.80747368,0.00000000,35.16955989,4.00825299,0.30265406,1.36855142,42.65912284,0.00893364,25.24680891,3.45961423,0.14321284,0.00000000,0.17332664,0.00000000,0.06534375,0.20855660,MS,11.393546477814413,0.09773948,681.00000000,11.084381597805358,0.19631450,0.74982612,0.00262138,0.87910027
3.58645145,1,2.21441445,14.45518365,1.99724328,5.88228911,0.03963794,0.13550312,0.03752145,6.49803191,11.80144122,31.46687303,5.51065365,0.40437238,12.600302491489046,0.00049195,0.02679169,11.664278943387558,0.81510260,19.33075054,1.06134541,2.95219850,10.157643530006567,0.00746711,0.80746720,0.00000000,34.91785767,3.51802354,0.30331566,1.36043944,42.48125709,0.00895448,24.99100413,3.46666540,0.14296979,0.00000000,0.17309683,0.00000000,0.06523344,0.20820323,MS,11.067398047854986,0.09798167,682.00000000,10.782357245451172,0.19616915,0.75820928,0.00270343,0.88632990
3.59478697,1,2.22214466,14.19375197,1.97462968,5.83724957,0.03912892,0.13578876,0.03757419,6.36444013,11.77409000,31.20117498,5.50362539,0.40388839,12.31311466581134,0.00049215,0.02606822,11.379736893874659,0.81699704,19.26171659,1.06070190,2.95263558,9.922898319092926,0.00747330,0.80741856,0.00000000,34.68329108,3.15060212,0.30396518,1.34937604,42.31483952,0.00897498,24.74030073,3.47337384,0.14275618,0.00000000,0.17287360,0.00000000,0.06513666,0.20789284,MS,10.762991063612592,0.09821458,683.00000000,10.499774510343235,0.19599554,0.76618035,0.00278550,0.89291906
3.60289044,1,2.22974176,13.92512137,1.95271328,5.78005545,0.03862802,0.13607064,0.03762687,6.29783765,11.74755170,30.95046649,5.49717392,0.40341465,12.021075119627996,0.00049232,0.02537604,11.098916672039644,0.81883874,19.19435839,1.06031445,2.95301617,9.690094539613018,0.00748004,0.80736486,0.00000000,34.45922416,2.86825268,0.30460737,1.33620352,42.15024883,0.00899510,24.49273446,3.47986604,0.14256977,0.00000000,0.17265527,0.00000000,0.06504241,0.20761218,MS,10.475167980794165,0.09844376,684.00000000,10.229213874384573,0.19580246,0.77377237,0.00286760,0.89895261
3.61082664,1,2.23718300,13.65449181,1.93150314,5.71263368,0.03814081,0.13633848,0.03767951,6.10962179,11.72158795,30.71368456,5.49157508,0.40295336,11.728902115613876,0.00049244,0.02471699,10.825005605792052,0.82064242,19.12881983,1.06007702,2.95343410,9.467006861576955,0.00748713,0.80724875,0.00000000,34.24788720,2.65898091,0.30523126,1.32143285,41.99501266,0.00901480,24.25146708,3.48619993,0.14239315,0.00000000,0.17244256,0.00000000,0.06495909,0.20735225,MS,10.202863356774888,0.09865897,685.00000000,9.972335005517616,0.19560111,0.78101495,0.00294974,0.90452296
3.61861712,1,2.24448901,13.38129134,1.91066516,5.63674026,0.03766135,0.13660212,0.03773209,6.03910976,11.69615372,30.48560092,5.48638244,0.40249953,11.435827703645753,0.00049300,0.02407803,10.554765475353312,0.82241298,19.06492452,1.05998429,2.95379219,9.249081035721181,0.00749451,0.80713147,0.00000000,34.04365890,2.49275734,0.30584608,1.30552057,41.84357226,0.00903406,24.01330688,3.49239485,0.14222957,0.00000000,0.17223363,0.00000000,0.06488034,0.20710992,MS,9.940004791127212,0.09887003,686.00000000,9.723562373452479,0.19538961,0.78793480,0.00303192,0.90965891
3.62628770,1,2.25165918,13.10700049,1.88980140,5.55335656,0.03718951,0.13686168,0.03778458,5.97052551,11.67116590,30.26446679,5.48153474,0.40205233,11.143136033455137,0.00049308,0.02345636,10.28816404897995,0.82415630,19.00265252,1.06000282,2.95408921,9.036288987458558,0.00750212,0.80701632,0.00000000,33.84539413,2.35792329,0.30645142,1.28874882,41.69592542,0.00905285,23.77822652,3.49847353,0.14207550,0.00000000,0.17202813,0.00000000,0.06480607,0.20688156,MS,9.684707132640238,0.09907711,687.00000000,9.481588848345545,0.19517077,0.79454909,0.00311418,0.91439942
3.63352469,1,2.25855552,12.82860742,1.86848257,5.46328341,0.03672496,0.13715125,0.03787029,5.91072245,11.64766617,30.04507985,5.47626330,0.40164475,10.850096013417996,0.00049332,0.02283793,10.024222230382971,0.82580107,18.94317480,1.06037843,2.95406536,8.832340018875115,0.00751076,0.80710622,0.00000000,33.64956189,2.23700131,0.30708087,1.27138354,41.54559932,0.00907137,23.54415884,3.50462684,0.14192135,0.00000000,0.17184054,0.00000000,0.06478603,0.20670738,MS,9.433921034311362,0.09928097,688.00000000,9.245374076229774,0.19493737,0.80056787,0.00145321,0.91838372
3.64050142,1,2.26526405,12.55161907,1.84733661,5.36676646,0.03626829,0.13744850,0.03796773,5.84099550,11.62507252,29.83179392,5.47084946,0.40125526,10.559630803453581,0.00049318,0.02223788,9.763889867499941,0.82738669,18.88569993,1.06087625,2.95389923,8.628477437252185,0.00751960,0.80727108,0.00000000,33.45637733,2.13294628,0.30771162,1.25352660,41.38907265,0.00908949,23.31275115,3.51070363,0.14177470,0.00000000,0.17166140,0.00000000,0.06477927,0.20655397,MS,9.189876346447614,0.09948076,689.00000000,9.013810923321088,0.19470129,0.80630739,0.00149050,0.92203810
3.64665919,1,2.27181339,12.27515905,2.23338022,5.26384704,0.03582233,0.13775926,0.03806516,6.38840334,11.60635548,29.61543630,5.46405867,0.40087494,10.265557555323078,0.00051675,0.02165338,9.499661220126534,0.82878618,18.83094905,1.06147677,2.95351341,8.421601555002484,0.00752725,0.80754685,0.84503466,33.26098029,2.04186868,0.30834905,1.23487698,41.23286707,0.00910713,23.08098627,3.51600029,0.14164198,1.50771794,0.17149591,-0.46085472,0.06477288,0.20641486,MS,8.941159889581291,0.09969409,690.00000000,8.778122742709574,0.19446008,0.81244650,0.00152779,0.92613049
3.64635849,1,2.27453856,12.07748256,6.24879633,5.15745673,0.03574048,0.13803067,0.03816258,9.93410046,11.61508141,29.57178620,5.46207471,0.40114966,10.056229753027777,0.00150841,0.02150469,9.360598583236689,0.82871784,18.81502792,1.06367388,2.95342373,8.30868964944679,0.00753934,0.80762566,19.12091413,33.24224437,2.31738686,0.30893988,1.21801835,41.25421366,0.00912430,22.98637886,3.51539843,0.14180124,33.95698509,0.17167403,32.61239888,0.06496225,0.20676349,MS,8.888905192758635,0.09986808,691.00000000,8.706609442297806,0.19438617,0.81536953,0.00156508,0.92737282
3.64325853,1,2.27284755,11.97968829,4.04654306,5.06041350,0.03592996,0.13831217,0.03825982,7.85239762,11.62441726,29.76182464,5.47005912,0.40219022,9.996689223032867,0.00205406,0.02173513,9.418639837209573,0.82801330,18.82964875,1.06754347,2.95320168,8.329938348136645,0.00756576,0.80779402,30.79297325,33.39635922,2.61123886,0.30953425,1.20174208,41.33488548,0.00914117,23.03784862,3.51244832,0.14244725,54.73095145,0.17212503,53.59898819,0.06521733,0.20766458,MS,9.12770247939196,0.10005235,692.00000000,8.877163632540803,0.19452564,0.80987425,0.00160237,0.92009928
3.63032172,1,2.26342100,12.07246912,5.32607165,4.97980353,0.03672397,0.13858633,0.03835701,9.04422612,11.66424981,30.32571000,5.48852228,0.40460286,10.162506356427768,0.00386006,0.02275561,9.775486043033704,0.82507312,18.90995714,1.07403201,2.95304863,8.588985007141357,0.00760634,0.80794543,61.05322766,33.85611762,3.32028432,0.31011565,1.19047425,41.58987420,0.00915787,23.35307408,3.50063586,0.14385410,106.48644109,0.17317485,105.42168153,0.06566842,0.20952252,MS,9.792278065639755,0.10022932,693.00000000,9.415142673813936,0.19508033,0.79532586,0.00163967,0.90452428
