t,plant,axis,water_content,SRWC,water_potential
1069,1,MS,28.16597096,28.16597096,-0.52277345
1070,1,MS,28.14424977,28.14424977,-0.52337454
1071,1,MS,28.12254134,28.12254134,-0.52397597
1072,1,MS,28.10084667,28.10084667,-0.52457770
1073,1,MS,28.07917474,28.07917474,-0.52517950
1074,1,MS,28.05751101,28.05751101,-0.52578176
1075,1,MS,28.03514622,28.03514622,-0.52640423
1076,1,MS,27.97774086,27.97774086,-0.52800535
1077,1,MS,27.90398579,27.90398579,-0.53006964
1078,1,MS,27.77084529,27.77084529,-0.53381648
1079,1,MS,27.60298843,27.60298843,-0.53857808
1080,1,MS,27.42199282,27.42199282,-0.54375999
1081,1,MS,27.20902507,27.20902507,-0.54992115
1082,1,MS,26.95665202,26.95665202,-0.55731274
1083,1,MS,26.76118031,26.76118031,-0.56310600
1084,1,MS,26.59124416,26.59124416,-0.56819136
1085,1,MS,26.46109736,26.46109736,-0.57211705
1086,1,MS,26.39100724,26.39100724,-0.57424245
1087,1,MS,26.34518677,26.34518677,-0.57563616
1088,1,MS,26.31377377,26.31377377,-0.57659360
1089,1,MS,26.29240860,26.29240860,-0.57724570
1090,1,MS,26.27105539,26.27105539,-0.57789817
1091,1,MS,26.24972457,26.24972457,-0.57855069
1092,1,MS,26.22841656,26.22841656,-0.57920326
1093,1,MS,26.20712454,26.20712454,-0.57985606
1094,1,MS,26.18585366,26.18585366,-0.58050896
1095,1,MS,26.16460112,26.16460112,-0.58116202
1096,1,MS,26.14338607,26.14338607,-0.58181467
1097,1,MS,26.12218236,26.12218236,-0.58246769
1098,1,MS,26.10101216,26.10101216,-0.58312042
1099,1,MS,26.07921284,26.07921284,-0.58379331
1100,1,MS,26.02501462,26.02501462,-0.58546964
1101,1,MS,25.95595517,25.95595517,-0.58761260
1102,1,MS,25.83176288,25.83176288,-0.59148611
1103,1,MS,25.67544581,25.67544581,-0.59639791
1104,1,MS,25.50687518,25.50687518,-0.60174045
1105,1,MS,25.30888516,25.30888516,-0.60807654
1106,1,MS,25.07370437,25.07370437,-0.61568956
1107,1,MS,24.89184256,24.89184256,-0.62164189
1108,1,MS,24.73399701,24.73399701,-0.62685479
1109,1,MS,24.61326273,24.61326273,-0.63087156
1110,1,MS,24.54815027,24.54815027,-0.63304850
1111,1,MS,24.50478691,24.50478691,-0.63450245
1112,1,MS,24.47418189,24.47418189,-0.63553063
1113,1,MS,24.45338637,24.45338637,-0.63623021
1114,1,MS,24.43259836,24.43259836,-0.63693031
1115,1,MS,24.41184993,24.41184993,-0.63762984
1116,1,MS,24.39111505,24.39111505,-0.63832968
1117,1,MS,24.37041395,24.37041395,-0.63902915
1118,1,MS,24.34973705,24.34973705,-0.63972857
1119,1,MS,24.32908479,24.32908479,-0.64042792
1120,1,MS,24.30846265,24.30846265,-0.64112701
1121,1,MS,24.28786510,24.28786510,-0.64182602
1122,1,MS,24.26729266,24.26729266,-0.64252495
1123,1,MS,24.24616654,24.24616654,-0.64324348
1124,1,MS,24.19544660,24.19544660,-0.64497182
1125,1,MS,24.13131220,24.13131220,-0.64716392
1126,1,MS,24.01667769,24.01667769,-0.65110069
1127,1,MS,23.87249865,23.87249865,-0.65608609
1128,1,MS,23.71675826,23.71675826,-0.66151415
1129,1,MS,23.53349455,23.53349455,-0.66795903
1130,1,MS,23.31624540,23.31624540,-0.67568047
1131,1,MS,23.14793988,23.14793988,-0.68172367
1132,1,MS,23.00212847,23.00212847,-0.68700287
1133,1,MS,22.89198341,22.89198341,-0.69101784
1134,1,MS,22.83129967,22.83129967,-0.69323987
1135,1,MS,22.79053206,22.79053206,-0.69473666
1136,1,MS,22.76099932,22.76099932,-0.69582297
1137,1,MS,22.74090759,22.74090759,-0.69656299
1138,1,MS,22.72081428,22.72081428,-0.69730384
1139,1,MS,22.70074478,22.70074478,-0.69804461
1140,1,MS,22.68070519,22.68070519,-0.69878506
1141,1,MS,22.66068679,22.66068679,-0.69952551
1142,1,MS,22.64070549,22.64070549,-0.70026537
1143,1,MS,22.62073870,22.62073870,-0.70100547
1144,1,MS,22.60079880,22.60079880,-0.70174536
1145,1,MS,22.58088964,22.58088964,-0.70248488
1146,1,MS,22.56100823,22.56100823,-0.70322416
1147,1,MS,22.54065631,22.54065631,-0.70398173
1148,1,MS,22.49352668,22.49352668,-0.70573921
1149,1,MS,22.43443768,22.43443768,-0.70794885
1150,1,MS,22.32941808,22.32941808,-0.71189316
1151,1,MS,22.19663098,22.19663098,-0.71691184
1152,1,MS,22.05297756,22.05297756,-0.72238106
1153,1,MS,21.88411064,21.88411064,-0.72886359
1154,1,MS,21.68232916,21.68232916,-0.73668599
1155,1,MS,21.52646580,21.52646580,-0.74278572
1156,1,MS,21.39177738,21.39177738,-0.74809743
1157,1,MS,21.28875669,21.28875669,-0.75218588
1158,1,MS,21.23209515,21.23209515,-0.75444405
1159,1,MS,21.19332720,21.19332720,-0.75599300
1160,1,MS,21.16462214,21.16462214,-0.75714194
1161,1,MS,21.14511440,21.14511440,-0.75792375
1162,1,MS,21.12562654,21.12562654,-0.75870557
1163,1,MS,21.10616110,21.10616110,-0.75948729
1164,1,MS,21.08671732,21.08671732,-0.76026895
1165,1,MS,21.06729463,21.06729463,-0.76105057
1166,1,MS,21.04789251,21.04789251,-0.76183215
1167,1,MS,21.02851903,21.02851903,-0.76261339
1168,1,MS,21.00914078,21.00914078,-0.76339562
1169,1,MS,20.98976073,20.98976073,-0.76417872
1170,1,MS,20.97037822,20.97037822,-0.76496273
1171,1,MS,20.95055752,20.95055752,-0.76576529
1172,1,MS,20.90584441,20.90584441,-0.76757887
1173,1,MS,20.85007949,20.85007949,-0.76984674
1174,1,MS,20.75172806,20.75172806,-0.77386286
1175,1,MS,20.62685945,20.62685945,-0.77899201
1176,1,MS,20.49130793,20.49130793,-0.78459845
1177,1,MS,20.33145399,20.33145399,-0.79126193
1178,1,MS,20.14138818,20.14138818,-0.79925846
1179,1,MS,19.99466804,19.99466804,-0.80548657
1180,1,MS,19.86738838,19.86738838,-0.81092874
1181,1,MS,19.93738635,19.93738635,-0.80793126
1182,1,MS,20.05014206,20.05014206,-0.80312607
1183,1,MS,20.17928831,20.17928831,-0.79765749
1184,1,MS,20.31750770,20.31750770,-0.79184595
1185,1,MS,20.46484830,20.46484830,-0.78569753
1186,1,MS,20.61216331,20.61216331,-0.77959790
1187,1,MS,20.75946650,20.75946650,-0.77354611
1188,1,MS,20.90678077,20.90678077,-0.76754085
1189,1,MS,21.05407998,21.05407998,-0.76158281
1190,1,MS,21.20138401,21.20138401,-0.75567083
1191,1,MS,21.34868671,21.34868671,-0.74980480
1192,1,MS,21.49598849,21.49598849,-0.74398434
1193,1,MS,21.64328928,21.64328928,-0.73820910
1194,1,MS,21.79058927,21.79058927,-0.73247872
1195,1,MS,21.93742145,21.93742145,-0.72681082
1196,1,MS,22.05834538,22.05834538,-0.72217595
1197,1,MS,22.16724607,22.16724607,-0.71802721
1198,1,MS,22.22988899,22.22988899,-0.71565155
1199,1,MS,22.26376850,22.26376850,-0.71436998
1200,1,MS,22.28543349,22.28543349,-0.71355165
1201,1,MS,22.27991847,22.27991847,-0.71375988
1202,1,MS,22.23972462,22.23972462,-0.71527926
1203,1,MS,22.24605454,22.24605454,-0.71503976
1204,1,MS,22.27277675,22.27277675,-0.71402961
1205,1,MS,22.33264104,22.33264104,-0.71177179
1206,1,MS,22.44111480,22.44111480,-0.70769881
1207,1,MS,22.56856493,22.56856493,-0.70294308
1208,1,MS,22.70679361,22.70679361,-0.69782126
1209,1,MS,22.85408468,22.85408468,-0.69240473
1210,1,MS,23.00137391,23.00137391,-0.68703030
1211,1,MS,23.14867022,23.14867022,-0.68169733
1212,1,MS,23.29596671,23.29596671,-0.67640575
1213,1,MS,23.44324982,23.44324982,-0.67115572
1214,1,MS,23.59053247,23.59053247,-0.66594646
1215,1,MS,23.73781467,23.73781467,-0.66077765
1216,1,MS,23.88509631,23.88509631,-0.65564897
1217,1,MS,24.03237915,24.03237915,-0.65056006
1218,1,MS,24.17966417,24.17966417,-0.64551057
1219,1,MS,24.32639441,24.32639441,-0.64051908
1220,1,MS,24.44426723,24.44426723,-0.63653723
1221,1,MS,24.54834100,24.54834100,-0.63304211
1222,1,MS,24.60003911,24.60003911,-0.63131307
1223,1,MS,24.62032027,24.62032027,-0.63063605
1224,1,MS,24.62772916,24.62772916,-0.63038892
1225,1,MS,24.60511636,24.60511636,-0.63114351
1226,1,MS,24.54548868,24.54548868,-0.63313764
1227,1,MS,24.53752447,24.53752447,-0.63340447
1228,1,MS,24.55192631,24.55192631,-0.63292205
1229,1,MS,24.60183804,24.60183804,-0.63125299
1230,1,MS,24.70641586,24.70641586,-0.62777014
1231,1,MS,24.83216855,24.83216855,-0.62360752
1232,1,MS,24.97040830,24.97040830,-0.61906341
1233,1,MS,25.11769165,25.11769165,-0.61425844
1234,1,MS,25.26496489,25.26496489,-0.60949110
1235,1,MS,25.41224924,25.41224924,-0.60476040
1236,1,MS,25.55952027,25.55952027,-0.60006684
1237,1,MS,25.70679072,25.70679072,-0.59540973
1238,1,MS,25.85406146,25.85406146,-0.59078875
1239,1,MS,26.00133231,26.00133231,-0.58620364
1240,1,MS,26.14860384,26.14860384,-0.58165408
1241,1,MS,26.29587592,26.29587592,-0.57713982
1242,1,MS,26.44314840,26.44314840,-0.57266058
1243,1,MS,26.58977739,26.58977739,-0.56823545
1244,1,MS,26.70480624,26.70480624,-0.56478794
1245,1,MS,26.80467365,26.80467365,-0.56181179
1246,1,MS,26.84661802,26.84661802,-0.56056648
1247,1,MS,26.85401211,26.85401211,-0.56034724
1248,1,MS,26.84821636,26.84821636,-0.56051908
1249,1,MS,26.80965743,26.80965743,-0.56166368
1250,1,MS,26.73176292,26.73176292,-0.56398305
1251,1,MS,26.71008148,26.71008148,-0.56463033
1252,1,MS,26.71205625,26.71205625,-0.56457135
1253,1,MS,26.75335756,26.75335756,-0.56333909
1254,1,MS,26.85393427,26.85393427,-0.56034955
1255,1,MS,26.97818480,26.97818480,-0.55667823
1256,1,MS,27.11651696,27.11651696,-0.55261911
1257,1,MS,27.26386926,27.26386926,-0.54832786
1258,1,MS,27.41120779,27.41120779,-0.54407034
1259,1,MS,27.55854510,27.55854510,-0.53984590
1260,1,MS,27.70588694,27.70588694,-0.53565414
1261,1,MS,27.85322987,27.85322987,-0.53149490
1262,1,MS,28.00057627,28.00057627,-0.52736785
1263,1,MS,28.14791766,28.14791766,-0.52327299
1264,1,MS,28.29526319,28.29526319,-0.51920981
1265,1,MS,28.44261138,28.44261138,-0.51517811
1266,1,MS,28.58996801,28.58996801,-0.51117749
1267,1,MS,28.73661521,28.73661521,-0.50722697
1268,1,MS,28.84965707,28.84965707,-0.50420260
1269,1,MS,28.94577077,28.94577077,-0.50164531
1270,1,MS,28.97978316,28.97978316,-0.50074346
1271,1,MS,28.97694413,28.97694413,-0.50081867
1272,1,MS,28.95914198,28.95914198,-0.50129057
1273,1,MS,28.90701382,28.90701382,-0.50267495
1274,1,MS,28.81325399,28.81325399,-0.50517457
1275,1,MS,28.77984743,28.77984743,-0.50606818
1276,1,MS,28.77083871,28.77083871,-0.50630943
1277,1,MS,28.80353062,28.80353062,-0.50543450
1278,1,MS,28.90091696,28.90091696,-0.50283711
1279,1,MS,29.02395853,29.02395853,-0.49957455
1280,1,MS,29.16247546,29.16247546,-0.49592697
1281,1,MS,29.30998404,29.30998404,-0.49207189
1282,1,MS,29.45750011,29.45750011,-0.48824658
1283,1,MS,29.60503985,29.60503985,-0.48445040
1284,1,MS,29.75258858,29.75258858,-0.48068351
1285,1,MS,29.90015185,29.90015185,-0.47694554
1286,1,MS,30.04772764,30.04772764,-0.47323632
1287,1,MS,30.19532607,30.19532607,-0.46955539
1288,1,MS,30.34293865,30.34293865,-0.46590275
1289,1,MS,30.49056551,30.49056551,-0.46227816
1290,1,MS,30.63821271,30.63821271,-0.45868129
1291,1,MS,30.78510118,30.78510118,-0.45513066
1292,1,MS,30.89688973,30.89688973,-0.45244691
1293,1,MS,30.99106175,30.99106175,-0.45019837
1294,1,MS,31.02056889,31.02056889,-0.44949614
1295,1,MS,31.01162463,31.01162463,-0.44970888
1296,1,MS,30.98787123,30.98787123,-0.45027437
1297,1,MS,30.92811082,30.92811082,-0.45170021
1298,1,MS,30.82551549,30.82551549,-0.45415859
1299,1,MS,30.78468106,30.78468106,-0.45514078
1300,1,MS,30.76985621,30.76985621,-0.45549789
1301,1,MS,30.79888708,30.79888708,-0.45479884
1302,1,MS,30.89448138,30.89448138,-0.45250456
1303,1,MS,31.01715925,31.01715925,-0.44957723
1304,1,MS,31.15630293,31.15630293,-0.44627989
1305,1,MS,31.30425112,31.30425112,-0.44280044
1306,1,MS,31.45220934,31.45220934,-0.43934789
1307,1,MS,31.60018265,31.60018265,-0.43592190
1308,1,MS,31.74817950,31.74817950,-0.43252210
1309,1,MS,31.89619946,31.89619946,-0.42914828
1310,1,MS,32.04424646,32.04424646,-0.42580017
1311,1,MS,32.19231550,32.19231550,-0.42247769
1312,1,MS,32.34040537,32.34040537,-0.41918067
1313,1,MS,32.48852079,32.48852079,-0.41590882
1314,1,MS,32.63665693,32.63665693,-0.41266206
1315,1,MS,32.78401442,32.78401442,-0.40945751
1316,1,MS,32.89568243,32.89568243,-0.40704567
1317,1,MS,32.98925886,32.98925886,-0.40503553
1318,1,MS,33.01702469,33.01702469,-0.40444099
1319,1,MS,33.00560890,33.00560890,-0.40468533
1320,1,MS,32.97838125,32.97838125,-0.40526868
1321,1,MS,32.91522583,32.91522583,-0.40662503
1322,1,MS,32.80871455,32.80871455,-0.40892280
1323,1,MS,32.76569151,32.76569151,-0.40985461
1324,1,MS,32.74761238,32.74761238,-0.41024681
1325,1,MS,32.77398057,32.77398057,-0.40967492
1326,1,MS,32.86890877,32.86890877,-0.40762264
1327,1,MS,32.99192564,32.99192564,-0.40497839
1328,1,MS,33.13193248,33.13193248,-0.40198980
1329,1,MS,33.28045237,33.28045237,-0.39884360
1330,1,MS,33.42899386,33.42899386,-0.39572157
1331,1,MS,33.57756536,33.57756536,-0.39262335
1332,1,MS,33.72616359,33.72616359,-0.38954884
1333,1,MS,33.87478697,33.87478697,-0.38649789
1334,1,MS,34.02344339,34.02344339,-0.38347016
1335,1,MS,34.17212681,34.17212681,-0.38046561
1336,1,MS,34.32083780,34.32083780,-0.37748406
1337,1,MS,34.46957491,34.46957491,-0.37452534
1338,1,MS,34.61833950,34.61833950,-0.37158928
1339,1,MS,34.76631683,34.76631683,-0.36869159
1340,1,MS,34.87857634,34.87857634,-0.36650841
1341,1,MS,34.97251203,34.97251203,-0.36469153
1342,1,MS,35.00037770,35.00037770,-0.36415429
1343,1,MS,34.98842389,34.98842389,-0.36438465
1344,1,MS,34.96045781,34.96045781,-0.36492417
1345,1,MS,34.89581314,34.89581314,-0.36617435
1346,1,MS,34.78706836,34.78706836,-0.36828705
1347,1,MS,34.74170823,34.74170823,-0.36917191
1348,1,MS,34.72243218,34.72243218,-0.36954858
1349,1,MS,34.74838872,34.74838872,-0.36904145
1350,1,MS,34.84367006,34.84367006,-0.36718587
1351,1,MS,34.96731664,34.96731664,-0.36479178
1352,1,MS,35.10828122,35.10828122,-0.36208141
1353,1,MS,35.25745170,35.25745170,-0.35923518
1354,1,MS,35.40665012,35.40665012,-0.35641081
1355,1,MS,35.55589100,35.55589100,-0.35360784
1356,1,MS,35.70518244,35.70518244,-0.35082599
1357,1,MS,35.85450522,35.85450522,-0.34806543
1358,1,MS,36.00384981,36.00384981,-0.34532621
1359,1,MS,36.15322537,36.15322537,-0.34260798
1360,1,MS,36.30262809,36.30262809,-0.33991065
1361,1,MS,36.45205879,36.45205879,-0.33723407
1362,1,MS,36.60151672,36.60151672,-0.33457807
1363,1,MS,36.75018733,36.75018733,-0.33195683
1364,1,MS,36.86380319,36.86380319,-0.32996749
1365,1,MS,36.95917243,36.95917243,-0.32830685
1366,1,MS,36.98928212,36.98928212,-0.32778429
1367,1,MS,36.97930801,36.97930801,-0.32795730
1368,1,MS,36.95287810,36.95287810,-0.32841619
1369,1,MS,36.89109881,36.89109881,-0.32949134
1370,1,MS,36.78535587,36.78535587,-0.33133977
1371,1,MS,36.74162251,36.74162251,-0.33210728
1372,1,MS,36.72427616,36.72427616,-0.33241219
1373,1,MS,36.75155211,36.75155211,-0.33193286
1374,1,MS,36.84772783,36.84772783,-0.33024823
1375,1,MS,36.97274731,36.97274731,-0.32807115
1376,1,MS,37.11470658,37.11470658,-0.32561647
1377,1,MS,37.26456673,37.26456673,-0.32304510
1378,1,MS,37.41445654,37.41445654,-0.32049354
1379,1,MS,37.56437237,37.56437237,-0.31796169
1380,1,MS,37.71431480,37.71431480,-0.31544940
1381,1,MS,37.86428569,37.86428569,-0.31295648
1382,1,MS,38.01428257,38.01428257,-0.31048284
1383,1,MS,38.16430405,38.16430405,-0.30802836
1384,1,MS,38.31434848,38.31434848,-0.30559290
1385,1,MS,38.46442221,38.46442221,-0.30317623
1386,1,MS,38.61452193,38.61452193,-0.30077826
1387,1,MS,38.76384138,38.76384138,-0.29841157
1388,1,MS,38.87871124,38.87871124,-0.29660359
1389,1,MS,38.97539701,38.97539701,-0.29509030
1390,1,MS,39.00749260,39.00749260,-0.29458966
1391,1,MS,38.99927906,38.99927906,-0.29471770
1392,1,MS,38.97492227,38.97492227,-0.29509771
1393,1,MS,38.91434715,38.91434715,-0.29604493
1394,1,MS,38.80938944,38.80938944,-0.29769336
1395,1,MS,38.76600459,38.76600459,-0.29837742
1396,1,MS,38.74910728,38.74910728,-0.29864427
1397,1,MS,38.77669421,38.77669421,-0.29820873
1398,1,MS,38.87332161,38.87332161,-0.29668817
1399,1,MS,38.99875889,38.99875889,-0.29472581
1400,1,MS,39.14154032,39.14154032,-0.29250790
1401,1,MS,39.29193012,39.29193012,-0.29018986
1402,1,MS,39.44231973,39.44231973,-0.28789019
1403,1,MS,39.59270923,39.59270923,-0.28560874
1404,1,MS,39.74309845,39.74309845,-0.28334538
1405,1,MS,39.89348688,39.89348688,-0.28109997
1406,1,MS,40.04387320,40.04387320,-0.27887238
1407,1,MS,40.19426282,40.19426282,-0.27666240
1408,1,MS,40.34465186,40.34465186,-0.27446994
1409,1,MS,40.49504088,40.49504088,-0.27229485
1410,1,MS,40.64542892,40.64542892,-0.27013701
1411,1,MS,40.79499827,40.79499827,-0.26800788
1412,1,MS,40.90985025,40.90985025,-0.26638436
1413,1,MS,41.00619597,41.00619597,-0.26503002
1414,1,MS,41.03699254,41.03699254,-0.26459856
1415,1,MS,41.02634402,41.02634402,-0.26474767
1416,1,MS,40.99863129,40.99863129,-0.26513611
1417,1,MS,40.93412660,40.93412660,-0.26604245
1418,1,MS,40.82490148,40.82490148,-0.26758423
1419,1,MS,40.77639213,40.77639213,-0.26827183
1420,1,MS,40.75553988,40.75553988,-0.26856794
1421,1,MS,40.78033969,40.78033969,-0.26821581
1422,1,MS,40.87582552,40.87582552,-0.26686430
1423,1,MS,41.00088378,41.00088378,-0.26510451
1424,1,MS,41.14368107,41.14368107,-0.26310930
1425,1,MS,41.29407099,41.29407099,-0.26102423
1426,1,MS,41.44445880,41.44445880,-0.25895571
1427,1,MS,41.59484650,41.59484650,-0.25690359
1428,1,MS,41.74523401,41.74523401,-0.25486773
1429,1,MS,41.89562113,41.89562113,-0.25284801
1430,1,MS,42.04600701,42.04600701,-0.25084431
1431,1,MS,42.19639230,42.19639230,-0.24885650
1432,1,MS,42.34677589,42.34677589,-0.24688446
1433,1,MS,42.49715962,42.49715962,-0.24492805
1434,1,MS,42.64754300,42.64754300,-0.24298714
1435,1,MS,42.79709896,42.79709896,-0.24107217
1436,1,MS,42.91162609,42.91162609,-0.23961593
1437,1,MS,43.00734649,43.00734649,-0.23840558
1438,1,MS,43.03669917,43.03669917,-0.23803565
1439,1,MS,43.02381769,43.02381769,-0.23819792
1440,1,MS,42.99311357,42.99311357,-0.23858516
1441,1,MS,42.92544125,42.92544125,-0.23944087
1442,1,MS,42.81126530,42.81126530,-0.24089156
1443,1,MS,42.75839616,42.75839616,-0.24156628
1444,1,MS,42.73447719,42.73447719,-0.24187216
1445,1,MS,42.75679062,42.75679062,-0.24158680
1446,1,MS,42.85147150,42.85147150,-0.24037971
1447,1,MS,42.97627732,42.97627732,-0.23879777
1448,1,MS,43.11905013,43.11905013,-0.23700084
1449,1,MS,43.26943686,43.26943686,-0.23512272
1450,1,MS,43.41982052,43.41982052,-0.23325951
1451,1,MS,43.57020463,43.57020463,-0.23141106
1452,1,MS,43.72058842,43.72058842,-0.22957727
1453,1,MS,43.87097200,43.87097200,-0.22775801
1454,1,MS,44.02135507,44.02135507,-0.22595317
1455,1,MS,44.17185144,44.17185144,-0.22416129
1456,1,MS,44.32234752,44.32234752,-0.22238362
1457,1,MS,44.47284396,44.47284396,-0.22062005
1458,1,MS,44.62334023,44.62334023,-0.21887046
1459,1,MS,44.77299898,44.77299898,-0.21714437
1460,1,MS,44.88745552,44.88745552,-0.21583348
1461,1,MS,44.98286413,44.98286413,-0.21474680
1462,1,MS,45.01125695,45.01125695,-0.21442447
1463,1,MS,44.99639812,44.99639812,-0.21459309
1464,1,MS,44.96310699,44.96310699,-0.21497138
1465,1,MS,44.89215586,44.89215586,-0.21577982
1466,1,MS,44.77364238,44.77364238,-0.21713698
1467,1,MS,44.71669508,44.71669508,-0.21779215
1468,1,MS,44.68950568,44.68950568,-0.21810566
1469,1,MS,44.71137068,44.71137068,-0.21785351
1470,1,MS,44.80589332,44.80589332,-0.21676681
1471,1,MS,44.93087268,44.93087268,-0.21533829
1472,1,MS,45.07385829,45.07385829,-0.21371549
1473,1,MS,45.22438618,45.22438618,-0.21202031
1474,1,MS,45.37491210,45.37491210,-0.21033859
1475,1,MS,45.52543809,45.52543809,-0.20867021
1476,1,MS,45.67596392,45.67596392,-0.20701507
1477,1,MS,45.82648963,45.82648963,-0.20537305
1478,1,MS,45.97701524,45.97701524,-0.20374406
1479,1,MS,46.12754072,46.12754072,-0.20212800
1480,1,MS,46.27806622,46.27806622,-0.20052475
1481,1,MS,46.42859174,46.42859174,-0.19893422
1482,1,MS,46.57912101,46.57912101,-0.19735626
1483,1,MS,46.72882301,46.72882301,-0.19579939
1484,1,MS,46.84356531,46.84356531,-0.19461442
1485,1,MS,46.93938494,46.93938494,-0.19363036
1486,1,MS,46.96862052,46.96862052,-0.19333110
1487,1,MS,46.95456996,46.95456996,-0.19347487
1488,1,MS,46.92198910,46.92198910,-0.19380864
1489,1,MS,46.85207780,46.85207780,-0.19452679
1490,1,MS,46.73497693,46.73497693,-0.19573566
1491,1,MS,46.67876853,46.67876853,-0.19631858
1492,1,MS,46.65281663,46.65281663,-0.19658830
1493,1,MS,46.67388256,46.67388256,-0.19636933
1494,1,MS,46.76831212,46.76831212,-0.19539077
1495,1,MS,46.89348665,46.89348665,-0.19410111
1496,1,MS,47.03668300,47.03668300,-0.19263621
1497,1,MS,47.18736529,47.18736529,-0.19110666
1498,1,MS,47.33806089,47.33806089,-0.18958913
1499,1,MS,47.48877282,47.48877282,-0.18808348
