t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
1423,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03659632,NA
1424,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.54709279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2207.05480399,NA,NA,NA,NA
1424,1,MS,roots,0.41447657,17.46567473,4.03696576,0.83488723,0.07335938,39.95278903,NA,0.27011445,0.00303200,NA,1.57156515,2.06225607,NA,NA,NA,0.92214847,14.31325764,NA,1.30899032,NA,0.62422192,NA,NA,234.73130659,NA,NA,7.18342486,87.32837366,5.19459967,NA,NA,18.15998242,8.89225815,0.00116053,NA,0.60636031,33.80108846,NA,0.00000000,0.00137222,0.00000000,NA,NA,NA,1174.22947247,41.56371071,4.55596969,NA,NA
1424,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03559311,NA
1425,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.32422945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2157.32559995,NA,NA,NA,NA
1425,1,MS,roots,0.41169281,15.53591029,4.23540892,0.91955331,0.07594274,39.90045936,NA,0.25544333,0.00303776,NA,1.57790434,2.03391631,NA,NA,NA,0.92328728,14.21712497,NA,1.31177657,NA,0.64575076,NA,NA,236.02018335,NA,NA,6.49299543,77.67955146,5.12321488,NA,NA,19.03716636,9.19791259,0.00115274,NA,0.60751305,37.19858136,NA,0.00000000,0.00137334,0.00000000,NA,NA,NA,1157.82903234,41.28455477,4.53510793,NA,NA
1425,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501211,NA
1426,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.12616249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107.80539106,NA,NA,NA,NA
1426,1,MS,roots,0.40749758,14.13628690,4.32481422,1.00027167,0.07859918,39.85334958,NA,0.24133099,0.00304347,NA,1.58188437,2.00085383,NA,NA,NA,0.91998038,14.07224989,NA,1.31262005,NA,0.66142434,NA,NA,236.81508755,NA,NA,6.00667129,70.68143450,5.03993408,NA,NA,19.42457299,9.51257487,0.00114099,NA,0.60865404,40.43379495,NA,0.00000000,0.00137436,0.00000000,NA,NA,NA,1137.82045332,40.86385769,4.50271857,NA,NA
1426,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501408,NA
1427,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.95873183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2059.20019861,NA,NA,NA,NA
1427,1,MS,roots,0.40216016,13.15148879,4.34625333,1.07709481,0.08131663,39.81147041,NA,0.22998099,0.00304910,NA,1.58403049,1.96457584,NA,NA,NA,0.91357774,13.88793100,NA,1.31197364,NA,0.67206046,NA,NA,237.29673157,NA,NA,5.68284295,65.75744393,4.94855376,NA,NA,19.50405684,9.83298430,0.00112605,NA,0.60978009,43.50171300,NA,0.00000000,0.00137555,0.00000000,NA,NA,NA,1115.34166749,40.32862124,4.46218407,NA,NA
1427,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501530,NA
1428,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.80553102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.50929293,NA,NA,NA,NA
1428,1,MS,roots,0.39591067,12.34534663,4.33172897,1.14986556,0.08405916,39.77472490,NA,0.21967310,0.00305464,NA,1.58478169,1.92657429,NA,NA,NA,0.90520038,13.67211503,NA,1.31021391,NA,0.67845373,NA,NA,237.61090332,NA,NA,5.42829017,61.72673315,4.85283198,NA,NA,19.42231793,10.15595696,0.00110855,NA,0.61088864,46.40121558,NA,0.00000000,0.00137672,0.00000000,NA,NA,NA,1091.50937411,39.70192168,4.41655636,NA,NA
1428,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501634,NA
1429,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.66883996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.30022503,NA,NA,NA,NA
1429,1,MS,roots,0.38900451,11.63899094,4.29237051,1.21859954,0.08680734,39.74298343,NA,0.20983144,0.00306009,NA,1.58433989,1.88722513,NA,NA,NA,0.89551817,13.43362237,NA,1.30751736,NA,0.68104336,NA,NA,237.80713714,NA,NA,5.21237904,58.19495468,4.75371571,NA,NA,19.22954723,10.47910926,0.00108921,NA,0.61197785,49.13323667,NA,0.00000000,0.00137789,0.00000000,NA,NA,NA,1066.63009473,39.00937215,4.36708320,NA,NA
1429,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501657,NA
1430,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.53881120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.07230782,NA,NA,NA,NA
1430,1,MS,roots,0.38148646,11.11622060,4.23427313,1.28332111,0.08954491,39.71609175,NA,0.20241661,0.00306543,NA,1.58282977,1.84671776,NA,NA,NA,0.88477088,13.17399899,NA,1.30399507,NA,0.68014087,NA,NA,237.91248935,NA,NA,5.07093203,55.58110301,4.65168202,NA,NA,18.95341299,10.80054076,0.00106816,NA,0.61304601,51.69950719,NA,0.00000000,0.00137904,0.00000000,NA,NA,NA,1040.87464400,38.25546194,4.31431841,NA,NA
1430,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501857,NA
1431,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.41567994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865.39926443,NA,NA,NA,NA
1431,1,MS,roots,0.37336813,10.65077619,4.17478984,1.34409462,0.09225254,39.69385839,NA,0.19592717,0.00307065,NA,1.58050575,1.80609457,NA,NA,NA,0.87336749,12.89364621,NA,1.29986378,NA,0.67633286,NA,NA,238.00403473,NA,NA,4.95071385,53.25388095,4.54935661,NA,NA,18.67159023,11.11785614,0.00104543,NA,0.61409144,54.10271287,NA,0.00000000,0.00138019,0.00000000,NA,NA,NA,1015.00435980,37.44135642,4.25996781,NA,NA
1431,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03501955,NA
1432,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.28200505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818.44368143,NA,NA,NA,NA
1432,1,MS,roots,0.36486629,10.24483458,4.11342274,1.40101793,0.09491731,39.67606338,NA,0.19040003,0.00307576,NA,1.57743305,1.76540164,NA,NA,NA,0.86161081,12.60004921,NA,1.29518197,NA,0.66985745,NA,NA,238.07919509,NA,NA,4.85305281,51.22417288,4.44685551,NA,NA,18.38188430,11.42952442,0.00102163,NA,0.61511307,56.34727076,NA,0.00000000,0.00138133,0.00000000,NA,NA,NA,989.07214845,36.58879154,4.20444550,NA,NA
1432,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03502045,NA
1433,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.14161555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1772.21928551,NA,NA,NA,NA
1433,1,MS,roots,0.35598823,9.87797260,4.05251240,1.45419250,0.09752671,39.66248698,NA,0.18555869,0.00308075,NA,1.57369537,1.72486053,NA,NA,NA,0.84955949,12.29346032,NA,1.29002265,NA,0.66099348,NA,NA,238.14802555,NA,NA,4.76953446,49.38986301,4.34473686,NA,NA,18.09472653,11.73403254,0.00099677,NA,0.61610984,58.43756081,NA,0.00000000,0.00138248,0.00000000,NA,NA,NA,963.24893470,35.69850002,4.14811539,NA,NA
1433,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03502142,NA
1434,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.43060722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1726.01996893,NA,NA,NA,NA
1434,1,MS,roots,0.34678767,9.48994976,4.11729984,1.56106247,0.10394872,39.65512532,NA,0.17891411,0.00308560,NA,1.56931022,1.68471165,NA,NA,NA,0.83729810,11.97573409,NA,1.28440370,NA,0.64977371,NA,NA,238.07758887,NA,NA,4.68528154,47.44974879,4.24360618,NA,NA,17.67750218,12.02606674,0.00097101,NA,0.61708084,60.32136986,NA,0.00000000,0.00143773,0.00000000,NA,NA,NA,937.64881947,34.77586722,4.09131998,NA,NA
1434,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03502247,NA
1435,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.63248260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1682.54589477,NA,NA,NA,NA
1435,1,MS,roots,0.33730711,10.43709991,7.89319646,4.14003073,0.28196430,39.75184915,NA,0.14363470,0.00309032,NA,1.56352315,1.65417057,NA,NA,NA,0.82602414,11.64833879,NA,1.27771170,NA,0.63006581,NA,NA,233.33971910,NA,NA,5.44738118,52.18549955,4.16667650,NA,NA,12.60232530,12.13075823,0.00094446,NA,0.61802530,59.48998347,NA,0.00000000,0.00386623,0.00000000,NA,NA,NA,915.73785914,33.82515677,4.04371787,NA,NA
1435,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03506866,NA
1436,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.65943337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1674.54487867,NA,NA,NA,NA
1436,1,MS,roots,0.32890010,12.07062413,7.18923912,5.24917794,0.37046413,39.89524892,NA,0.11760404,0.00309493,NA,1.55734994,1.62974085,NA,NA,NA,0.80000596,11.35801675,NA,1.27077336,NA,0.60745461,NA,NA,229.80414844,NA,NA,6.43915519,60.35312066,4.10514068,NA,NA,8.73785455,12.13288537,0.00092092,NA,0.61894622,57.41900824,NA,0.00000000,0.00507882,0.00000000,NA,NA,NA,896.83448223,32.98210192,3.98709675,NA,NA
1436,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03716863,NA
1437,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.20206080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1713.38347125,NA,NA,NA,NA
1437,1,MS,roots,0.32142268,16.36447319,6.87809323,8.50906561,0.65046288,40.17929517,NA,0.12700087,0.00309943,NA,1.55009894,1.62332522,NA,NA,NA,0.78227253,11.09979665,NA,1.26302016,NA,0.57593793,NA,NA,228.26580981,NA,NA,8.70103158,81.82236595,4.08898040,NA,NA,6.87809323,11.83032767,0.00089998,NA,0.61984621,51.68953121,NA,0.00000000,0.00914549,0.00000000,NA,NA,NA,886.26456738,32.23226664,3.95569669,NA,NA
1437,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03819519,NA
1438,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.21824774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.49994941,NA,NA,NA,NA
1438,1,MS,roots,0.31712638,21.83911373,7.16725835,9.51690177,0.80642132,40.50990726,NA,0.17616417,0.00310387,NA,1.54420907,1.63820220,NA,NA,NA,0.77750380,10.95143093,NA,1.25642122,NA,0.54448831,NA,NA,228.87210131,NA,NA,11.34643055,109.19556865,4.12645391,NA,NA,7.16725835,11.34444137,0.00088795,NA,0.62073416,44.71602243,NA,0.00000000,0.01182388,0.00000000,NA,NA,NA,888.52671327,31.80143320,3.95991508,NA,NA
1438,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04163869,NA
1439,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.22262364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.69749031,NA,NA,NA,NA
1439,1,MS,roots,0.31798159,27.47558459,8.24996919,8.99511857,0.84662277,40.81749936,NA,0.25055016,0.00310832,NA,1.54105039,1.67352218,NA,NA,NA,0.78654364,10.98096414,NA,1.25205533,NA,0.51863258,NA,NA,230.27279373,NA,NA,13.76373399,137.37792295,4.21542111,NA,NA,8.24996919,10.79746166,0.00089035,NA,0.62162451,38.31643425,NA,0.00000000,0.01304215,0.00000000,NA,NA,NA,904.70000108,31.88719354,4.00111621,NA,NA
1439,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04389519,NA
1440,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.68152918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973.09294987,NA,NA,NA,NA
1440,1,MS,roots,0.32439628,33.43635854,9.53589215,8.84754436,0.93353820,41.11839880,NA,0.34105640,0.00311286,NA,1.53863731,1.73006531,NA,NA,NA,0.80462707,11.20248498,NA,1.24827082,NA,0.49278312,NA,NA,231.88311297,NA,NA,15.98714156,167.18179271,4.35784713,NA,NA,9.53589215,10.14058107,0.00090831,NA,0.62253282,32.09962525,NA,0.00000000,0.01531265,0.00000000,NA,NA,NA,934.87620400,32.53045929,4.07332969,NA,NA
1440,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04491924,NA
1441,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.80710270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2094.63803408,NA,NA,NA,NA
1441,1,MS,roots,0.33609514,39.65438804,10.81651339,8.63424092,1.03173372,41.41034106,NA,0.43803237,0.00311757,NA,1.53449446,1.80757164,NA,NA,NA,0.82939175,11.60648536,NA,1.24303074,NA,0.46246732,NA,NA,233.49982935,NA,NA,17.96655169,198.27194020,4.55307718,NA,NA,10.81651339,9.35668487,0.00094107,NA,0.62347388,26.15321038,NA,0.00000000,0.01834115,0.00000000,NA,NA,NA,979.20210035,33.70362024,4.17145785,NA,NA
1441,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04683157,NA
1442,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.74037303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200.71023870,NA,NA,NA,NA
1442,1,MS,roots,0.35254017,43.10401824,11.74055958,6.30074147,0.79628544,41.58661739,NA,0.48945095,0.00312250,NA,1.53870621,1.89488660,NA,NA,NA,0.85791989,12.17438719,NA,1.24447219,NA,0.45369872,NA,NA,234.77641571,NA,NA,18.58166595,215.52009122,4.77301410,NA,NA,11.74055958,8.81593738,0.00098711,NA,0.62446100,23.29903041,NA,0.00000000,0.01502385,0.00000000,NA,NA,NA,1033.94485271,35.35272822,4.29151269,NA,NA
1442,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04938176,NA
1443,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.17460672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290.49156342,NA,NA,NA,NA
1443,1,MS,roots,0.37163354,44.27833766,12.12220183,5.12687100,0.65404767,41.70468366,NA,0.49132978,0.00312770,NA,1.54870485,1.98364096,NA,NA,NA,0.88572587,12.83374495,NA,1.25047514,NA,0.45781874,NA,NA,235.52969150,NA,NA,18.28502066,221.39168828,4.99657672,NA,NA,12.12220183,8.42624049,0.00104057,NA,0.62550157,22.06090397,NA,0.00000000,0.01291090,0.00000000,NA,NA,NA,1092.44537526,37.26741148,4.41807168,NA,NA
1443,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04657973,NA
1444,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.29110305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2354.11546005,NA,NA,NA,NA
1444,1,MS,roots,0.39061577,42.80088759,11.97623863,3.99598475,0.49133075,41.76923840,NA,0.44627873,0.00313317,NA,1.56494542,2.06474472,NA,NA,NA,0.90956275,13.48926448,NA,1.26138271,NA,0.47622606,NA,NA,235.77434406,NA,NA,17.11688843,214.00443795,5.20086832,NA,NA,11.97623863,8.21621347,0.00109372,NA,0.62659530,22.31865682,NA,0.00000000,0.00994680,0.00000000,NA,NA,NA,1148.59528614,39.17094910,4.53925289,NA,NA
1444,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04480358,NA
1445,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.57835463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2361.35297546,NA,NA,NA,NA
1445,1,MS,roots,0.40754991,36.66487459,10.52343550,2.33775855,0.26344740,41.76430754,NA,0.37622091,0.00313888,NA,1.58748966,2.12453043,NA,NA,NA,0.92625140,14.07405678,NA,1.27722784,NA,0.51319871,NA,NA,236.44948645,NA,NA,14.48506861,183.32437293,5.35146204,NA,NA,12.24383110,8.25942365,0.00114114,NA,0.62773643,24.47946656,NA,0.00000000,0.00530549,0.00000000,NA,NA,NA,1193.23122446,40.86910466,4.63827149,NA,NA
1445,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04230450,NA
1446,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.91923118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332.52816815,NA,NA,NA,NA
1446,1,MS,roots,0.42021052,29.48348811,7.51752737,1.60709500,0.16473341,41.73037909,NA,0.34497069,0.00314476,NA,1.60766561,2.15653196,NA,NA,NA,0.93762410,14.51126981,NA,1.29104073,NA,0.55245709,NA,NA,238.89721020,NA,NA,11.62382633,147.41744053,5.43207042,NA,NA,14.27134434,8.42689532,0.00117659,NA,0.62891302,27.45831767,NA,0.00000000,0.00325159,0.00000000,NA,NA,NA,1219.72392815,42.13871052,4.70182167,NA,NA
1446,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03838151,NA
