Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass,sum_dry_mass_stem,Cont_WSC_DM_laminae,mstruct_laminae,Cont_WSC_DM,N_content_mstruct_shoot,N_content_mstruct,sum_respi_roots,NS,N_content_roots,Cont_WSC_DM_roots,mstruct_stem,N_content_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_stem,Total_Photosynthesis,N_content_mstruct_roots,N_content_total_DM_shoot,C_N_ratio,t,Tillers_Photosynthesis,mstruct_shoot,axis,sum_respi_shoot,dry_mass_phloem,mstruct,C_respired_roots,sum_C_g,C_respired_shoot,Total_Transpiration,plant,NS_shoot,N_content,sum_dry_mass_roots,shoot_roots_ratio,NS_roots,sum_N_g_shoot,sum_dry_mass_shoot,sum_NSC_g,senesced_mstruct,NNI,C_N_ratio_shoot,sum_dry_mass_laminae,C_exudated,NS_stem,NS_laminae,shoot_roots_mstruct_ratio
93.99018688,0.02694931,1.04172151,0.37799266,22.72402290188416,0.24217435,25.609831345769095,6.11051268,4.48874271,2.47829530,42.36698237,0.74392505,25.081164300660742,0.16705916,3.20374281,25.786738472184428,29.048352543994156,35.87996145,1.01654656,3.16247223,16.36568765,1052.00000000,97.31321382,0.40923351,MS,19.18764061,0.10512849,0.60037555,6.21050213,0.44104405,30.67263886,0.00330889,1,47.56998351,2.58699788,0.26118864,2.98838750,26.81839882,0.02500627,0.78053287,0.17687880,0.00323227,0.80469306,13.16477243,0.40254021,1.42912071,55.80359672,39.83846934,2.14099177
207.61839229,0.02699667,1.04621220,0.37994673,22.992736263991137,0.24257591,25.761511265887037,6.11837186,4.48706550,2.48557261,42.49203311,0.72562939,25.16289204314158,0.16763476,3.19892288,25.9611281917693,29.122413082786874,77.60004244,0.99164739,3.15789824,16.41049929,1053.00000000,210.59904153,0.41021067,MS,22.03057862,0.10678245,0.60165539,6.21843766,0.44302884,33.95934137,0.00588609,1,47.71610896,2.58042014,0.26162892,2.99884000,26.82586547,0.02509821,0.78458328,0.17830047,0.00325432,0.80532268,13.18438571,0.40463655,3.50709537,55.87940416,40.05091572,2.14271101
267.55474606,0.02704493,1.05221864,0.38238535,23.347220694335473,0.24299636,26.011098910599046,6.12957125,4.48540140,2.50997418,42.69684364,0.70072410,25.398493052722642,0.16821047,3.19185071,26.214773296383033,29.269078904344216,99.65699317,0.95944505,3.15117090,16.47915338,1054.00000000,270.52644131,0.41120683,MS,23.82774585,0.10922101,0.60295450,6.24649206,0.44567754,35.98288410,0.00759775,1,47.92701519,2.57027658,0.26254462,3.00777074,26.96568669,0.02520522,0.78967402,0.18037756,0.00327635,0.80584260,13.21312418,0.40728868,6.00189793,56.01021939,40.33805187,2.14452075
290.25217026,0.02709428,1.05882487,0.38508511,23.716294500737796,0.24338053,26.30255142489622,6.14134256,4.48418923,2.54636217,42.93502670,0.67537651,25.729848708091957,0.16878638,3.18390807,26.49259034083247,29.448014113192674,107.98184063,0.92772254,3.14359449,16.55604071,1055.00000000,293.23704496,0.41216691,MS,24.09335842,0.11191912,0.60421820,6.29028036,0.44857407,35.81871857,0.00828560,1,48.15615573,2.55890139,0.26380877,3.01360758,27.20059269,0.02531258,0.79501610,0.18271807,0.00329839,0.80623636,13.24552364,0.40993099,8.19569412,56.16907100,40.62890243,2.14613014
329.51450731,0.02714519,1.06647909,0.38812991,24.15604297584136,0.24374385,26.662652080389986,6.15546920,4.48338392,2.59000515,43.22794920,0.64674553,26.164802947471948,0.16936256,3.17435177,26.827602268580453,29.669903113927237,122.17175933,0.89238368,3.13446718,16.64801244,1056.00000000,332.53643754,0.41310641,MS,24.84001111,0.11511132,0.60546207,6.34452482,0.45191343,36.31844122,0.00981365,1,48.43038497,2.54530899,0.26541356,3.01817863,27.52606875,0.02542864,0.80106553,0.18551012,0.00332044,0.80651422,13.28440849,0.41293562,10.04389436,56.36446617,40.97291670,2.14761787
371.50436076,0.02719778,1.07524154,0.39147830,24.67114488018094,0.24410768,27.090616271260938,6.17088717,4.48284868,2.64337485,43.57476296,0.61614335,26.70076074937459,0.16993879,3.16271193,27.219647607256192,29.930281669569553,137.67116123,0.85509869,3.12332567,16.75587055,1057.00000000,374.59240132,0.41404647,MS,25.83887576,0.11883312,0.60670754,6.41093734,0.45572253,37.32377124,0.01153248,1,48.74785675,2.52945799,0.26737978,3.02140189,27.94476762,0.02555034,0.80786176,0.18877122,0.00334248,0.80656304,13.33220843,0.41638347,11.87265633,56.59049575,41.37431003,2.14909198
321.69095502,0.02725195,1.08276892,0.39444135,25.059194138739283,0.24446073,27.438992553603104,6.17968353,4.48264497,2.69308386,43.85288573,0.59685572,27.195958850080377,0.17051495,3.15272875,27.519478013784315,30.132663689222554,119.33056281,0.83317775,3.11374110,16.84124917,1058.00000000,324.74101757,0.41497568,MS,23.07299868,0.12180872,0.60794354,6.47576803,0.45895686,34.43022300,0.00921831,1,48.98235910,2.51687579,0.26937246,3.01959761,28.36394016,0.02564418,0.81339645,0.19146170,0.00336453,0.80644715,13.37374822,0.41895510,12.83630454,56.77051908,41.64989721,2.15049162
284.00040008,0.02730732,1.08931361,0.39705620,25.359997862453852,0.24482667,27.719856390465953,6.18534399,4.48253517,2.73146511,44.07545355,0.58304128,27.628653951272526,0.17109123,3.14465144,27.750093580607775,30.28449920098134,105.46324579,0.81819299,3.10597954,16.90952232,1059.00000000,287.00212600,0.41591790,MS,21.76246507,0.12420092,0.60919367,6.52990381,0.46175376,33.27316359,0.00816028,1,49.15963535,2.50683746,0.27122763,3.01623394,28.74037187,0.02572595,0.81808598,0.19370855,0.00338658,0.80642754,13.40763404,0.42102978,12.69257061,56.91007352,41.85050971,2.15193985
221.77923141,0.02736363,1.09423670,0.39916009,25.531301588520606,0.24518458,27.896382797994217,6.18712378,4.48262885,2.76221290,44.21342987,0.57645897,27.95118579253494,0.17166755,3.13969143,27.878184304882954,30.36109028286659,82.54239601,0.81229110,3.10120884,16.95088184,1060.00000000,224.78636665,0.41685212,MS,20.02934701,0.12572171,0.61043711,6.57560412,0.46383767,31.44562937,0.00620008,1,49.25442678,2.50070489,0.27278155,3.01140288,29.03295725,0.02579116,0.82145515,0.19524534,0.00340863,0.80661953,13.42862198,0.42229506,11.72654240,56.99280770,41.93998452,2.15332863
98.48545241,0.02742043,1.09586014,0.40027671,25.427124510570167,0.24556544,27.859307860979904,6.18295028,4.48262504,2.77975316,44.18040531,0.58015057,28.04872873449889,0.17224397,3.14182366,27.796269767579624,30.293700832454356,37.36636850,0.81873035,3.10327128,16.93984310,1061.00000000,101.76156778,0.41780941,MS,17.69165582,0.12546347,0.61170471,6.60650117,0.46449774,29.38346468,0.00340812,1,49.18568780,2.50218313,0.27363233,3.00486362,29.14021405,0.02583295,0.82222782,0.19534767,0.00343068,0.80750282,13.41976795,0.42195111,9.44120664,56.96877410,41.80239611,2.15481992
33.75687584,0.02747729,1.09581432,0.40089746,25.21023889801677,0.24596644,27.713197714984993,6.17634989,4.48247824,2.78356981,44.06047547,0.58837596,27.97748649317376,0.17282047,3.14700294,27.625125476650002,30.161220067128347,14.15174225,0.82981162,3.10826922,16.90277838,1062.00000000,38.54456235,0.41878691,MS,16.77140362,0.12429698,0.61299339,6.62092038,0.46444258,28.70461006,0.00229160,1,49.04752811,2.50747702,0.27389755,3.00081823,29.09523700,0.02586574,0.82191677,0.19472549,0.00345272,0.80869872,13.39810650,0.42101931,6.50928129,56.89160161,41.57834778,2.15640106
0.00000000,0.02753376,1.09487197,0.40154422,24.915777695768565,0.24635005,27.51536495922558,6.16926963,4.48238854,2.77660225,43.89614977,0.59867986,27.7744279423075,0.17339713,3.15335592,27.42902967641905,30.05563662211344,0.00000026,0.84229849,3.11439823,16.85125000,1063.00000000,0.00000026,0.41974718,MS,15.09973205,0.12242497,0.61426534,6.62140289,0.46397825,26.82607095,0.00169069,1,48.88607391,2.51479255,0.27367271,3.00066178,28.92307512,0.02589534,0.82119925,0.19370150,0.00347477,0.81001853,13.37059788,0.41965503,4.00509790,56.81742664,41.29701000,2.15788182
0.00000000,0.02758960,1.09412572,0.40191607,24.68356209339188,0.24671794,27.331801070036693,6.16009086,4.48230899,2.76135273,43.74302894,0.61252454,27.535990421121998,0.17397376,3.15754791,27.26378347404471,29.952495511289506,0.00000026,0.85952065,3.11841918,16.80332824,1064.00000000,0.00000026,0.42069170,MS,10.19178862,0.12097255,0.61552201,6.61099875,0.46359706,21.73090453,0.00115786,1,48.74186139,2.52161127,0.27339420,3.00200776,28.73649513,0.02591499,0.82073151,0.19276738,0.00349682,0.81089111,13.35269089,0.41881545,2.18572042,56.71390785,41.09149035,2.15927255
0.00000000,0.02764474,1.09338455,0.40226281,24.455677339156253,0.24710469,27.146914880181587,6.15083305,4.48197831,2.74257589,43.58821177,0.62604338,27.28263509409585,0.17455044,3.16156932,27.101739140642632,29.851761459683164,0.00000026,0.87599491,3.12227445,16.75616083,1065.00000000,0.00000026,0.42165513,MS,10.17162532,0.11954435,0.61679783,6.59511912,0.46321975,21.93662860,0.00115911,1,48.59933130,2.52836411,0.27305451,3.00427210,28.53344517,0.02593530,0.82033004,0.19182871,0.00351886,0.81174828,13.33550757,0.41806723,1.66866625,56.60786064,40.89355254,2.16075331
0.00000000,0.02769912,1.09263954,0.40262709,24.220585393737903,0.24751908,26.95934450785972,6.14132243,4.48132143,2.72299667,43.43042501,0.63928151,27.014596023021543,0.17512727,3.16544019,26.940972567099685,29.76087717151279,0.00000026,0.89178603,3.12598440,16.70965875,1066.00000000,0.00000026,0.42264635,MS,10.15051563,0.11808023,0.61810162,6.57778668,0.46284279,22.24729450,0.00116052,1,48.45670097,2.53506449,0.27265643,3.00738588,28.31447369,0.02595607,0.81998311,0.19087808,0.00354091,0.81259020,13.31896973,0.41735602,1.33777130,56.50385255,40.69354193,2.16236941
0.00000000,0.02775281,1.09191448,0.40298463,24.000077467136556,0.24788920,26.777028645585606,6.13258908,4.48087655,2.70312706,43.27749130,0.65213665,26.75014538852882,0.17570419,3.16933068,26.78595874534155,29.666377973153075,0.00000026,0.90697858,3.12971365,16.66406193,1067.00000000,0.00000026,0.42359339,MS,10.12902680,0.11671844,0.61936126,6.55967188,0.46247462,21.69696754,0.00116173,1,48.31985896,2.54166559,0.27227007,3.01040949,28.09789985,0.02597724,0.81964441,0.18995567,0.00356296,0.81344037,13.30230526,0.41665978,1.19284394,56.39928299,40.50560890,2.16375303
0.00000000,0.02780577,1.09118237,0.40336107,23.770347111517374,0.24827849,26.592575818470284,6.12370915,4.48017481,2.68327907,43.12221259,0.66469288,26.4774823294934,0.17628119,3.17317288,26.630763401033047,29.58059721204906,0.00000026,0.92154624,3.13339645,16.61903906,1068.00000000,0.00000026,0.42455968,MS,10.10659513,0.11531331,0.62064037,6.54126462,0.46210525,21.90564421,0.00116306,1,48.18217525,2.54822430,0.27185103,3.01389827,27.87199989,0.02599880,0.81933134,0.18902349,0.00358502,0.81428899,13.28585156,0.41597027,1.09246154,56.29692662,40.31340417,2.16522920
0.00000000,0.02785804,1.09045009,0.40372670,23.540951171771344,0.24866847,26.408072059921484,6.11494201,4.47935795,2.66362159,42.96663880,0.67692284,26.20286942574015,0.17685826,3.17702775,26.476075621941252,29.495340450733032,0.00000026,0.93553217,3.13709174,16.57464679,1069.00000000,0.00000026,0.42552673,MS,10.08240060,0.11392551,0.62192036,6.52276458,0.46173714,21.89089384,0.00116358,1,48.04484252,2.55472840,0.27142317,3.01752773,27.64301827,0.02602071,0.81902693,0.18809218,0.00360707,0.81514432,13.26934114,0.41530022,1.01884036,56.19356781,40.12320457,2.16670354
0.00000000,0.02790958,1.08971659,0.40406620,23.313310197731656,0.24905954,26.223403893378432,6.10627824,4.47841905,2.64420211,42.81067579,0.68880026,25.92837925234474,0.17743542,3.18092747,26.32105594476516,29.40763117427742,0.00000026,0.94893005,3.14082954,16.53087899,1070.00000000,0.00000026,0.42649496,MS,10.05773136,0.11256529,0.62320160,6.50423311,0.46136984,21.88027832,0.00116484,1,47.90726290,2.56117759,0.27099408,3.02118222,27.41295745,0.02604297,0.81872250,0.18716114,0.00362913,0.81601079,13.25264201,0.41465630,0.98116835,56.08753783,39.93590782,2.16817831
0.00000000,0.02796047,1.08898203,0.40445037,23.078395396958882,0.24945130,26.03860693090615,6.09773129,4.47737347,2.62512571,42.65436392,0.70038651,25.648705124019283,0.17801276,3.18480096,26.16749365438234,29.329432512340563,0.00000026,0.96176030,3.14454339,16.48768562,1071.00000000,0.00000026,0.42746406,MS,10.03201185,0.11116891,0.62448371,6.48580457,0.46100338,21.86423035,0.00116616,1,47.77072317,2.56757829,0.27054439,3.02515105,27.17660436,0.02606561,0.81843764,0.18623054,0.00365118,0.81687881,13.23605112,0.41398727,0.94718816,55.98650052,39.74421013,2.16965235
0.00000000,0.02801059,1.08824600,0.40477980,22.849390584127196,0.24984410,25.853621926109245,6.08927519,4.47620145,2.60617689,42.49765199,0.71159868,25.37166498159595,0.17859023,3.18874951,26.012735582651818,29.243163129164788,0.00000026,0.97401314,3.14832887,16.44512095,1072.00000000,0.00000026,0.42843433,MS,10.00505403,0.10982237,0.62576703,6.46725435,0.46063757,21.85153363,0.00116747,1,47.63334860,2.57392094,0.27010254,3.02901055,26.94157277,0.02608855,0.81814345,0.18530007,0.00367324,0.81776163,13.21915051,0.41336365,0.92310070,55.87965871,39.55828005,2.17112722
0.00000000,0.02806014,1.08750946,0.40505957,22.626705358508886,0.25023176,25.66904352297339,6.08102094,4.47497804,2.58801720,42.34115234,0.72245051,25.098721062302882,0.17916791,3.19280398,25.857102278381056,29.149038008365668,0.00000026,0.98573382,3.15221829,16.40307371,1073.00000000,0.00000026,0.42939967,MS,9.97826123,0.10851886,0.62704540,6.44924358,0.46027263,21.76543009,0.00116878,1,47.49559299,2.58022077,0.26967397,3.03268231,26.70937137,0.02611188,0.81783549,0.18437265,0.00369530,0.81866516,13.20181319,0.41277592,0.95813560,55.76751584,39.37830386,2.17257225
-3.06581355,0.02810900,1.08678433,0.40543739,22.389140169056002,0.25062567,25.481878939038243,6.07255487,4.47360327,2.57004784,42.18447148,0.73339325,24.816812987489616,0.17974561,3.19664512,25.700885267953115,29.067247700556432,0.93699522,0.99741136,3.15589886,16.36236158,1074.00000000,2.58016102,0.43037128,MS,10.66375581,0.10717371,0.62833011,6.43124679,0.45992956,22.52666001,0.00119712,1,47.35913987,2.58643738,0.26922306,3.03674307,26.47033312,0.02613453,0.81756127,0.18346431,0.00371736,0.81952858,13.18595478,0.41212387,0.94185831,55.66624686,39.18681101,2.17404449
57.62377732,0.02815746,1.08649329,0.40652151,22.134890285243635,0.25101366,25.270031182105875,6.06442486,4.47221268,2.55723325,42.05126701,0.74395574,24.50043026024282,0.18032357,3.19879431,25.52295158224313,28.95023742797227,22.37526916,1.00838077,3.15794532,16.33908581,1075.00000000,61.62227902,0.43133723,MS,29.39015478,0.10623103,0.62960918,6.41814520,0.46006712,41.18601569,0.00269648,1,47.25312983,2.59159058,0.26874385,3.04285823,26.22273590,0.02615812,0.81774944,0.18303908,0.00373943,0.82016299,13.18695831,0.41122793,0.78264746,55.64230546,38.95996650,2.17548387
97.27135600,0.02820571,1.08809554,0.40760857,22.154945093698416,0.25142445,25.226569319208416,6.06453070,4.47063215,2.54984494,42.01694628,0.73973914,24.374777183882852,0.18090172,3.19946798,25.505795657111758,28.89157535505441,36.48020570,1.00065921,3.15862090,16.33652564,1076.00000000,100.63448991,0.43232617,MS,19.50948290,0.10632478,0.63091105,6.40996657,0.46078332,31.57831877,0.00340954,1,47.24294197,2.59220904,0.26862951,3.05054366,26.07481826,0.02621855,0.81946603,0.18318246,0.00376149,0.82109641,13.18455563,0.41185747,1.55320981,55.61876466,38.95352780,2.17703501
214.11174069,0.02825424,1.09273193,0.40962590,22.4342763394318,0.25180809,25.382089921607083,6.07320041,4.46929340,2.55731033,42.14630103,0.72082136,24.467426153507073,0.18147990,3.19496136,25.680944802587653,28.962261853310668,78.74674437,0.97527050,3.15433934,16.38103360,1077.00000000,217.15735318,0.43328799,MS,22.91102070,0.10809234,0.63218586,6.41763962,0.46283365,34.65670347,0.00606784,1,47.39245960,2.58565155,0.26910857,3.06056158,26.09010965,0.02631445,0.82362336,0.18467188,0.00378356,0.82177585,13.20290347,0.41399745,3.71640165,55.69618479,39.17641638,2.17844481
275.34167364,0.02830368,1.09891662,0.41212901,22.7988041719322,0.25223105,25.632448176562743,6.08469376,4.46782204,2.58228771,42.35226614,0.69557041,24.710702055770085,0.18205833,3.18817028,25.93278202773965,29.10168609827146,100.99997849,0.94296783,3.14786835,16.44876605,1078.00000000,278.39285406,0.43428939,MS,24.65710934,0.11064206,0.63350054,6.44629245,0.46556055,36.87517326,0.00781517,1,47.60343899,2.57559816,0.27006568,3.06907169,26.23604019,0.02642518,0.82885093,0.18682031,0.00380563,0.82232557,13.23048811,0.41672193,6.26695014,55.82491611,39.47257525,2.18004568
298.47187195,0.02835425,1.10570446,0.41488976,23.177042784658823,0.25262032,25.922707906088867,6.09659201,4.46676681,2.61969808,42.59022984,0.67005486,25.049275327400196,0.18263699,3.18051611,26.206806893923495,29.269769516066674,109.38769194,0.91135750,3.14055953,16.52445030,1079.00000000,301.54227179,0.43525731,MS,25.01406732,0.11345555,0.63478241,6.49163053,0.46853838,36.83278352,0.00850967,1,47.83124565,2.56436056,0.27137879,3.07439525,26.47727571,0.02653586,0.83432566,0.18923412,0.00382770,0.82274194,13.26180411,0.41943590,8.51090101,55.97939406,39.77141252,2.18146664
336.36489458,0.02840637,1.11350229,0.41799510,23.614359084599755,0.25300491,26.27541903875375,6.11023390,4.46598332,2.66473181,42.87745511,0.64181025,25.483302196342393,0.18321597,3.17127915,26.532725114844443,29.482470932804528,123.04770029,0.87682904,3.13172696,16.61392626,1080.00000000,339.47430751,0.43622089,MS,25.66590438,0.11671158,0.63606085,6.54821341,0.47194136,37.43246478,0.00999791,1,48.09889105,2.55108332,0.27301758,3.07850034,26.80326278,0.02665412,0.84048471,0.19207458,0.00384978,0.82302372,13.29951163,0.42248961,10.35377784,56.16791479,40.11570667,2.18285114
378.90275253,0.02846008,1.12239064,0.42145221,24.123883276744422,0.25336180,26.695005082476502,6.12557512,4.46563686,2.71720520,43.21826692,0.61152332,26.0129527704979,0.18379507,3.16010777,26.916351427246404,29.738526593255234,138.55460866,0.84019750,3.12092207,16.71835567,1081.00000000,382.08456157,0.43715687,MS,26.64699944,0.12047980,0.63731292,6.61490954,0.47580570,38.49341139,0.01176509,1,48.41124778,2.53566600,0.27500270,3.08138051,27.21671694,0.02677837,0.84738794,0.19538802,0.00390605,0.82309500,13.34544011,0.42593573,12.11762488,56.39005667,40.51642609,2.18408086
328.60055936,0.02851532,1.13002109,0.42445574,24.50291015048914,0.25375389,27.032890878357485,6.13370263,4.46527535,2.76928782,43.48763942,0.59270724,26.49922130027021,0.18437436,3.15041211,27.206193598859063,29.935610760719083,120.23875531,0.81897966,3.11150143,16.80094201,1082.00000000,331.73624104,0.43812824,MS,23.78883247,0.12346905,0.63860154,6.68339483,0.47908423,36.05551290,0.00936409,1,48.63767771,2.52343251,0.27700623,3.07940681,27.62857645,0.02687348,0.85301486,0.19809955,0.00396232,0.82297357,13.38587379,0.42855912,13.04576384,56.56217166,40.78905947,2.18546876
290.48665882,0.02857187,1.13666565,0.42712842,24.79954185488236,0.25413154,27.307822243459995,6.13927038,4.46520969,2.80864828,43.70575447,0.57918408,26.926512073171622,0.18495372,3.14258708,27.431792905944775,30.085785101591313,106.37348890,0.80443110,3.10387554,16.86707328,1083.00000000,293.56874171,0.43908526,MS,22.49457142,0.12589138,0.63987727,6.73979258,0.48192375,34.59097074,0.00834201,1,48.81171726,2.51365610,0.27888094,3.07580973,28.00078442,0.02695663,0.85778471,0.20037775,0.00401859,0.82295527,13.41874775,0.43065630,12.90859376,56.69833370,40.98970690,2.18676574
226.70552338,0.02862940,1.14165381,0.42928522,24.969058380168615,0.25448264,27.481630688416764,6.14129456,4.46547367,2.84075527,43.84217154,0.57289284,27.246192762381185,0.18553321,3.13781312,27.558304197810767,30.16337619385346,83.12738782,0.79892350,3.09917776,16.90689855,1084.00000000,229.77760495,0.44001585,MS,20.72660802,0.12743380,0.64112799,6.78804988,0.48403439,32.50856838,0.00632124,1,48.90632439,2.50771305,0.28045946,3.07065540,28.29190325,0.02702267,0.86119435,0.20193807,0.00407484,0.82314718,13.43896336,0.43190913,11.95258621,56.78089928,41.07958864,2.18791292
100.89922766,0.02868739,1.14326897,0.43038392,24.865285593791256,0.25486195,27.444437958689257,6.13754141,4.46560147,2.85915948,43.80952784,0.57667860,27.343808262002266,0.18611292,3.14001919,27.47728285440022,30.096381162690207,37.66718356,0.80541579,3.10120670,16.89558103,1085.00000000,104.22027193,0.44097487,MS,18.37553104,0.12716237,0.64240821,6.82084429,0.48469015,30.49585080,0.00348990,1,48.83913644,2.50924255,0.28133107,3.06378494,28.39988880,0.02706502,0.86193790,0.20203053,0.00413110,0.82404017,13.42977079,0.43155398,9.67305244,56.75653561,40.94320337,2.18918491
34.66968243,0.02874541,1.14317508,0.43091477,24.65535339056099,0.25525355,27.300275333463965,6.13152895,4.46564032,2.86367254,43.69174202,0.58492090,27.279697559285225,0.18669292,3.14530458,27.307002132814382,29.956872878909913,14.27045681,0.81650262,3.10620243,16.85880987,1086.00000000,39.50174683,0.44194647,MS,17.44247508,0.12600950,0.64370191,6.83670378,0.48461348,29.71259794,0.00235184,1,48.70276887,2.51452427,0.28163448,3.05907358,28.36264216,0.02709808,0.86154060,0.20138464,0.00418736,0.82525904,13.40760857,0.43062583,6.77895247,56.67520958,40.72497885,2.19050520
0.00000000,0.02880304,1.14216527,0.43166423,24.344934624098975,0.25562413,27.10539917330187,6.12509157,4.46575812,2.85711347,43.53046208,0.59535595,27.067381412464663,0.18727305,3.15150817,27.117826447817944,29.874409873233677,0.00000026,0.82897889,3.11208134,16.80790052,1087.00000000,0.00000026,0.44289717,MS,15.73240014,0.12396166,0.64497540,6.83804828,0.48411869,27.75367379,0.00173697,1,48.54757452,2.52179298,0.28137559,3.05921952,28.18201376,0.02712786,0.86078969,0.20032952,0.00424361,0.82656810,13.38069605,0.42912546,4.13959760,56.61603805,40.43137664,2.19171092
0.00000000,0.02886014,1.14134291,0.43197840,24.103398434107838,0.25602644,26.919689592660344,6.11601336,4.46557038,2.84123967,43.37536788,0.60924552,26.8217574506602,0.18785333,3.15570738,26.951685926283403,29.775693911290556,0.00000026,0.84603971,3.11600517,16.76029369,1088.00000000,0.00000026,0.44387977,MS,10.59357821,0.12241404,0.64628123,6.82704687,0.48370447,22.99635306,0.00118976,1,48.40254270,2.52861280,0.28106840,3.06073012,27.98854249,0.02714775,0.86027451,0.19934073,0.00429988,0.82745047,13.36275821,0.42829611,2.18122889,56.51325770,40.22209555,2.19306617
0.00000000,0.02891645,1.14053948,0.43241417,23.858464185308204,0.25641368,26.736442335909615,6.10730218,4.46536191,2.82179806,43.22227290,0.62286653,26.556288315089443,0.18843388,3.15961009,26.795249383262252,29.69828329592042,0.00000026,0.86238381,3.11964209,16.71364415,1089.00000000,0.00000026,0.44484756,MS,10.57019815,0.12082616,0.64757235,6.81016143,0.48329927,22.79491773,0.00119110,1,48.26504400,2.53533100,0.28068070,3.06347672,27.77386101,0.02716818,0.85985878,0.19836744,0.00435614,0.82829680,13.34604880,0.42744461,1.65626272,56.42282484,40.01241907,2.19434177
0.00000000,0.02897190,1.13975057,0.43279820,23.629046450827694,0.25678226,26.555704496955133,6.09896877,4.46514754,2.80124948,43.07128741,0.63609745,26.289409687358628,0.18901471,3.16347822,26.642547196891485,29.613362590554427,0.00000026,0.87805851,3.12324545,16.66791560,1090.00000000,0.00000026,0.44579697,MS,10.54538520,0.11935359,0.64884531,6.79142958,0.48290120,22.55155063,0.00119206,1,48.13093268,2.54195101,0.28028463,3.06640408,27.55637049,0.02718902,0.85946594,0.19740927,0.00441242,0.82914335,13.32945969,0.42666774,1.32710846,56.32728895,39.81680930,2.19552114
0.00000000,0.02902673,1.13896244,0.43311751,23.40723354378635,0.25715068,26.375042190824132,6.09079572,4.46483807,2.78061436,42.92011754,0.64893938,26.023791872092623,0.18959575,3.16742100,26.48948174662953,29.520751631129528,0.00000026,0.89310343,3.12692227,16.62277470,1091.00000000,0.00000026,0.44674643,MS,10.52138912,0.11794709,0.65011835,6.77205580,0.48250487,22.52744734,0.00119329,1,47.99659769,2.54852432,0.27989089,3.06930865,27.33883308,0.02721041,0.85907154,0.19645280,0.00446870,0.83000835,13.31254955,0.42595404,1.22827019,56.22533122,39.62947761,2.19669597
0.00000000,0.02908080,1.13817289,0.43344134,23.182929790499472,0.25751995,26.19421843889545,6.08272589,4.46440275,2.76014040,42.76855797,0.66143524,25.755534800607272,0.19017711,3.17137117,26.337000714959025,29.43144084155166,0.00000026,0.90753576,3.13060497,16.57827225,1092.00000000,0.00000026,0.44769706,MS,10.49687592,0.11653770,0.65139270,6.75254129,0.48210936,22.51760125,0.00119456,1,47.86266498,2.55504207,0.27948485,3.07239561,27.11744595,0.02723218,0.85868804,0.19549657,0.00452498,0.83087947,13.29560457,0.42524670,1.18679130,56.12391121,39.44222204,2.19787192
0.00000000,0.02913407,1.13739010,0.43383247,22.954621910788212,0.25787052,26.015417389153146,6.07501479,4.46397364,2.73991706,42.61874284,0.67360655,25.483069737021115,0.19075876,3.17527301,26.188494833804317,29.352777260402398,0.00000026,0.92136926,3.13424187,16.53451377,1093.00000000,0.00000026,0.44862928,MS,10.47101939,0.11510474,0.65264870,6.73303233,0.48171764,22.27210702,0.00119575,1,47.73225877,2.56148419,0.27906091,3.07577717,26.89070731,0.02725429,0.85832919,0.19455221,0.00458127,0.83174805,13.27884343,0.42449672,1.14044747,56.02939520,39.25264753,2.19895336
0.00000000,0.02918662,1.13660575,0.43414301,22.73481033306691,0.25822141,25.83648671880991,6.06741276,4.46343215,2.72004733,42.46858494,0.68537868,25.215705383998692,0.19134069,3.17929122,26.038110072192016,29.26277939860334,0.00000026,0.93462061,3.13799011,16.49134318,1094.00000000,0.00000026,0.44956210,MS,10.44415896,0.11375121,0.65390534,6.71361078,0.48132661,22.25253799,0.00119698,1,47.60054491,2.56787568,0.27865389,3.07891583,26.66771215,0.02727679,0.85795186,0.19360826,0.00463757,0.83263876,13.26159696,0.42380885,1.12249207,55.92680620,39.07125586,2.20003380
0.00000000,0.02923850,1.13581716,0.43453210,22.501482997566235,0.25858033,25.656591665575295,6.05982871,4.46273172,2.70035151,42.31726704,0.69686787,24.939584831776155,0.19192296,3.18325059,25.889192546995915,29.18756637329427,0.00000026,0.94727915,3.14168138,16.44870094,1095.00000000,0.00000026,0.45050329,MS,10.41616310,0.11231731,0.65517041,6.69412239,0.48093528,22.32504295,0.00119821,1,47.46962753,2.57422562,0.27821180,3.08256284,26.43479204,0.02729973,0.85760536,0.19266030,0.00469387,0.83352686,13.24460161,0.42307326,1.08913863,55.83227191,38.88048279,2.20115159
0.00000000,0.02928961,1.13503108,0.43492274,22.269024883381327,0.25893150,25.47750001899125,6.05244319,4.46196805,2.68118958,42.16651850,0.70801698,24.663115542172473,0.19250559,3.18722747,25.74137267689267,29.11327704465339,0.00000026,0.95937610,3.14538947,16.40671069,1096.00000000,0.00000026,0.45143709,MS,10.38678330,0.11090193,0.65642801,6.67489136,0.48054611,22.20654292,0.00119943,1,47.33982014,2.58051146,0.27776646,3.08627837,26.20026954,0.02732297,0.85726462,0.19171779,0.00475017,0.83442162,13.22753051,0.42234188,1.05221013,55.73797956,38.69149351,2.20222991
