t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
839,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.26215337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.82558836,NA,NA,NA,NA
839,1,MS,roots,0.17498679,35.97063280,2.27951995,4.56615968,0.51487608,14.57667232,NA,0.15562023,0.00118096,NA,0.64634172,0.83921979,NA,NA,NA,0.36575160,6.04287708,NA,1.38230474,NA,0.96940106,NA,NA,86.63389749,NA,NA,8.51631302,179.85316401,2.11390375,NA,NA,2.27951995,12.91887293,0.00048996,NA,0.23615286,38.26656430,NA,0.00000000,0.00662917,0.00000000,NA,NA,NA,526.89661896,17.54767511,1.85131312,NA,NA
839,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17172766,NA
840,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.18177851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175.19772310,NA,NA,NA,NA
840,1,MS,roots,0.17651258,42.32443964,2.42182269,4.92024674,0.59036839,14.74344853,NA,0.18995053,0.00118343,NA,0.64843695,0.86292038,NA,NA,NA,0.36906773,6.09556774,NA,1.38388942,NA,0.95563965,NA,NA,86.95271282,NA,NA,9.93678684,211.62219822,2.17360298,NA,NA,2.42182269,12.54605224,0.00049424,NA,0.23664709,34.92346626,NA,0.00000000,0.00782703,0.00000000,NA,NA,NA,539.62623528,17.70068146,1.88042507,NA,NA
840,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17437513,NA
841,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.17369715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230.84198827,NA,NA,NA,NA
841,1,MS,roots,0.17920480,48.50665535,2.67699531,5.26475080,0.67993237,14.92382662,NA,0.23267848,0.00118594,NA,0.65094026,0.89439666,NA,NA,NA,0.37534621,6.18853903,NA,1.38629255,NA,0.93810022,NA,NA,87.38709023,NA,NA,11.26588485,242.53327675,2.25288832,NA,NA,2.67699531,12.07629445,0.00050177,NA,0.23714887,31.23145838,NA,0.00000000,0.00936511,0.00000000,NA,NA,NA,558.07519204,17.97065717,1.92068313,NA,NA
841,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.17814762,NA
842,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.48522147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281.04061593,NA,NA,NA,NA
842,1,MS,roots,0.18286637,52.46098160,2.91766356,3.94594514,0.53264855,15.04306669,NA,0.26342753,0.00118850,NA,0.65441900,0.92754648,NA,NA,NA,0.38317932,6.31498519,NA,1.39069851,NA,0.93070398,NA,NA,87.81062485,NA,NA,11.97538973,262.30490799,2.33638912,NA,NA,2.91766356,11.75731221,0.00051203,NA,0.23766089,29.09141283,NA,0.00000000,0.00753553,0.00000000,NA,NA,NA,581.04593635,18.33783923,1.96514481,NA,NA
842,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18275341,NA
843,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.29485298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323.47372889,NA,NA,NA,NA
843,1,MS,roots,0.18711110,54.10585549,3.06543351,3.25395376,0.45065706,15.13000284,NA,0.27358877,0.00119112,NA,0.65834107,0.96099045,NA,NA,NA,0.39129827,6.46156987,NA,1.39595595,NA,0.92877064,NA,NA,88.14550590,NA,NA,12.12037185,270.52927746,2.42063085,NA,NA,3.06543351,11.52238050,0.00052391,NA,0.23818480,27.78778178,NA,0.00000000,0.00650556,0.00000000,NA,NA,NA,606.23066611,18.76350078,2.01062979,NA,NA
843,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18284520,NA
844,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.45925187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354.41294955,NA,NA,NA,NA
844,1,MS,roots,0.19142537,53.13672582,2.83395817,2.47464805,0.34391155,15.18203022,NA,0.29336583,0.00119380,NA,0.66255665,0.99162833,NA,NA,NA,0.39872807,6.61055616,NA,1.40174035,NA,0.93375285,NA,NA,88.75701400,NA,NA,11.66361399,265.68362911,2.49780435,NA,NA,3.48551624,11.39768056,0.00053599,NA,0.23872079,27.39237105,NA,0.00000000,0.00501893,0.00000000,NA,NA,NA,631.32410065,19.19613623,2.05291305,NA,NA
844,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18364974,NA
845,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.65276708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359.70712690,NA,NA,NA,NA
845,1,MS,roots,0.19542298,47.36282117,1.98921174,1.36145265,0.18437343,15.18723222,NA,0.33216398,0.00119654,NA,0.66694119,1.01477229,NA,NA,NA,0.40636417,6.74860706,NA,1.40778965,NA,0.94868465,NA,NA,90.04645149,NA,NA,10.21528998,236.81410586,2.55610148,NA,NA,4.57953074,11.43758518,0.00054718,NA,0.23926798,28.20882634,NA,0.00000000,0.00268130,0.00000000,NA,NA,NA,652.98921845,19.59701687,2.08807765,NA,NA
845,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18345794,NA
846,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.40747343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344.51981435,NA,NA,NA,NA
846,1,MS,roots,0.19869097,39.35760127,1.49512563,0.86487253,0.11288095,15.17173310,NA,0.33480584,0.00119932,NA,0.67071269,1.02824522,NA,NA,NA,0.41536000,6.86146154,NA,1.41246640,NA,0.96555655,NA,NA,91.34472677,NA,NA,8.40233229,196.78800633,2.59003833,NA,NA,5.67911505,11.55366212,0.00055633,NA,0.23982431,29.56634179,NA,0.00000000,0.00162511,0.00000000,NA,NA,NA,667.59989469,19.92473060,2.11431791,NA,NA
846,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18148234,NA
847,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.75101365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.02172430,NA,NA,NA,NA
847,1,MS,roots,0.20087989,31.49331664,1.07291377,0.55508989,0.06952115,15.14374074,NA,0.31347206,0.00120213,NA,0.67367668,1.03189745,NA,NA,NA,0.42253949,6.93705215,NA,1.41538879,NA,0.98178479,NA,NA,92.57754593,NA,NA,6.66573790,157.46658319,2.59923790,NA,NA,6.71105432,11.71760688,0.00056246,NA,0.24038678,31.24868625,NA,0.00000000,0.00098687,0.00000000,NA,NA,NA,674.23347254,20.14423523,2.12811362,NA,NA
847,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18076608,NA
848,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.77515194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291.37719816,NA,NA,NA,NA
848,1,MS,roots,0.20199965,23.45145597,0.80777177,0.39910956,0.04798878,15.11011288,NA,0.26012602,0.00120496,NA,0.67548281,1.02387850,NA,NA,NA,0.42699362,6.97572127,NA,1.41585214,NA,0.99474313,NA,NA,93.50647687,NA,NA,4.97359356,117.25727985,2.57903904,NA,NA,7.43798562,11.90700174,0.00056560,NA,0.24095238,33.07511064,NA,0.00000000,0.00067038,0.00000000,NA,NA,NA,670.56572196,20.25652497,2.12635493,NA,NA
848,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18033231,NA
849,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.78616776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266.14159485,NA,NA,NA,NA
849,1,MS,roots,0.20180226,20.90784954,0.86363660,0.42058679,0.04876280,15.07812863,NA,0.25036834,0.00120778,NA,0.67685780,1.01292250,NA,NA,NA,0.42932569,6.96890464,NA,1.41541497,NA,1.00513686,NA,NA,94.22261654,NA,NA,4.44086628,104.53924770,2.55144207,NA,NA,7.95232303,12.09894856,0.00056505,NA,0.24151742,34.85468063,NA,0.00000000,0.00067038,0.00000000,NA,NA,NA,664.08545583,20.23673043,2.11910599,NA,NA
849,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18015917,NA
850,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.85447300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.49106532,NA,NA,NA,NA
850,1,MS,roots,0.20122170,19.08359279,0.90229438,0.44110680,0.04950756,15.04792572,NA,0.24201931,0.00121060,NA,0.67788866,0.99991515,NA,NA,NA,0.43012839,6.94885620,NA,1.41427139,NA,1.01329131,NA,NA,94.78598992,NA,NA,4.06226540,95.41796393,2.51867795,NA,NA,8.31447471,12.29289317,0.00056342,NA,0.24208084,36.58245322,NA,0.00000000,0.00066988,0.00000000,NA,NA,NA,655.60905685,20.17851254,2.10793219,NA,NA
850,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18037956,NA
851,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.97989717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217.46999638,NA,NA,NA,NA
851,1,MS,roots,0.20033943,17.73919561,0.92972446,0.46126879,0.05029439,15.01961585,NA,0.23535750,0.00121341,NA,0.67863701,0.98548426,NA,NA,NA,0.42980475,6.91838848,NA,1.41255947,NA,1.01945359,NA,NA,95.23909437,NA,NA,3.78687593,88.69597805,2.48232810,NA,NA,8.56723973,12.48826935,0.00056095,NA,0.24264179,38.25456323,NA,0.00000000,0.00066988,0.00000000,NA,NA,NA,645.72380959,20.09003851,2.09392601,NA,NA
851,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18060128,NA
852,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.15217100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.02594182,NA,NA,NA,NA
852,1,MS,roots,0.19921046,16.75420272,0.94866436,0.48073014,0.05108470,14.99325244,NA,0.23069931,0.00121619,NA,0.67914875,0.97008728,NA,NA,NA,0.42864563,6.87940131,NA,1.41038243,NA,1.02382454,NA,NA,95.61290495,NA,NA,3.58875721,83.77101362,2.44354478,NA,NA,8.74183984,12.68461041,0.00055779,NA,0.24319958,39.86888828,NA,0.00000000,0.00066988,0.00000000,NA,NA,NA,634.86344781,19.97682519,2.07788165,NA,NA
852,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18082305,NA
853,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.36180617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.98999636,NA,NA,NA,NA
853,1,MS,roots,0.19787419,16.01219145,0.96143626,0.49948194,0.05187735,14.96885867,NA,0.22758926,0.00121897,NA,0.67945486,0.95402908,NA,NA,NA,0.42685781,6.83325552,NA,1.40781091,NA,1.02655384,NA,NA,95.92851410,NA,NA,3.44325265,80.06095725,2.40309591,NA,NA,8.85957479,12.88149285,0.00055405,NA,0.24375363,41.42425203,NA,0.00000000,0.00066987,0.00000000,NA,NA,NA,623.32118865,19.84282425,2.06034175,NA,NA
853,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18104511,NA
854,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.60143928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1148.35706412,NA,NA,NA,NA
854,1,MS,roots,0.19635525,15.44246575,0.96987202,0.51751232,0.05267016,14.94643689,NA,0.22575818,0.00122171,NA,0.67958246,0.93756644,NA,NA,NA,0.42459457,6.78080138,NA,1.40490647,NA,1.02777469,NA,NA,96.20271197,NA,NA,3.33506255,77.21232876,2.36162831,NA,NA,8.93741741,13.07851106,0.00054979,NA,0.24430342,42.92010886,NA,0.00000000,0.00066987,0.00000000,NA,NA,NA,611.34336237,19.69050469,2.04174347,NA,NA
854,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18126752,NA
855,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.86652721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.09818518,NA,NA,NA,NA
855,1,MS,roots,0.19467610,14.99564674,0.97515377,0.53481669,0.05346117,14.92596966,NA,0.22493471,0.00122444,NA,0.67954914,0.92086265,NA,NA,NA,0.42196908,6.72281467,NA,1.40171009,NA,1.02758378,NA,NA,96.44631180,NA,NA,3.25364692,74.97823370,2.31955329,NA,NA,8.98634114,13.27529894,0.00054509,NA,0.24484852,44.35649900,NA,0.00000000,0.00066985,0.00000000,NA,NA,NA,599.08939310,19.52211936,2.02238087,NA,NA
855,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18149015,NA
856,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15345172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104.13109963,NA,NA,NA,NA
856,1,MS,roots,0.19284997,14.62801039,0.97811525,0.55139974,0.05424904,14.90742840,NA,0.22475465,0.00122714,NA,0.67936722,0.90403049,NA,NA,NA,0.41905642,6.65975239,NA,1.39825119,NA,1.02605356,NA,NA,96.66683227,NA,NA,3.18978966,73.14005196,2.27715490,NA,NA,9.01401164,13.47150750,0.00053998,NA,0.24538850,45.73378581,NA,0.00000000,0.00066982,0.00000000,NA,NA,NA,586.67107878,19.33899527,2.00245413,NA,NA
856,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18171293,NA
857,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.45987985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.39407154,NA,NA,NA,NA
857,1,MS,roots,0.19088550,14.30972554,0.97930826,0.56725825,0.05503144,14.89077597,NA,0.22494399,0.00122981,NA,0.67904471,0.88714455,NA,NA,NA,0.41590821,6.59191247,NA,1.39454993,NA,1.02323511,NA,NA,96.86937504,NA,NA,3.13720239,71.54862768,2.23462102,NA,NA,9.02566891,13.66680266,0.00053448,NA,0.24592298,47.05256587,NA,0.00000000,0.00066977,0.00000000,NA,NA,NA,574.16445207,19.14199755,1.98209746,NA,NA
857,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18193593,NA
858,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.00162624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.74957272,NA,NA,NA,NA
858,1,MS,roots,0.18878758,14.01327021,1.01752280,0.60756167,0.05823796,14.87697709,NA,0.22421713,0.00123245,NA,0.67857768,0.87028726,NA,NA,NA,0.41255260,6.51946433,NA,1.39060175,NA,1.01903989,NA,NA,97.01828288,NA,NA,3.10462764,70.06635104,2.19215935,NA,NA,8.98578918,13.85843706,0.00052861,NA,0.24645158,48.28863715,NA,0.00000000,0.00069899,0.00000000,NA,NA,NA,561.59977338,18.93161824,1.96141754,NA,NA
858,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18215906,NA
859,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.08090110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.87483044,NA,NA,NA,NA
859,1,MS,roots,0.18655432,15.79553790,2.39223147,1.71126636,0.16471855,14.90896993,NA,0.21531631,0.00123507,NA,0.67812633,0.85861971,NA,NA,NA,0.40956633,6.44234238,NA,1.38673762,NA,1.01074490,NA,NA,95.73363382,NA,NA,3.72407522,78.97768951,2.16277004,NA,NA,7.51458580,13.94249180,0.00052235,NA,0.24697393,48.37956647,NA,0.00000000,0.00196509,0.00000000,NA,NA,NA,551.26768794,18.70766681,1.94631237,NA,NA
859,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18242636,NA
860,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.38841700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.63615411,NA,NA,NA,NA
860,1,MS,roots,0.18464718,17.80200711,2.50811341,2.23779819,0.21797987,14.96343096,NA,0.19586731,0.00123765,NA,0.67769352,0.84962944,NA,NA,NA,0.40091326,6.37648269,NA,1.38295747,NA,1.00053742,NA,NA,94.36943728,NA,NA,4.31408120,89.01003554,2.14012453,NA,NA,5.96574208,13.97107227,0.00051701,NA,0.24749095,47.90498741,NA,0.00000000,0.00259518,0.00000000,NA,NA,NA,542.21495846,18.51641943,1.92823622,NA,NA
860,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18458772,NA
861,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.80137876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.64106175,NA,NA,NA,NA
861,1,MS,roots,0.18291556,22.69666015,2.94385367,3.85383924,0.38915356,15.08631194,NA,0.16407656,0.00124021,NA,0.67744663,0.84876067,NA,NA,NA,0.39313633,6.31668395,NA,1.37959867,NA,0.98526895,NA,NA,92.46735015,NA,NA,5.64416257,113.48330076,2.13793619,NA,NA,3.88073939,13.82341395,0.00051216,NA,0.24800311,45.72296279,NA,0.00000000,0.00468260,0.00000000,NA,NA,NA,536.82148862,18.34277219,1.91934363,NA,NA
861,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.18617940,NA
862,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.31128063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098.52577546,NA,NA,NA,NA
