t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,Ksoil,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,SRWC,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Tr,Tsoil,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,green_area,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,soil_water_potential,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi,total_water_potential,xylem_water_potential
1577,1,MS,roots,0.20373472,6.28601527,3.16140550,1.27970362,0.06282310,38.52114806,NA,0.09719331,0.00292854,NA,1.34565702,1.19034729,NA,NA,NA,0.62096430,7.03563896,NA,1.16042372,NA,0.31419731,NA,NA,218.63081401,NA,NA,3.78982026,31.43007633,2.99835590,NA,NA,9.44907089,5.05969498,0.00057046,NA,0.58566948,34.42395858,NA,0.00000000,0.00206527,0.00000000,NA,NA,NA,611.12236931,20.43051760,3.15696862,NA,NA
1577,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545877,NA
1578,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.61264307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273.38690834,NA,NA,NA,NA
1578,1,MS,roots,0.19501912,5.90329115,3.10656653,1.34910250,0.06592289,38.52364184,NA,0.08974050,0.00293127,NA,1.33881142,1.16124428,NA,NA,NA,0.60963530,6.73466021,NA,1.15344501,NA,0.30156733,NA,NA,218.41460894,NA,NA,3.65338027,29.51645575,2.92504857,NA,NA,9.03784671,5.16792988,0.00054605,NA,0.58621553,35.32415375,NA,0.00000000,0.00212178,0.00000000,NA,NA,NA,594.52579219,19.55651716,3.10969100,NA,NA
1578,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545844,NA
1579,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.21808592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.51846514,NA,NA,NA,NA
1579,1,MS,roots,0.18632795,6.80896718,4.96358823,3.02516413,0.15202211,38.59336982,NA,0.07360109,0.00293388,NA,1.32991112,1.13887166,NA,NA,NA,0.59985020,6.43452529,NA,1.14475820,NA,0.28453408,NA,NA,215.84084201,NA,NA,4.36885685,34.04483592,2.86869436,NA,NA,6.27775182,5.18097153,0.00052172,NA,0.58673725,34.43498100,NA,0.00000000,0.00488064,0.00000000,NA,NA,NA,580.76594498,18.68496706,3.06863298,NA,NA
1579,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03550321,NA
1580,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.96388672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.60447733,NA,NA,NA,NA
1580,1,MS,roots,0.17903850,7.78254661,4.45337365,3.56482370,0.18624622,38.68577272,NA,0.06246629,0.00293639,NA,1.32076600,1.12095927,NA,NA,NA,0.58506184,6.18279635,NA,1.13591576,NA,0.26749093,NA,NA,214.31157604,NA,NA,5.04356186,38.91273303,2.82357498,NA,NA,4.56944735,5.14941697,0.00050131,NA,0.58723856,32.91964237,NA,0.00000000,0.00601604,0.00000000,NA,NA,NA,569.29802608,17.95398121,3.02678711,NA,NA
1580,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03775105,NA
1581,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.89947784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292.35871265,NA,NA,NA,NA
1581,1,MS,roots,0.17290666,10.47439936,4.30497489,5.05425815,0.28449138,38.84224018,NA,0.08009494,0.00293881,NA,1.31037591,1.11370329,NA,NA,NA,0.57652032,5.97104341,NA,1.12605148,NA,0.24844541,NA,NA,214.22001024,NA,NA,6.64191980,52.37199680,2.80529796,NA,NA,4.30497489,5.00589355,0.00048414,NA,0.58772270,29.70409912,NA,0.00000000,0.00945298,0.00000000,NA,NA,NA,562.98219685,17.33908012,3.00059952,NA,NA
1581,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03864865,NA
1582,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.29890129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358.79694818,NA,NA,NA,NA
1582,1,MS,roots,0.16946975,13.98119194,4.84475302,5.43888684,0.33516350,39.01609486,NA,0.12000609,0.00294118,NA,1.30163228,1.12042803,NA,NA,NA,0.57692123,5.85235535,NA,1.11763542,NA,0.23277768,NA,NA,214.92925812,NA,NA,8.50412444,69.90595972,2.82223686,NA,NA,4.84475302,4.79912759,0.00047452,NA,0.58819721,26.01130045,NA,0.00000000,0.01161650,0.00000000,NA,NA,NA,564.43318281,16.99442647,2.99898155,NA,NA
1582,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04138049,NA
1583,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.99064978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1438.06035780,NA,NA,NA,NA
1583,1,MS,roots,0.17013288,17.77940262,5.69894740,5.12203091,0.34513431,39.17625981,NA,0.17641910,0.00294356,NA,1.29623170,1.14153858,NA,NA,NA,0.58494099,5.87525539,NA,1.11209758,NA,0.22296328,NA,NA,215.95358538,NA,NA,10.26109432,88.89701309,2.87541203,NA,NA,5.69894740,4.57390413,0.00047637,NA,0.58867359,22.67188278,NA,0.00000000,0.01255111,0.00000000,NA,NA,NA,574.33622476,17.06092500,3.02271126,NA,NA
1583,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04309338,NA
1584,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.27031632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530.66052371,NA,NA,NA,NA
1584,1,MS,roots,0.17524877,21.91020679,6.62213342,5.02182279,0.37129579,39.33082888,NA,0.24459974,0.00294602,NA,1.29270872,1.17805827,NA,NA,NA,0.59944529,6.05192413,NA,1.10815134,NA,0.21678267,NA,NA,217.05202017,NA,NA,11.90014689,109.55103396,2.96740118,NA,NA,6.62213342,4.31621979,0.00049070,NA,0.58916428,19.49805905,NA,0.00000000,0.01430861,0.00000000,NA,NA,NA,593.18261260,17.57394649,3.07021228,NA,NA
1584,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04382064,NA
1585,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.31736731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633.69328170,NA,NA,NA,NA
1585,1,MS,roots,0.18501037,26.22599470,7.51534648,4.93773489,0.40246555,39.48123710,NA,0.31749081,0.00294861,NA,1.28882000,1.22947349,NA,NA,NA,0.61935785,6.38902485,NA,1.10384724,NA,0.21181212,NA,NA,218.13024360,NA,NA,13.34962457,131.12997351,3.09691056,NA,NA,7.51534648,4.02082632,0.00051803,NA,0.58968231,16.47634335,NA,0.00000000,0.01664924,0.00000000,NA,NA,NA,620.79730631,18.55284011,3.13765135,NA,NA
1585,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04521459,NA
1586,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.69429271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1724.86966181,NA,NA,NA,NA
1586,1,MS,roots,0.19917075,29.21834916,8.19846840,3.77579985,0.32060056,39.57524177,NA,0.36558140,0.00295140,NA,1.29443645,1.29036610,NA,NA,NA,0.64280920,6.87802999,NA,1.10761012,NA,0.21831395,NA,NA,219.01253627,NA,NA,14.03385370,146.09174579,3.25029245,NA,NA,8.19846840,3.81411514,0.00055768,NA,0.59023999,15.00323657,NA,0.00000000,0.01398143,0.00000000,NA,NA,NA,655.24589606,19.97284307,3.22761176,NA,NA
1586,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04706577,NA
1587,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.79364561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804.54903080,NA,NA,NA,NA
1587,1,MS,roots,0.21648036,31.03593158,8.58927274,3.20836768,0.27344664,39.64098044,NA,0.38449526,0.00295443,NA,1.30640173,1.35561945,NA,NA,NA,0.66702047,7.47578826,NA,1.11670165,NA,0.23167482,NA,NA,219.61982097,NA,NA,14.17119796,155.17965792,3.41465856,NA,NA,8.58927274,3.66406538,0.00060614,NA,0.59084614,14.35890159,NA,0.00000000,0.01241339,0.00000000,NA,NA,NA,693.31435618,21.70865001,3.32904166,NA,NA
1587,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04494918,NA
1588,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.74777444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864.53358637,NA,NA,NA,NA
1588,1,MS,roots,0.23505025,31.28202589,8.66367584,2.63221027,0.21695210,39.67947073,NA,0.37048329,0.00295772,NA,1.32491032,1.41913596,NA,NA,NA,0.68959738,8.11706874,NA,1.13126254,NA,0.25229578,NA,NA,219.92927432,NA,NA,13.73630960,156.41012944,3.57464977,NA,NA,8.66367584,3.58408821,0.00065814,NA,0.59150428,14.52385393,NA,0.00000000,0.01006853,0.00000000,NA,NA,NA,731.52377163,23.57083938,3.43364366,NA,NA
1588,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04370716,NA
1589,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.45978118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.89782566,NA,NA,NA,NA
1589,1,MS,roots,0.25302419,28.31997454,8.34294105,1.75492666,0.13419766,39.68140902,NA,0.30914080,0.00296126,NA,1.35000636,1.47137364,NA,NA,NA,0.70752795,8.73776880,NA,1.15131159,NA,0.28202707,NA,NA,219.86156373,NA,NA,12.25001916,141.59987272,3.70623083,NA,NA,8.34294105,3.60351339,0.00070847,NA,0.59221274,15.73934464,NA,0.00000000,0.00619441,0.00000000,NA,NA,NA,764.28565297,25.37326609,3.52890795,NA,NA
1589,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.04184723,NA
1590,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.78114440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858.81114715,NA,NA,NA,NA
1590,1,MS,roots,0.26786074,24.15513348,6.50943513,1.34399176,0.09464130,39.66694316,NA,0.28837371,0.00296501,NA,1.37328918,1.50596436,NA,NA,NA,0.71850674,9.25012420,NA,1.16968627,NA,0.31239128,NA,NA,221.18194525,NA,NA,10.44670409,120.77566739,3.79336111,NA,NA,9.39546184,3.68087904,0.00075001,NA,0.59296275,17.45878209,NA,0.00000000,0.00427671,0.00000000,NA,NA,NA,786.99488125,26.86107496,3.59776028,NA,NA
1590,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03877334,NA
1591,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.75690667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817.74042473,NA,NA,NA,NA
1591,1,MS,roots,0.27780863,19.76167201,5.25997714,1.07338202,0.06990821,39.64246408,NA,0.26271273,0.00296890,NA,1.39201470,1.52133837,NA,NA,NA,0.72799278,9.59365814,NA,1.18408225,NA,0.33949092,NA,NA,222.67564622,NA,NA,8.62967527,98.80836006,3.83208657,NA,NA,10.61135417,3.80024156,0.00077786,NA,0.59374062,19.48874079,NA,0.00000000,0.00305984,0.00000000,NA,NA,NA,798.20304369,27.85864977,3.64134585,NA,NA
1591,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03725254,NA
1592,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.54038831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.76639094,NA,NA,NA,NA
1592,1,MS,roots,0.28258532,14.79831332,3.89339712,0.81161320,0.04924956,39.60945780,NA,0.21617860,0.00297286,NA,1.40414162,1.51178834,NA,NA,NA,0.73026662,9.75861309,NA,1.19280813,NA,0.35913246,NA,NA,223.94706152,NA,NA,6.60596561,73.99156662,3.80803109,NA,NA,11.60018415,3.95398086,0.00079124,NA,0.59453186,21.76345253,NA,0.00000000,0.00207180,0.00000000,NA,NA,NA,794.08024748,28.33765599,3.64619659,NA,NA
1592,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03628897,NA
1593,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.57411914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732.98381239,NA,NA,NA,NA
1593,1,MS,roots,0.28071981,13.14122169,4.02155351,0.89154923,0.05123608,39.58055768,NA,0.20048492,0.00297679,NA,1.41203733,1.49572285,NA,NA,NA,0.72960720,9.69419092,NA,1.19793173,NA,0.37289302,NA,NA,224.61544784,NA,NA,6.01234022,65.70610847,3.76756385,NA,NA,11.98785065,4.11546945,0.00078602,NA,0.59531787,23.91857541,NA,0.00000000,0.00207080,0.00000000,NA,NA,NA,785.76981978,28.15058298,3.63736737,NA,NA
1593,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545482,NA
1594,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.84184662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.50947151,NA,NA,NA,NA
1594,1,MS,roots,0.27700894,11.78979402,4.03195690,0.96721857,0.05330639,39.55572032,NA,0.18296672,0.00298066,NA,1.41672307,1.47491409,NA,NA,NA,0.72529797,9.56604189,NA,1.20034308,NA,0.38152359,NA,NA,224.92248148,NA,NA,5.54217862,58.94897011,3.71514884,NA,NA,12.01787536,4.28141301,0.00077563,NA,0.59609350,25.94650986,NA,0.00000000,0.00207097,0.00000000,NA,NA,NA,774.39369648,27.77845601,3.61693514,NA,NA
1594,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545370,NA
1595,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.28357185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.56361975,NA,NA,NA,NA
1595,1,MS,roots,0.27189200,10.71046071,3.97583653,1.03801483,0.05539474,39.53482030,NA,0.16680755,0.00298447,NA,1.41893613,1.45078258,NA,NA,NA,0.71857643,9.38933708,NA,1.20068468,NA,0.38576599,NA,NA,225.02637555,NA,NA,5.18048746,53.55230355,3.65436419,NA,NA,11.84987743,4.44887186,0.00076130,NA,0.59685479,27.84398586,NA,0.00000000,0.00207109,0.00000000,NA,NA,NA,760.86274160,27.26532980,3.58829514,NA,NA
1595,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545330,NA
1596,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.82826073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1603.78774654,NA,NA,NA,NA
1596,1,MS,roots,0.26572392,9.82145158,3.88174983,1.10392995,0.05747711,39.51771947,NA,0.15237177,0.00298819,NA,1.41912667,1.42408779,NA,NA,NA,0.71019357,9.17633272,NA,1.19935083,NA,0.38614915,NA,NA,225.01077782,NA,NA,4.89386930,49.10725789,3.58712289,NA,NA,11.56855578,4.61575285,0.00074403,NA,0.59759882,29.60981041,NA,0.00000000,0.00207125,0.00000000,NA,NA,NA,745.67626449,26.64679475,3.55340802,NA,NA
1596,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545285,NA
1597,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.42195052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1561.94776734,NA,NA,NA,NA
1597,1,MS,roots,0.25868912,9.09603055,3.77467931,1.16501796,0.05952730,39.50424241,NA,0.14025665,0.00299181,NA,1.41772699,1.39582003,NA,NA,NA,0.70073858,8.93339754,NA,1.19671741,NA,0.38334042,NA,NA,224.94904803,NA,NA,4.67110038,45.48015276,3.51591947,NA,NA,11.24813687,4.77983311,0.00072433,NA,0.59832315,31.24464998,NA,0.00000000,0.00207150,0.00000000,NA,NA,NA,729.47267813,25.94134475,3.51428560,NA,NA
1597,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545247,NA
1598,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.02014728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.78718476,NA,NA,NA,NA
1598,1,MS,roots,0.25105035,8.48621171,3.66280959,1.22126666,0.06152202,39.49419722,NA,0.12998311,0.00299533,NA,1.41498287,1.36641584,NA,NA,NA,0.69058223,8.66960552,NA,1.19299948,NA,0.37778604,NA,NA,224.86596661,NA,NA,4.49257816,42.43105854,3.44185349,NA,NA,10.91400511,4.93965323,0.00070294,NA,0.59902609,32.75086832,NA,0.00000000,0.00207164,0.00000000,NA,NA,NA,712.54303309,25.17532940,3.47198094,NA,NA
1598,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545207,NA
1599,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.60539424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480.41954901,NA,NA,NA,NA
1599,1,MS,roots,0.24292572,7.95105356,3.55869163,1.27282439,0.06344074,39.48736775,NA,0.12124110,0.00299873,NA,1.41120035,1.33663500,NA,NA,NA,0.68005659,8.38903496,NA,1.18846086,NA,0.37010311,NA,NA,224.79819024,NA,NA,4.33976012,39.75526780,3.36683879,NA,NA,10.60330301,5.09348551,0.00068019,NA,0.59970628,34.13200606,NA,0.00000000,0.00207173,0.00000000,NA,NA,NA,695.37003885,24.36059147,3.42789194,NA,NA
1599,1,MS,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11900251,NA,NA,NA,NA,NA,-0.03545168,NA
1600,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.15392210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441.05417706,NA,NA,NA,NA
1600,1,MS,roots,0.23453752,7.48781727,3.46055933,1.31980469,0.06527069,39.48354259,NA,0.11386633,0.00300201,NA,1.40650128,1.30662418,NA,NA,NA,0.66932099,8.09936241,NA,1.18320782,NA,0.36061427,NA,NA,224.74054580,NA,NA,4.21281503,37.43908636,3.29124478,NA,NA,10.31112104,5.24051312,0.00065671,NA,0.60036299,35.39254256,NA,0.00000000,0.00207169,0.00000000,NA,NA,NA,678.05636206,23.51942266,3.38244645,NA,NA
