t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC_optimal,PARi,SRWC
3755,142,23,7,0,10,0.75,400,3,80,0,80
3756,142,24,7,0,10,0.75,400,3,80,0,80
3757,143,1,7,0,10,0.75,400,3,80,0,80
3758,143,2,7,0,10,0.75,400,3,80,0,80
3759,143,3,7,0,10,0.75,400,3,80,0,80
3760,143,4,7,0,10,0.75,400,3,80,0,80
3761,143,5,7,78.55555556,10,0.75,400,3,80,0,80
3762,143,6,7,303,10,0.75,400,3,80,3.206349206,80
3763,143,7,13,505,10,0.75,400,3,80,81.76190476,80
3764,143,8,13,695.7777778,10,0.75,400,3,80,138.2698413,80
3765,143,9,13,886.5555556,10,0.75,400,3,80,338.6666667,80
3766,143,10,13,1402.777778,10,0.75,400,3,80,474.3333333,80
3767,143,11,13,1761.888889,10,0.75,400,3,80,535.650794,80
3768,143,12,13,1907.777778,10,0.75,400,3,80,649.476191,80
3769,143,13,13,1874.111111,10,0.75,400,3,80,795.968254,80
3770,143,14,13,1829.222222,10,0.75,400,3,80,635.650793,80
3771,143,15,13,1054.888889,10,0.75,400,3,80,529.4444444,80
3772,143,16,13,909,10,0.75,400,3,80,379.3492063,80
3773,143,17,13,538.6666667,10,0.75,400,3,80,148.4920635,80
3774,143,18,13,426.4444444,10,0.75,400,3,80,52.9047619,80
3775,143,19,13,101,10,0.75,400,3,80,0,80
3776,143,20,7,0,10,0.75,400,3,80,0,80
3777,143,21,7,0,10,0.75,400,3,80,0,80
3778,143,22,7,0,10,0.75,400,3,80,0,80
3779,143,23,7,0,10,0.75,400,3,80,0,80
3780,143,24,7,0,10,0.75,400,3,80,0,80
3781,144,1,7,0,10,0.75,400,3,80,0,80
3782,144,2,7,0,10,0.75,400,3,80,0,80
3783,144,3,7,0,10,0.75,400,3,80,0,80
3784,144,4,7,0,10,0.75,400,3,80,0,80
3785,144,5,7,11.22222222,10,0.75,400,3,80,0,80
3786,144,6,7,67.33333333,10,0.75,400,3,80,3.206349206,80
3787,144,7,13,157.1111111,10,0.75,400,3,80,81.76190476,80
3788,144,8,13,291.7777778,10,0.75,400,3,80,138.2698413,80
3789,144,9,13,493.7777778,10,0.75,400,3,80,338.6666667,80
3790,144,10,13,864.1111111,10,0.75,400,3,80,474.3333333,80
3791,144,11,13,998.7777778,10,0.75,400,3,80,535.650794,80
3792,144,12,13,538.6666667,10,0.75,400,3,80,649.476191,80
3793,144,13,13,505,10,0.75,400,3,80,795.968254,80
3794,144,14,13,583.5555556,10,0.75,400,3,80,635.650793,80
3795,144,15,13,1021.222222,10,0.75,400,3,80,529.4444444,80
3796,144,16,13,448.8888889,10,0.75,400,3,80,379.3492063,80
3797,144,17,13,617.2222222,10,0.75,400,3,80,148.4920635,80
3798,144,18,13,202,10,0.75,400,3,80,52.9047619,80
3799,144,19,13,56.11111111,10,0.75,400,3,80,0,80
3800,144,20,7,11.22222222,10,0.75,400,3,80,0,80
3801,144,21,7,0,10,0.75,400,3,80,0,80
3802,144,22,7,0,10,0.75,400,3,80,0,80
3803,144,23,7,0,10,0.75,400,3,80,0,80
3804,144,24,7,0,10,0.75,400,3,80,0,80
3805,145,1,7,0,10,0.75,400,3,80,0,80
3806,145,2,7,0,10,0.75,400,3,80,0,80
3807,145,3,7,0,10,0.75,400,3,80,0,80
3808,145,4,7,0,10,0.75,400,3,80,0,80
3809,145,5,7,22.44444444,10,0.75,400,3,80,0,80
3810,145,6,7,78.55555556,10,0.75,400,3,80,3.206349206,80
3811,145,7,13,145.8888889,10,0.75,400,3,80,81.76190476,80
3812,145,8,13,280.5555556,10,0.75,400,3,80,138.2698413,80
3813,145,9,13,617.2222222,10,0.75,400,3,80,338.6666667,80
3814,145,10,13,471.3333333,10,0.75,400,3,80,474.3333333,80
3815,145,11,13,1200.777778,10,0.75,400,3,80,535.650794,80
3816,145,12,13,1997.555556,10,0.75,400,3,80,649.476191,80
3817,145,13,13,1739.444444,10,0.75,400,3,80,795.968254,80
3818,145,14,13,1627.222222,10,0.75,400,3,80,635.650793,80
3819,145,15,13,1571.111111,10,0.75,400,3,80,529.4444444,80
3820,145,16,13,1301.777778,10,0.75,400,3,80,379.3492063,80
3821,145,17,13,953.8888889,10,0.75,400,3,80,148.4920635,80
3822,145,18,13,583.5555556,10,0.75,400,3,80,52.9047619,80
3823,145,19,13,224.4444444,10,0.75,400,3,80,0,80
3824,145,20,7,11.22222222,10,0.75,400,3,80,0,80
3825,145,21,7,0,10,0.75,400,3,80,0,80
3826,145,22,7,0,10,0.75,400,3,80,0,80
3827,145,23,7,0,10,0.75,400,3,80,0,80
3828,145,24,7,0,10,0.75,400,3,80,0,80
3829,146,1,7,0,10,0.75,400,3,80,0,80
3830,146,2,7,0,10,0.75,400,3,80,0,80
3831,146,3,7,0,10,0.75,400,3,80,0,80
3832,146,4,7,0,10,0.75,400,3,80,0,80
3833,146,5,7,89.77777778,10,0.75,400,3,80,0,80
3834,146,6,7,336.6666667,10,0.75,400,3,80,3.206349206,80
3835,146,7,13,673.3333333,10,0.75,400,3,80,81.76190476,80
3836,146,8,13,1043.666667,10,0.75,400,3,80,138.2698413,80
3837,146,9,13,1380.333333,10,0.75,400,3,80,338.6666667,80
3838,146,10,13,1627.222222,10,0.75,400,3,80,474.3333333,80
3839,146,11,13,1862.888889,10,0.75,400,3,80,535.650794,80
3840,146,12,13,1919,10,0.75,400,3,80,649.476191,80
3841,146,13,13,1862.888889,10,0.75,400,3,80,795.968254,80
3842,146,14,13,1728.222222,10,0.75,400,3,80,635.650793,80
3843,146,15,13,1526.222222,10,0.75,400,3,80,529.4444444,80
3844,146,16,13,1223.222222,10,0.75,400,3,80,379.3492063,80
3845,146,17,13,886.5555556,10,0.75,400,3,80,148.4920635,80
3846,146,18,13,505,10,0.75,400,3,80,52.9047619,80
3847,146,19,13,202,10,0.75,400,3,80,0,80
3848,146,20,7,22.44444444,10,0.75,400,3,80,0,80
3849,146,21,7,0,10,0.75,400,3,80,0,80
3850,146,22,7,0,10,0.75,400,3,80,0,80
3851,146,23,7,0,10,0.75,400,3,80,0,80
3852,146,24,7,0,10,0.75,400,3,80,0,80
3853,147,1,7,0,10,0.75,400,3,80,0,80
3854,147,2,7,0,10,0.75,400,3,80,0,80
3855,147,3,7,0,10,0.75,400,3,80,0,80
3856,147,4,7,0,10,0.75,400,3,80,0,80
3857,147,5,7,89.77777778,10,0.75,400,3,80,0,80
3858,147,6,7,359.1111111,10,0.75,400,3,80,3.206349206,80
3859,147,7,13,695.7777778,10,0.75,400,3,80,81.76190476,80
3860,147,8,13,1010,10,0.75,400,3,80,138.2698413,80
3861,147,9,13,1223.222222,10,0.75,400,3,80,338.6666667,80
3862,147,10,13,1335.444444,10,0.75,400,3,80,474.3333333,80
3863,147,11,13,1761.888889,10,0.75,400,3,80,535.650794,80
3864,147,12,13,1885.333333,10,0.75,400,3,80,649.476191,80
3865,147,13,13,1874.111111,10,0.75,400,3,80,795.968254,80
3866,147,14,13,1705.777778,10,0.75,400,3,80,635.650793,80
3867,147,15,13,1167.111111,10,0.75,400,3,80,529.4444444,80
3868,147,16,13,841.6666667,10,0.75,400,3,80,379.3492063,80
3869,147,17,13,370.3333333,10,0.75,400,3,80,148.4920635,80
3870,147,18,13,145.8888889,10,0.75,400,3,80,52.9047619,80
3871,147,19,13,44.88888889,10,0.75,400,3,80,0,80
3872,147,20,7,0,10,0.75,400,3,80,0,80
3873,147,21,7,0,10,0.75,400,3,80,0,80
3874,147,22,7,0,10,0.75,400,3,80,0,80
3875,147,23,7,0,10,0.75,400,3,80,0,80
3876,147,24,7,0,10,0.75,400,3,80,0,80
3877,148,1,7,0,10,0.75,400,3,80,0,80
3878,148,2,7,0,10,0.75,400,3,80,0,80
3879,148,3,7,0,10,0.75,400,3,80,0,80
3880,148,4,7,0,10,0.75,400,3,80,0,80
3881,148,5,7,67.33333333,10,0.75,400,3,80,0,80
3882,148,6,7,347.8888889,10,0.75,400,3,80,3.206349206,80
3883,148,7,13,695.7777778,10,0.75,400,3,80,81.76190476,80
3884,148,8,13,1054.888889,10,0.75,400,3,80,138.2698413,80
3885,148,9,13,1380.333333,10,0.75,400,3,80,338.6666667,80
3886,148,10,13,1660.888889,10,0.75,400,3,80,474.3333333,80
3887,148,11,13,1851.666667,10,0.75,400,3,80,535.650794,80
3888,148,12,13,1649.666667,10,0.75,400,3,80,649.476191,80
3889,148,13,13,1885.333333,10,0.75,400,3,80,795.968254,80
3890,148,14,13,1818,10,0.75,400,3,80,635.650793,80
3891,148,15,13,1571.111111,10,0.75,400,3,80,529.4444444,80
3892,148,16,13,1245.666667,10,0.75,400,3,80,379.3492063,80
3893,148,17,13,886.5555556,10,0.75,400,3,80,148.4920635,80
3894,148,18,13,527.4444444,10,0.75,400,3,80,52.9047619,80
3895,148,19,13,202,10,0.75,400,3,80,0,80
3896,148,20,7,22.44444444,10,0.75,400,3,80,0,80
3897,148,21,7,0,10,0.75,400,3,80,0,80
3898,148,22,7,0,10,0.75,400,3,80,0,80
3899,148,23,7,0,10,0.75,400,3,80,0,80
3900,148,24,7,0,10,0.75,400,3,80,0,80
3901,149,1,7,0,10,0.75,400,3,80,0,80
3902,149,2,7,0,10,0.75,400,3,80,0,80
3903,149,3,7,0,10,0.75,400,3,80,0,80
3904,149,4,7,0,10,0.75,400,3,80,0,80
3905,149,5,7,67.33333333,10,0.75,400,3,80,0,80
3906,149,6,7,258.1111111,10,0.75,400,3,80,3.206349206,80
3907,149,7,13,650.8888889,10,0.75,400,3,80,81.76190476,80
3908,149,8,13,1021.222222,10,0.75,400,3,80,138.2698413,80
3909,149,9,13,1346.666667,10,0.75,400,3,80,338.6666667,80
3910,149,10,13,1638.444444,10,0.75,400,3,80,474.3333333,80
3911,149,11,13,1829.222222,10,0.75,400,3,80,535.650794,80
3912,149,12,13,1862.888889,10,0.75,400,3,80,649.476191,80
3913,149,13,13,1515,10,0.75,400,3,80,795.968254,80
3914,149,14,13,1593.555556,10,0.75,400,3,80,635.650793,80
3915,149,15,13,1458.888889,10,0.75,400,3,80,529.4444444,80
3916,149,16,13,1111,10,0.75,400,3,80,379.3492063,80
3917,149,17,13,852.8888889,10,0.75,400,3,80,148.4920635,80
3918,149,18,13,381.5555556,10,0.75,400,3,80,52.9047619,80
3919,149,19,13,258.1111111,10,0.75,400,3,80,0,80
3920,149,20,7,33.66666667,10,0.75,400,3,80,0,80
3921,149,21,7,0,10,0.75,400,3,80,0,80
3922,149,22,7,0,10,0.75,400,3,80,0,80
3923,149,23,7,0,10,0.75,400,3,80,0,80
3924,149,24,7,0,10,0.75,400,3,80,0,80
3925,150,1,7,0,10,0.75,400,3,80,0,80
3926,150,2,7,0,10,0.75,400,3,80,0,80
3927,150,3,7,0,10,0.75,400,3,80,0,80
3928,150,4,7,0,10,0.75,400,3,80,0,80
3929,150,5,7,56.11111111,10,0.75,400,3,80,0,80
3930,150,6,7,112.2222222,10,0.75,400,3,80,3.206349206,80
3931,150,7,13,145.8888889,10,0.75,400,3,80,81.76190476,80
3932,150,8,13,280.5555556,10,0.75,400,3,80,138.2698413,80
3933,150,9,13,448.8888889,10,0.75,400,3,80,338.6666667,80
3934,150,10,13,1481.333333,10,0.75,400,3,80,474.3333333,80
3935,150,11,13,1717,10,0.75,400,3,80,535.650794,80
3936,150,12,13,1874.111111,10,0.75,400,3,80,649.476191,80
3937,150,13,13,1279.333333,10,0.75,400,3,80,795.968254,80
3938,150,14,13,1301.777778,10,0.75,400,3,80,635.650793,80
3939,150,15,13,1414,10,0.75,400,3,80,529.4444444,80
3940,150,16,13,1256.888889,10,0.75,400,3,80,379.3492063,80
3941,150,17,13,875.3333333,10,0.75,400,3,80,148.4920635,80
3942,150,18,13,538.6666667,10,0.75,400,3,80,52.9047619,80
3943,150,19,13,213.2222222,10,0.75,400,3,80,0,80
3944,150,20,7,22.44444444,10,0.75,400,3,80,0,80
3945,150,21,7,0,10,0.75,400,3,80,0,80
3946,150,22,7,0,10,0.75,400,3,80,0,80
3947,150,23,7,0,10,0.75,400,3,80,0,80
3948,150,24,7,0,10,0.75,400,3,80,0,80
3949,151,1,7,0,10,0.75,400,3,80,0,80
3950,151,2,7,0,10,0.75,400,3,80,0,80
3951,151,3,7,0,10,0.75,400,3,80,0,80
3952,151,4,7,0,10,0.75,400,3,80,0,80
3953,151,5,7,22.44444444,10,0.75,400,3,80,0,80
3954,151,6,7,56.11111111,10,0.75,400,3,80,3.206349206,80
3955,151,7,13,179.5555556,10,0.75,400,3,80,81.76190476,80
3956,151,8,13,437.6666667,10,0.75,400,3,80,138.2698413,80
3957,151,9,13,931.4444444,10,0.75,400,3,80,338.6666667,80
3958,151,10,13,1357.888889,10,0.75,400,3,80,474.3333333,80
3959,151,11,13,1784.333333,10,0.75,400,3,80,535.650794,80
3960,151,12,13,1784.333333,10,0.75,400,3,80,649.476191,80
3961,151,13,13,1256.888889,10,0.75,400,3,80,795.968254,80
3962,151,14,13,1593.555556,10,0.75,400,3,80,635.650793,80
3963,151,15,13,1133.444444,10,0.75,400,3,80,529.4444444,80
3964,151,16,13,729.4444444,10,0.75,400,3,80,379.3492063,80
3965,151,17,13,460.1111111,10,0.75,400,3,80,148.4920635,80
3966,151,18,13,392.7777778,10,0.75,400,3,80,52.9047619,80
3967,151,19,13,179.5555556,10,0.75,400,3,80,0,80
3968,151,20,7,11.22222222,10,0.75,400,3,80,0,80
3969,151,21,7,0,10,0.75,400,3,80,0,80
3970,151,22,7,0,10,0.75,400,3,80,0,80
3971,151,23,7,0,10,0.75,400,3,80,0,80
3972,151,24,7,0,10,0.75,400,3,80,0,80
3973,151,1,7,0,10,0.75,400,3,80,0,80
3974,151,2,7,0,10,0.75,400,3,80,0,80
3975,151,3,7,0,10,0.75,400,3,80,0,80
3976,151,4,7,0,10,0.75,400,3,80,0,80
3977,151,5,7,89.77777778,10,0.75,400,3,80,0,80
3978,151,6,7,190.7777778,10,0.75,400,3,80,3.206349206,80
3979,151,7,13,448.8888889,10,0.75,400,3,80,81.76190476,80
3980,151,8,13,673.3333333,10,0.75,400,3,80,138.2698413,80
3981,151,9,13,516.2222222,10,0.75,400,3,80,338.6666667,80
3982,151,10,13,1054.888889,10,0.75,400,3,80,474.3333333,80
3983,151,11,13,998.7777778,10,0.75,400,3,80,535.650794,80
3984,151,12,13,1414,10,0.75,400,3,80,649.476191,80
3985,151,13,13,1559.888889,10,0.75,400,3,80,795.968254,80
3986,151,14,13,1223.222222,10,0.75,400,3,80,635.650793,80
3987,151,15,13,1212,10,0.75,400,3,80,529.4444444,80
3988,151,16,13,516.2222222,10,0.75,400,3,80,379.3492063,80
3989,151,17,13,415.2222222,10,0.75,400,3,80,148.4920635,80
3990,151,18,13,448.8888889,10,0.75,400,3,80,52.9047619,80
3991,151,19,13,280.5555556,10,0.75,400,3,80,0,80
3992,151,20,7,22.44444444,10,0.75,400,3,80,0,80
3993,151,21,7,0,10,0.75,400,3,80,0,80
3994,151,22,7,0,10,0.75,400,3,80,0,80
3995,151,23,7,0,10,0.75,400,3,80,0,80
3996,151,24,7,0,10,0.75,400,3,80,0,80
3997,152,1,7,0,10,0.75,400,3,80,0,80
3998,152,2,7,0,10,0.75,400,3,80,0,80
3999,152,3,7,0,10,0.75,400,3,80,0,80
4000,152,4,7,0,10,0.75,400,3,80,0,80
4001,152,5,7,44.88888889,10,0.75,400,3,80,0,80
4002,152,6,7,202,10,0.75,400,3,80,3.206349206,80
4003,152,7,13,381.5555556,10,0.75,400,3,80,81.76190476,80
4004,152,8,13,976.3333333,10,0.75,400,3,80,138.2698413,80
4005,152,9,13,1144.666667,10,0.75,400,3,80,338.6666667,80
4006,152,10,13,628.4444444,10,0.75,400,3,80,474.3333333,80
4007,152,11,13,1761.888889,10,0.75,400,3,80,535.650794,80
4008,152,12,13,1559.888889,10,0.75,400,3,80,649.476191,80
4009,152,13,13,1414,10,0.75,400,3,80,795.968254,80
4010,152,14,13,538.6666667,10,0.75,400,3,80,635.650793,80
4011,152,15,13,650.8888889,10,0.75,400,3,80,529.4444444,80
4012,152,16,13,920.2222222,10,0.75,400,3,80,379.3492063,80
4013,152,17,13,303,10,0.75,400,3,80,148.4920635,80
4014,152,18,13,448.8888889,10,0.75,400,3,80,52.9047619,80
4015,152,19,13,213.2222222,10,0.75,400,3,80,0,80
4016,152,20,7,33.66666667,10,0.75,400,3,80,0,80
4017,152,21,7,0,10,0.75,400,3,80,0,80
4018,152,22,7,0,10,0.75,400,3,80,0,80
4019,152,23,7,0,10,0.75,400,3,80,0,80
4020,152,24,7,0,10,0.75,400,3,80,0,80
4021,153,1,7,0,10,0.75,400,3,80,0,80
4022,153,2,7,0,10,0.75,400,3,80,0,80
4023,153,3,7,0,10,0.75,400,3,80,0,80
4024,153,4,7,0,10,0.75,400,3,80,0,80
4025,153,5,7,89.77777778,10,0.75,400,3,80,0,80
4026,153,6,7,246.8888889,10,0.75,400,3,80,3.206349206,80
4027,153,7,13,617.2222222,10,0.75,400,3,80,81.76190476,80
4028,153,8,13,1054.888889,10,0.75,400,3,80,138.2698413,80
4029,153,9,13,718.2222222,10,0.75,400,3,80,338.6666667,80
4030,153,10,13,808,10,0.75,400,3,80,474.3333333,80
4031,153,11,13,471.3333333,10,0.75,400,3,80,535.650794,80
4032,153,12,13,448.8888889,10,0.75,400,3,80,649.476191,80
4033,153,13,13,1346.666667,10,0.75,400,3,80,795.968254,80
4034,153,14,13,1638.444444,10,0.75,400,3,80,635.650793,80
4035,153,15,13,1066.111111,10,0.75,400,3,80,529.4444444,80
4036,153,16,13,751.8888889,10,0.75,400,3,80,379.3492063,80
4037,153,17,13,437.6666667,10,0.75,400,3,80,148.4920635,80
4038,153,18,13,134.6666667,10,0.75,400,3,80,52.9047619,80
4039,153,19,13,246.8888889,10,0.75,400,3,80,0,80
4040,153,20,7,11.22222222,10,0.75,400,3,80,0,80
4041,153,21,7,0,10,0.75,400,3,80,0,80
4042,153,22,7,0,10,0.75,400,3,80,0,80
4043,153,23,7,0,10,0.75,400,3,80,0,80
4044,153,24,7,0,10,0.75,400,3,80,0,80
4045,154,1,7,0,10,0.75,400,3,80,0,80
4046,154,2,7,0,10,0.75,400,3,80,0,80
4047,154,3,7,0,10,0.75,400,3,80,0,80
4048,154,4,7,0,10,0.75,400,3,80,0,80
4049,154,5,7,56.11111111,10,0.75,400,3,80,0,80
4050,154,6,7,370.3333333,10,0.75,400,3,80,3.206349206,80
4051,154,7,13,549.8888889,10,0.75,400,3,80,81.76190476,80
4052,154,8,13,404,10,0.75,400,3,80,138.2698413,80
4053,154,9,13,347.8888889,10,0.75,400,3,80,338.6666667,80
4054,154,10,13,538.6666667,10,0.75,400,3,80,474.3333333,80
4055,154,11,13,460.1111111,10,0.75,400,3,80,535.650794,80
4056,154,12,13,852.8888889,10,0.75,400,3,80,649.476191,80
4057,154,13,13,415.2222222,10,0.75,400,3,80,795.968254,80
4058,154,14,13,561.1111111,10,0.75,400,3,80,635.650793,80
4059,154,15,13,460.1111111,10,0.75,400,3,80,529.4444444,80
4060,154,16,13,280.5555556,10,0.75,400,3,80,379.3492063,80
4061,154,17,13,56.11111111,10,0.75,400,3,80,148.4920635,80
4062,154,18,13,67.33333333,10,0.75,400,3,80,52.9047619,80
4063,154,19,13,33.66666667,10,0.75,400,3,80,0,80
4064,154,20,7,0,10,0.75,400,3,80,0,80
4065,154,21,7,0,10,0.75,400,3,80,0,80
4066,154,22,7,0,10,0.75,400,3,80,0,80
4067,154,23,7,0,10,0.75,400,3,80,0,80
4068,154,24,7,0,10,0.75,400,3,80,0,80
4069,155,1,7,0,10,0.75,400,3,80,0,80
4070,155,2,7,0,10,0.75,400,3,80,0,80
4071,155,3,7,0,10,0.75,400,3,80,0,80
4072,155,4,7,0,10,0.75,400,3,80,0,80
4073,155,5,7,22.44444444,10,0.75,400,3,80,0,80
4074,155,6,7,44.88888889,10,0.75,400,3,80,3.206349206,80
4075,155,7,13,157.1111111,10,0.75,400,3,80,81.76190476,80
4076,155,8,13,246.8888889,10,0.75,400,3,80,138.2698413,80
4077,155,9,13,1088.555556,10,0.75,400,3,80,338.6666667,80
4078,155,10,13,1391.555556,10,0.75,400,3,80,474.3333333,80
4079,155,11,13,1200.777778,10,0.75,400,3,80,535.650794,80
4080,155,12,13,1032.444444,10,0.75,400,3,80,649.476191,80
4081,155,13,13,796.7777778,10,0.75,400,3,80,795.968254,80
4082,155,14,13,1739.444444,10,0.75,400,3,80,635.650793,80
4083,155,15,13,1245.666667,10,0.75,400,3,80,529.4444444,80
4084,155,16,13,953.8888889,10,0.75,400,3,80,379.3492063,80
4085,155,17,13,774.3333333,10,0.75,400,3,80,148.4920635,80
4086,155,18,13,493.7777778,10,0.75,400,3,80,52.9047619,80
4087,155,19,13,157.1111111,10,0.75,400,3,80,0,80
4088,155,20,7,22.44444444,10,0.75,400,3,80,0,80
4089,155,21,7,0,10,0.75,400,3,80,0,80
4090,155,22,7,0,10,0.75,400,3,80,0,80
4091,155,23,7,0,10,0.75,400,3,80,0,80
4092,155,24,7,0,10,0.75,400,3,80,0,80
4093,156,1,7,0,10,0.75,400,3,80,0,80
4094,156,2,7,0,10,0.75,400,3,80,0,80
4095,156,3,7,0,10,0.75,400,3,80,0,80
4096,156,4,7,0,10,0.75,400,3,80,0,80
4097,156,5,7,22.44444444,10,0.75,400,3,80,0,80
4098,156,6,7,179.5555556,10,0.75,400,3,80,3.206349206,80
4099,156,7,13,639.6666667,10,0.75,400,3,80,81.76190476,80
4100,156,8,13,830.4444444,10,0.75,400,3,80,138.2698413,80
4101,156,9,13,1189.555556,10,0.75,400,3,80,338.6666667,80
4102,156,10,13,729.4444444,10,0.75,400,3,80,474.3333333,80
4103,156,11,13,1032.444444,10,0.75,400,3,80,535.650794,80
4104,156,12,13,1256.888889,10,0.75,400,3,80,649.476191,80
4105,156,13,13,1537.444444,10,0.75,400,3,80,795.968254,80
4106,156,14,13,1133.444444,10,0.75,400,3,80,635.650793,80
4107,156,15,13,1189.555556,10,0.75,400,3,80,529.4444444,80
4108,156,16,13,1054.888889,10,0.75,400,3,80,379.3492063,80
4109,156,17,13,662.1111111,10,0.75,400,3,80,148.4920635,80
4110,156,18,13,202,10,0.75,400,3,80,52.9047619,80
4111,156,19,13,101,10,0.75,400,3,80,0,80
4112,156,20,7,11.22222222,10,0.75,400,3,80,0,80
4113,156,21,7,0,10,0.75,400,3,80,0,80
4114,156,22,7,0,10,0.75,400,3,80,0,80
4115,156,23,7,0,10,0.75,400,3,80,0,80
4116,156,24,7,0,10,0.75,400,3,80,0,80
4117,157,1,7,0,10,0.75,400,3,80,0,80
4118,157,2,7,0,10,0.75,400,3,80,0,80
4119,157,3,7,0,10,0.75,400,3,80,0,80
4120,157,4,7,0,10,0.75,400,3,80,0,80
4121,157,5,7,33.66666667,10,0.75,400,3,80,0,80
4122,157,6,7,246.8888889,10,0.75,400,3,80,3.206349206,80
4123,157,7,13,763.1111111,10,0.75,400,3,80,81.76190476,80
4124,157,8,13,976.3333333,10,0.75,400,3,80,138.2698413,80
4125,157,9,13,796.7777778,10,0.75,400,3,80,338.6666667,80
4126,157,10,13,998.7777778,10,0.75,400,3,80,474.3333333,80
4127,157,11,13,1346.666667,10,0.75,400,3,80,535.650794,80
4128,157,12,13,1111,10,0.75,400,3,80,649.476191,80
4129,157,13,13,1952.666667,10,0.75,400,3,80,795.968254,80
4130,157,14,13,482.5555556,10,0.75,400,3,80,635.650793,80
4131,157,15,13,246.8888889,10,0.75,400,3,80,529.4444444,80
4132,157,16,13,673.3333333,10,0.75,400,3,80,379.3492063,80
4133,157,17,13,426.4444444,10,0.75,400,3,80,148.4920635,80
4134,157,18,13,314.2222222,10,0.75,400,3,80,52.9047619,80
4135,157,19,13,325.4444444,10,0.75,400,3,80,0,80
4136,157,20,7,33.66666667,10,0.75,400,3,80,0,80
4137,157,21,7,0,10,0.75,400,3,80,0,80
4138,157,22,7,0,10,0.75,400,3,80,0,80
4139,157,23,7,0,10,0.75,400,3,80,0,80
4140,157,24,7,0,10,0.75,400,3,80,0,80
4141,158,1,7,0,10,0.75,400,3,80,0,80
4142,158,2,7,0,10,0.75,400,3,80,0,80
4143,158,3,7,0,10,0.75,400,3,80,0,80
4144,158,4,7,0,10,0.75,400,3,80,0,80
4145,158,5,7,101,10,0.75,400,3,80,0,80
4146,158,6,7,258.1111111,10,0.75,400,3,80,3.206349206,80
4147,158,7,13,336.6666667,10,0.75,400,3,80,81.76190476,80
4148,158,8,13,953.8888889,10,0.75,400,3,80,138.2698413,80
4149,158,9,13,1402.777778,10,0.75,400,3,80,338.6666667,80
4150,158,10,13,1290.555556,10,0.75,400,3,80,474.3333333,80
4151,158,11,13,1380.333333,10,0.75,400,3,80,535.650794,80
4152,158,12,13,1436.444444,10,0.75,400,3,80,649.476191,80
4153,158,13,13,1167.111111,10,0.75,400,3,80,795.968254,80
4154,158,14,13,976.3333333,10,0.75,400,3,80,635.650793,80
4155,158,15,13,1167.111111,10,0.75,400,3,80,529.4444444,80
4156,158,16,13,628.4444444,10,0.75,400,3,80,379.3492063,80
4157,158,17,13,707,10,0.75,400,3,80,148.4920635,80
4158,158,18,13,112.2222222,10,0.75,400,3,80,52.9047619,80
4159,158,19,13,112.2222222,10,0.75,400,3,80,0,80
4160,158,20,7,22.44444444,10,0.75,400,3,80,0,80
4161,158,21,7,0,10,0.75,400,3,80,0,80
4162,158,22,7,0,10,0.75,400,3,80,0,80
4163,158,23,7,0,10,0.75,400,3,80,0,80
4164,158,24,7,0,10,0.75,400,3,80,0,80
4165,159,1,7,0,10,0.75,400,3,80,0,80
4166,159,2,7,0,10,0.75,400,3,80,0,80
4167,159,3,7,0,10,0.75,400,3,80,0,80
4168,159,4,7,0,10,0.75,400,3,80,0,80
4169,159,5,7,44.88888889,10,0.75,400,3,80,0,80
4170,159,6,7,179.5555556,10,0.75,400,3,80,3.206349206,80
4171,159,7,13,426.4444444,10,0.75,400,3,80,81.76190476,80
4172,159,8,13,852.8888889,10,0.75,400,3,80,138.2698413,80
4173,159,9,13,1369.111111,10,0.75,400,3,80,338.6666667,80
4174,159,10,13,1223.222222,10,0.75,400,3,80,474.3333333,80
4175,159,11,13,931.4444444,10,0.75,400,3,80,535.650794,80
4176,159,12,13,1021.222222,10,0.75,400,3,80,649.476191,80
4177,159,13,13,808,10,0.75,400,3,80,795.968254,80
4178,159,14,13,1212,10,0.75,400,3,80,635.650793,80
4179,159,15,13,931.4444444,10,0.75,400,3,80,529.4444444,80
4180,159,16,13,763.1111111,10,0.75,400,3,80,379.3492063,80
4181,159,17,13,864.1111111,10,0.75,400,3,80,148.4920635,80
4182,159,18,13,594.7777778,10,0.75,400,3,80,52.9047619,80
4183,159,19,13,235.6666667,10,0.75,400,3,80,0,80
4184,159,20,7,44.88888889,10,0.75,400,3,80,0,80
4185,159,21,7,0,10,0.75,400,3,80,0,80
4186,159,22,7,0,10,0.75,400,3,80,0,80
4187,159,23,7,0,10,0.75,400,3,80,0,80
4188,159,24,7,0,10,0.75,400,3,80,0,80
4189,160,1,7,0,10,0.75,400,3,80,0,80
4190,160,2,7,0,10,0.75,400,3,80,0,80
4191,160,3,7,0,10,0.75,400,3,80,0,80
4192,160,4,7,0,10,0.75,400,3,80,0,80
4193,160,5,7,44.88888889,10,0.75,400,3,80,0,80
4194,160,6,7,190.7777778,10,0.75,400,3,80,3.206349206,80
4195,160,7,13,505,10,0.75,400,3,80,81.76190476,80
4196,160,8,13,426.4444444,10,0.75,400,3,80,138.2698413,80
4197,160,9,13,1380.333333,10,0.75,400,3,80,338.6666667,80
4198,160,10,13,830.4444444,10,0.75,400,3,80,474.3333333,80
